id,featured_category_id,profit_estimate,value_em,created_at,first_sale,days_to_sale,days_as_user,profit_per_day,orders,d_per_order,source_em,city,state,country,items_for_sale,view_count,offers,conversion_rate,membership_level,feedback,rate,rating
41395,Jewelry & Watches,372.03,MINNOW,2009-01-19,2009-12-01,316.00,"3,620.00",0.10,101.00,3.68,4.00,Catlin,IL,US,485.00,739.00,0.00,0.00,0.00,48.00,0.48,5.00
41515,DVDs & Movies,301.22,MINNOW,2009-01-20,2009-02-21,32.00,"3,619.00",0.08,142.00,2.12,,Saint Peters,MO,US,380.00,411.00,1.00,0.00,0.00,27.00,0.19,4.96
42016,No Category,164.45,MINNOW,2009-01-21,2009-04-05,74.00,"3,618.00",0.05,282.00,0.58,,London,ON,CA,719.00,643.00,2.00,0.00,0.00,65.00,0.23,4.91
42736,1,37.26,MINNOW,2009-01-22,2014-09-16,"2,063.00","3,617.00",0.01,51.00,0.73,0.00,Athens,OH,US,"1,115.00",173.00,4.00,0.02,0.00,1.00,0.02,5.00
43172,Jewelry & Watches,"1,026.45",SEA_BASS,2009-01-23,2009-02-07,15.00,"3,616.00",0.28,767.00,1.34,,Port Townsend,Wa,US,"1,892.00",59.00,0.00,NAN,0.00,113.00,0.15,4.95
43542,No Category,"1,941.63",SEA_BASS,2009-01-24,2009-03-04,39.00,"3,615.00",0.54,"1,724.00",1.13,4.00,Lomira,WI,US,"2,286.00","2,176.00",25.00,0.01,0.00,360.00,0.21,4.90
45919,Fashion,"4,245.80",DOLPHIN,2009-01-28,2009-03-28,59.00,"3,611.00",1.18,846.00,5.02,4.00,Bradenton,FL,US,468.00,"1,140.00",9.00,0.01,2.00,97.00,0.11,4.48
46217,No Category,-74.41,MINNOW,2009-01-28,2009-06-26,149.00,"3,611.00",-0.02,52.00,-1.43,4.00,Bloomington,IN,US,725.00,156.00,1.00,0.01,0.00,13.00,0.25,4.85
46433,1,86.06,DOLPHIN,2009-01-29,2017-03-04,"2,956.00","3,610.00",0.02,62.00,1.39,3.00,Medina,OH,US,559.00,290.00,2.00,0.01,0.00,10.00,0.16,4.90
46468,No Category,"1,044.85",SEA_BASS,2009-01-29,2009-02-09,11.00,"3,610.00",0.29,437.00,2.39,,College Park,MD,US,29.00,146.00,6.00,NAN,0.00,40.00,0.09,4.65
46989,Jewelry & Watches,563.50,MINNOW,2009-01-30,2009-03-22,51.00,"3,609.00",0.16,235.00,2.40,,Moscow,Pa,US,715.00,427.00,0.00,0.00,0.00,36.00,0.15,4.94
47541,No Category,71.56,MINNOW,2009-01-31,2009-02-07,7.00,"3,608.00",0.02,109.00,0.66,,Fridley,Mn,US,545.00,139.00,0.00,0.00,0.00,24.00,0.22,5.00
47737,No Category,-11.50,MINNOW,2009-01-31,2016-06-24,"2,701.00","3,608.00",0.00,39.00,-0.29,,Vacaville,CA,US,589.00,526.00,1.00,0.00,0.00,9.00,0.23,5.00
47781,64482,"3,661.37",SEA_BASS,2009-01-31,2009-02-28,28.00,"3,608.00",1.01,752.00,4.87,,Gibsonton,FL,US,"2,778.00","1,376.00",31.00,0.02,3.00,55.00,0.07,4.71
48513,Computers/Tablets & Networking,"1,945.23",SEA_BASS,2009-02-01,2010-12-12,679.00,"3,607.00",0.54,559.00,3.48,4.00,Sunnyvale,CA,US,482.00,229.00,6.00,0.03,1.00,64.00,0.11,4.89
48578,1,141.39,MINNOW,2009-02-01,2009-02-20,19.00,"3,607.00",0.04,157.00,0.90,4.00,West Lafayette,IN,US,155.00,170.00,2.00,NAN,0.00,320.00,2.04,5.00
48595,Home & Garden,"2,636.03",SEA_BASS,2009-02-01,2009-02-18,17.00,"3,607.00",0.73,884.00,2.98,,Hillsboro,WI,US,570.00,389.00,2.00,0.01,0.00,141.00,0.16,4.93
48689,Home & Garden,"2,944.31",MINNOW,2009-02-01,2009-04-29,87.00,"3,607.00",0.82,109.00,27.01,4.00,Placida,FL,US,623.00,"1,494.00",0.00,0.00,2.00,10.00,0.09,4.40
48741,64482,-80.05,MINNOW,2009-02-01,2009-03-27,54.00,"3,607.00",-0.02,254.00,-0.32,,RED WING,MN,US,"2,365.00",678.00,0.00,0.00,0.00,26.00,0.10,4.77
48858,No Category,63.50,SEA_BASS,2009-02-01,2009-12-22,324.00,"3,607.00",0.02,430.00,0.15,3.00,Claremont,CA,US,"15,454.00","7,846.00",12.00,0.00,0.00,49.00,0.11,4.84
48983,Crafts,"1,112.42",MINNOW,2009-02-01,2009-03-28,55.00,"3,607.00",0.31,227.00,4.90,,Los Lunas,New Mexico,US,93.00,261.00,1.00,0.00,0.00,30.00,0.13,4.87
49516,Home & Garden,499.15,MINNOW,2009-02-01,2009-04-08,66.00,"3,607.00",0.14,330.00,1.51,,Springfield,MO,US,186.00,182.00,1.00,0.01,0.00,26.00,0.08,5.00
49654,Parts & Accessories,581.56,MINNOW,2009-02-01,2010-03-17,409.00,"3,607.00",0.16,115.00,5.06,4.00,Davy,WEST VIRGINIA,US,"10,288.00","2,948.00",1.00,0.00,0.00,3.00,0.03,5.00
49989,Health & Beauty,"1,650.61",MINNOW,2009-02-02,2009-05-14,101.00,"3,606.00",0.46,308.00,5.36,3.00,Panorama City,California,US,91.00,110.00,1.00,0.01,0.00,33.00,0.11,4.64
50090,1,767.87,DOLPHIN,2009-02-02,2010-05-26,478.00,"3,606.00",0.21,335.00,2.29,,Chambly,QC,CA,"4,173.00",577.00,7.00,0.01,0.00,42.00,0.13,5.00
50122,293,"6,140.71",DOLPHIN,2009-02-02,2009-05-07,94.00,"3,606.00",1.70,"1,523.00",4.03,4.00,Grand Prairie,TX,US,"3,094.00","3,634.00",25.00,0.01,3.00,224.00,0.15,4.85
50316,Home & Garden,400.21,MINNOW,2009-02-02,2009-03-07,33.00,"3,606.00",0.11,129.00,3.10,,Saint Cloud,FL,US,195.00,121.00,1.00,0.01,0.00,27.00,0.21,5.00
50433,No Category,675.18,SEA_BASS,2009-02-02,2009-07-18,166.00,"3,606.00",0.19,395.00,1.71,4.00,Granite Falls,N Carolina,US,"1,033.00",501.00,4.00,NAN,0.00,70.00,0.18,4.89
50531,No Category,106.57,MINNOW,2009-02-02,2009-04-05,62.00,"3,606.00",0.03,99.00,1.08,,Phoenix,AZ,US,76.00,53.00,0.00,0.00,0.00,6.00,0.06,4.33
50619,Home & Garden,"11,987.18",DOLPHIN,2009-02-02,2009-02-26,24.00,"3,606.00",3.32,"2,144.00",5.59,3.00,Mechanicsville,VA,US,"1,946.00","2,305.00",3.00,0.00,3.00,115.00,0.05,4.60
50814,No Category,-2.29,MINNOW,2009-02-02,2016-08-10,"2,746.00","3,606.00",0.00,29.00,-0.08,,Forty Fort,PA,US,929.00,557.00,1.00,0.00,0.00,2.00,0.07,5.00
50911,No Category,80.97,MINNOW,2009-02-02,2010-01-05,337.00,"3,606.00",0.02,121.00,0.67,,Henderson,NV,US,795.00,465.00,0.00,0.00,0.00,28.00,0.23,5.00
51342,No Category,638.09,MINNOW,2009-02-03,2009-11-04,274.00,"3,605.00",0.18,250.00,2.55,,Keller,TX,US,733.00,311.00,1.00,0.00,0.00,18.00,0.07,4.67
52071,No Category,"3,585.47",SEA_BASS,2009-02-03,2009-04-08,64.00,"3,605.00",0.99,523.00,6.86,4.00,Evansville,IN,US,"2,283.00","4,173.00",8.00,0.00,3.00,44.00,0.08,4.82
52105,Fashion,-254.92,SEA_BASS,2009-02-03,2010-07-31,543.00,"3,605.00",-0.07,486.00,-0.52,,Toronto,ON,CA,385.00,"1,005.00",1.00,0.00,0.00,29.00,0.06,4.31
52226,Books,155.46,MINNOW,2009-02-04,2015-09-30,"2,429.00","3,604.00",0.04,57.00,2.73,4.00,Kissimmee,FL,US,"2,065.00",152.00,3.00,0.02,0.00,7.00,0.12,4.43
52237,Music,-124.24,MINNOW,2009-02-04,2009-06-25,141.00,"3,604.00",-0.03,295.00,-0.42,4.00,Sedona,AZ,US,"18,511.00",680.00,7.00,0.01,0.00,24.00,0.08,4.83
53422,Home & Garden,355.78,MINNOW,2009-02-05,2009-03-12,35.00,"3,603.00",0.10,66.00,5.39,,Port Angeles,WA,US,416.00,187.00,0.00,0.00,0.00,28.00,0.42,4.86
53764,Home & Garden,145.51,MINNOW,2009-02-06,2009-02-08,2.00,"3,602.00",0.04,94.00,1.55,,Three Rivers,MI,US,123.00,93.00,1.00,0.01,0.00,17.00,0.18,5.00
54628,Fashion,-8.01,MINNOW,2009-02-07,2014-11-01,"2,093.00","3,601.00",0.00,116.00,-0.07,,Stafford,VA,US,"1,053.00",280.00,5.00,NAN,0.00,6.00,0.05,5.00
54935,Crafts,1.68,SEA_BASS,2009-02-08,2015-09-09,"2,404.00","3,600.00",0.00,259.00,0.01,4.00,Angier,N Carolina,US,"7,199.00","1,478.00",10.00,0.01,0.00,50.00,0.19,4.96
55372,No Category,"4,147.79",DOLPHIN,2009-02-09,2009-02-10,1.00,"3,599.00",1.15,"1,525.00",2.72,4.00,Flowood,MS,US,0.00,17.00,0.00,0.00,0.00,67.00,0.04,3.93
55739,64482,9.83,MINNOW,2009-02-09,2009-03-15,34.00,"3,599.00",0.00,42.00,0.23,,Flower Mound,TX,US,385.00,12.00,0.00,0.00,0.00,9.00,0.21,4.89
55987,No Category,"1,604.23",MINNOW,2009-02-10,2009-04-07,56.00,"3,598.00",0.45,231.00,6.94,,Aiea,HI,US,254.00,70.00,0.00,0.00,0.00,65.00,0.28,4.85
56548,Home & Garden,225.51,MINNOW,2009-02-11,2009-03-03,20.00,"3,597.00",0.06,240.00,0.94,0.00,Douglassville,PA,US,805.00,637.00,2.00,0.00,0.00,32.00,0.13,5.00
57458,Art,"1,418.51",MINNOW,2009-02-12,2009-05-02,79.00,"3,596.00",0.39,222.00,6.39,,Santa Maria,CA,US,"4,085.00",793.00,2.00,0.00,3.00,22.00,0.10,4.00
58074,1,15.45,MINNOW,2009-02-13,2015-08-05,"2,364.00","3,595.00",0.00,37.00,0.42,4.00,Ennis,MT,US,99.00,428.00,4.00,0.01,0.00,3.00,0.08,5.00
58264,Health & Beauty,40.99,MINNOW,2009-02-14,2009-06-03,109.00,"3,594.00",0.01,96.00,0.43,0.00,Cary,NC,US,77.00,56.00,1.00,0.02,0.00,15.00,0.16,5.00
59207,No Category,465.40,MINNOW,2009-02-16,2009-04-22,65.00,"3,592.00",0.13,149.00,3.12,,Allen Park,MI,US,85.00,45.00,0.00,0.00,0.00,4.00,0.03,5.00
59642,No Category,139.68,SEA_BASS,2009-02-16,2009-03-06,18.00,"3,592.00",0.04,407.00,0.34,,Bowie,MD,US,"1,500.00","1,367.00",1.00,NAN,0.00,47.00,0.12,4.45
59701,Books,65.46,MINNOW,2009-02-16,2010-02-22,371.00,"3,592.00",0.02,88.00,0.74,,Kenner,LA,US,68.00,41.00,1.00,0.02,0.00,55.00,0.63,5.00
60752,Home & Garden,"2,232.21",SEA_BASS,2009-02-18,2010-01-06,322.00,"3,590.00",0.62,454.00,4.92,22.00,claxton,Georgia,US,"1,409.00",237.00,1.00,0.00,3.00,52.00,0.11,4.71
60920,No Category,45.70,MINNOW,2009-02-18,2017-02-28,"2,932.00","3,590.00",0.01,35.00,1.31,,Mount Vernon,WA,US,"1,528.00",587.00,4.00,0.01,0.00,4.00,0.11,5.00
61094,Fashion,"1,389.36",DOLPHIN,2009-02-19,2009-09-22,215.00,"3,589.00",0.39,249.00,5.58,4.00,LYNWOOD,CALIFORNIA,US,"2,738.00",303.00,2.00,0.01,0.00,43.00,0.17,4.77
61307,No Category,"1,024.67",SEA_BASS,2009-02-19,2009-03-06,15.00,"3,589.00",0.29,999.00,1.03,4.00,Marlton,NJ,US,361.00,268.00,1.00,0.00,0.00,338.00,0.34,4.99
61464,No Category,847.94,DOLPHIN,2009-02-19,2009-03-23,32.00,"3,589.00",0.24,449.00,1.89,,Clovis,CA,US,"1,825.00",953.00,3.00,NAN,0.00,39.00,0.09,4.95
61938,DVDs & Movies,122.73,MINNOW,2009-02-19,2009-03-27,36.00,"3,589.00",0.03,159.00,0.77,,Selangor,Selangor,MY,82.00,56.00,0.00,0.00,0.00,23.00,0.14,4.74
62034,Fashion,71.24,MINNOW,2009-02-20,2009-09-19,211.00,"3,588.00",0.02,116.00,0.61,4.00,White Stone,VA,US,335.00,223.00,1.00,0.00,0.00,18.00,0.16,4.78
62074,64482,330.57,MINNOW,2009-02-20,2009-04-15,54.00,"3,588.00",0.09,186.00,1.78,,Green Bay,WI,US,38.00,14.00,0.00,0.00,0.00,101.00,0.54,4.94
62273,No Category,359.94,SEA_BASS,2009-02-20,2009-03-21,29.00,"3,588.00",0.10,521.00,0.69,,Marinette,WI,US,745.00,"2,471.00",7.00,0.00,0.00,57.00,0.11,4.96
62313,Books,"1,581.81",SEA_BASS,2009-02-20,2009-03-16,24.00,"3,588.00",0.44,347.00,4.56,,Victorville,CA,US,115.00,51.00,0.00,0.00,1.00,39.00,0.11,4.85
63445,Fashion,"1,790.39",MINNOW,2009-02-22,2009-03-18,24.00,"3,586.00",0.50,284.00,6.30,,Lima,Peru,PE,"2,557.00","1,113.00",7.00,0.01,0.00,58.00,0.20,4.76
63698,Entertainment Memorabilia,152.50,MINNOW,2009-02-22,2009-11-10,261.00,"3,586.00",0.04,171.00,0.89,,Cemaes Bay,Isle of Anglesey,GB,140.00,150.00,2.00,0.01,0.00,23.00,0.13,4.91
64855,Antiques,"1,100.64",MINNOW,2009-02-24,2009-03-05,9.00,"3,584.00",0.31,303.00,3.63,3.00,CLEVELAND HEIGHTS,OH,US,30.00,28.00,0.00,0.00,0.00,102.00,0.34,4.96
65994,Crafts,385.88,SEA_BASS,2009-02-26,2010-05-17,445.00,"3,582.00",0.11,454.00,0.85,4.00,Trenary,Michigan,US,471.00,507.00,2.00,0.00,0.00,73.00,0.16,4.95
69448,Books,299.96,MINNOW,2009-03-03,2009-04-02,30.00,"3,577.00",0.08,143.00,2.10,,Bloomfield,IN,US,188.00,135.00,0.00,0.00,0.00,23.00,0.16,5.00
71305,No Category,480.02,MINNOW,2009-03-05,2009-06-09,96.00,"3,575.00",0.13,272.00,1.76,4.00,FORESTVILLE,CT,US,701.00,"1,369.00",10.00,0.01,0.00,44.00,0.16,4.64
72101,No Category,"1,225.51",SEA_BASS,2009-03-07,2009-03-23,16.00,"3,573.00",0.34,440.00,2.79,,Yardley,PA,US,330.00,221.00,0.00,0.00,0.00,522.00,1.19,4.99
72181,No Category,535.30,SEA_BASS,2009-03-07,2011-04-11,765.00,"3,573.00",0.15,437.00,1.22,,Winston-Salem,N Carolina,US,927.00,815.00,3.00,0.00,0.00,27.00,0.06,4.37
72376,No Category,733.76,MINNOW,2009-03-07,2009-03-26,19.00,"3,573.00",0.21,234.00,3.14,,Bourbonnais,IL,US,64.00,96.00,0.00,NAN,0.00,19.00,0.08,5.00
72674,1,298.99,MINNOW,2009-03-07,2009-04-07,31.00,"3,573.00",0.08,312.00,0.96,,Kansas City,KS,US,473.00,208.00,1.00,0.00,0.00,85.00,0.27,5.00
73178,No Category,281.21,SEA_BASS,2009-03-08,2010-02-04,333.00,"3,572.00",0.08,836.00,0.34,,Cheyenne,OK,US,935.00,"2,748.00",15.00,0.01,0.00,59.00,0.07,4.90
73288,No Category,348.04,SEA_BASS,2009-03-08,2009-10-28,234.00,"3,572.00",0.10,381.00,0.91,,Canyon Country,CA,US,384.00,223.00,0.00,0.00,0.00,33.00,0.09,4.97
73493,No Category,736.04,SEA_BASS,2009-03-08,2009-03-29,21.00,"3,572.00",0.21,891.00,0.83,,Salem,OR,US,"4,828.00","4,986.00",4.00,0.00,0.00,115.00,0.13,5.00
73689,Books,665.26,MINNOW,2009-03-09,2009-07-26,139.00,"3,571.00",0.19,242.00,2.75,,Osceola,Missouri,US,"1,645.00",688.00,2.00,0.00,0.00,48.00,0.20,5.00
76132,Fashion,451.31,DOLPHIN,2009-03-12,2010-10-23,590.00,"3,568.00",0.13,192.00,2.35,4.00,Nyack,NY,US,"1,731.00",719.00,6.00,0.01,0.00,16.00,0.08,4.56
77370,1,7.47,MINNOW,2009-03-14,2017-05-06,"2,975.00","3,566.00",0.00,21.00,0.36,4.00,Cockeysville,MD,US,721.00,49.00,0.00,0.00,0.00,7.00,0.33,5.00
77610,1,10.70,MINNOW,2009-03-15,2011-10-17,946.00,"3,565.00",0.00,136.00,0.08,3.00,Madison,WI,US,"3,530.00",606.00,2.00,0.00,0.00,35.00,0.26,4.83
79631,11233,37.71,MINNOW,2009-03-18,2009-04-20,33.00,"3,562.00",0.01,169.00,0.22,,Pittsburgh,PA,US,"1,386.00",742.00,3.00,0.00,0.00,31.00,0.18,5.00
80410,Cameras & Photo,-142.32,DOLPHIN,2009-03-19,2009-05-29,71.00,"3,561.00",-0.04,865.00,-0.16,3.00,#469,NY,US,"8,511.00","8,044.00",5.00,0.00,0.00,68.00,0.08,4.37
80648,Home & Garden,"1,292.53",MINNOW,2009-03-19,2009-07-10,113.00,"3,561.00",0.36,130.00,9.94,,Cypress,TX,US,437.00,56.00,2.00,NAN,0.00,18.00,0.14,4.67
80884,Fashion,154.98,MINNOW,2009-03-19,2009-05-07,49.00,"3,561.00",0.04,108.00,1.44,,Buford,GA,US,532.00,185.00,0.00,0.00,0.00,14.00,0.13,5.00
81170,Crafts,220.30,SEA_BASS,2009-03-20,2009-06-06,78.00,"3,560.00",0.06,699.00,0.32,,Somerset,TX,US,998.00,"3,881.00",3.00,NAN,0.00,237.00,0.34,5.00
81231,Fashion,101.64,MINNOW,2009-03-20,2009-03-26,6.00,"3,560.00",0.03,96.00,1.06,0.00,sebring,ohio,US,65.00,37.00,0.00,0.00,0.00,74.00,0.77,4.84
82438,No Category,138.68,MINNOW,2009-03-22,2009-04-01,10.00,"3,558.00",0.04,91.00,1.52,,Brooklyn,NY,US,19.00,24.00,0.00,0.00,0.00,7.00,0.08,5.00
84384,No Category,833.10,SEA_BASS,2009-03-25,2009-03-27,2.00,"3,555.00",0.23,"1,221.00",0.68,,Irving,TX,US,843.00,"1,201.00",6.00,0.00,0.00,171.00,0.14,4.88
84480,Fashion,83.26,MINNOW,2009-03-25,2009-04-01,7.00,"3,555.00",0.02,158.00,0.53,22.00,Menominee,MI,US,244.00,366.00,0.00,0.00,0.00,34.00,0.22,5.00
84922,Toys & Hobbies,305.78,DOLPHIN,2009-03-26,2009-03-28,2.00,"3,554.00",0.09,346.00,0.88,,Brampton,ON,CA,726.00,"1,267.00",15.00,NAN,0.00,32.00,0.09,4.84
85503,Books,267.19,MINNOW,2009-03-27,2009-08-13,139.00,"3,553.00",0.08,248.00,1.08,5.00,Colorado Springs,Colorado,US,"1,491.00",660.00,5.00,0.01,0.00,73.00,0.29,5.00
85569,No Category,624.64,SEA_BASS,2009-03-27,2009-04-15,19.00,"3,553.00",0.18,766.00,0.82,,Coon Rapids,MN,US,200.00,258.00,2.00,0.01,0.00,"1,254.00",1.64,5.00
85719,No Category,122.71,SEA_BASS,2009-03-27,2009-08-03,129.00,"3,553.00",0.03,377.00,0.33,4.00,Battle Creek,MI,US,404.00,"4,345.00",0.00,0.00,0.00,220.00,0.58,4.99
85735,Fashion,"2,944.61",SEA_BASS,2009-03-27,2009-10-04,191.00,"3,553.00",0.83,428.00,6.88,4.00,Toronto,ON,CA,978.00,290.00,2.00,0.01,2.00,58.00,0.14,4.83
86227,Home & Garden,433.27,MINNOW,2009-03-28,2009-12-20,267.00,"3,552.00",0.12,120.00,3.61,,Mirror Lake,NH,US,125.00,270.00,0.00,0.00,0.00,5.00,0.04,5.00
87423,Fashion,561.66,MINNOW,2009-03-30,2009-06-09,71.00,"3,550.00",0.16,253.00,2.22,,Charlotte,N Carolina,US,535.00,159.00,2.00,0.01,0.00,38.00,0.15,5.00
88199,Parts & Accessories,"10,527.76",DOLPHIN,2009-03-31,2009-04-13,13.00,"3,549.00",2.97,"1,828.00",5.76,3.00,Coquitlam,BC,CA,207.00,"1,467.00",7.00,0.00,1.00,147.00,0.08,3.98
88648,No Category,"1,395.68",SEA_BASS,2009-04-01,2009-04-22,21.00,"3,548.00",0.39,871.00,1.60,4.00,Blue Ridge,TX,US,589.00,832.00,0.00,0.00,0.00,"1,419.00",1.63,5.00
89970,No Category,994.90,SEA_BASS,2009-04-03,2009-04-07,4.00,"3,546.00",0.28,909.00,1.09,4.00,Merritt Island,FL,US,913.00,"1,241.00",10.00,0.01,0.00,89.00,0.10,4.98
91039,Books,22.08,MINNOW,2009-04-05,2009-04-27,22.00,"3,544.00",0.01,39.00,0.57,4.00,Memphis,TN,US,199.00,59.00,0.00,0.00,0.00,32.00,0.82,5.00
91051,Crafts,"1,006.55",SEA_BASS,2009-04-05,2009-05-14,39.00,"3,544.00",0.28,408.00,2.47,4.00,Mpls,MN,US,544.00,761.00,7.00,0.01,1.00,96.00,0.24,5.00
91536,No Category,885.70,SEA_BASS,2009-04-05,2009-04-24,19.00,"3,544.00",0.25,"1,455.00",0.61,4.00,Chicora,PA,US,268.00,536.00,6.00,0.01,0.00,257.00,0.18,4.96
93084,Home & Garden,969.63,MINNOW,2009-04-08,2011-05-15,767.00,"3,541.00",0.27,182.00,5.33,0.00,Torrance,CA,US,83.00,71.00,0.00,0.00,0.00,19.00,0.10,4.68
93201,Business & Industrial,507.32,DOLPHIN,2009-04-08,2009-04-21,13.00,"3,541.00",0.14,236.00,2.15,,Huntsville,Al,US,"14,402.00","5,867.00",0.00,0.00,0.00,12.00,0.05,4.67
95023,Crafts,-57.10,MINNOW,2009-04-11,2009-05-21,40.00,"3,538.00",-0.02,88.00,-0.65,,Daytona Beach,FL,US,135.00,72.00,0.00,0.00,0.00,12.00,0.14,4.67
95096,Health & Beauty,"6,762.40",DOLPHIN,2009-04-11,2009-09-18,160.00,"3,538.00",1.91,824.00,8.21,,Dayton,OH,US,"1,931.00","2,539.00",26.00,0.01,3.00,98.00,0.12,4.70
95307,Toys & Hobbies,"5,898.19",DOLPHIN,2009-04-11,2009-04-18,7.00,"3,538.00",1.67,"2,127.00",2.77,,Lehigh Acres,FL,US,26.00,314.00,5.00,NAN,0.00,216.00,0.10,4.77
96526,Jewelry & Watches,302.35,SEA_BASS,2009-04-13,2009-06-03,51.00,"3,536.00",0.09,356.00,0.85,4.00,Portage,IN,US,601.00,525.00,8.00,0.02,0.00,44.00,0.12,4.91
100622,No Category,-284.79,MINNOW,2009-04-20,2009-06-16,57.00,"3,529.00",-0.08,224.00,-1.27,4.00,Yatesville,PA,US,"1,023.00","1,071.00",2.00,0.00,0.00,43.00,0.19,5.00
102473,Crafts,107.28,MINNOW,2009-04-23,2009-08-17,116.00,"3,526.00",0.03,326.00,0.33,3.00,patton,pa,US,548.00,173.00,1.00,NAN,0.00,52.00,0.16,4.50
103589,No Category,501.26,MINNOW,2009-04-25,2009-05-15,20.00,"3,524.00",0.14,208.00,2.41,,St-Lin-Laurentides,QC,CA,"3,096.00",635.00,2.00,0.00,0.00,33.00,0.16,4.82
103970,Home & Garden,6.83,MINNOW,2009-04-26,2016-06-05,"2,597.00","3,523.00",0.00,41.00,0.17,,essex,MD,US,19.00,18.00,0.00,0.00,0.00,1.00,0.02,5.00
105102,Fashion,51.47,MINNOW,2009-04-28,2009-05-01,3.00,"3,521.00",0.01,324.00,0.16,,Olathe,KS,US,683.00,704.00,8.00,0.02,0.00,34.00,0.10,5.00
105327,Crafts,"2,046.61",MINNOW,2009-04-28,2009-05-06,8.00,"3,521.00",0.58,307.00,6.67,4.00,Swartz Creek,MI,US,"3,210.00",224.00,1.00,0.00,2.00,36.00,0.12,4.61
105393,1,403.90,SEA_BASS,2009-04-28,2016-10-13,"2,725.00","3,521.00",0.11,111.00,3.64,4.00,houston,TX,US,"5,285.00","1,354.00",5.00,0.00,0.00,13.00,0.12,4.92
105445,No Category,350.40,MINNOW,2009-04-28,2010-01-05,252.00,"3,521.00",0.10,119.00,2.94,4.00,Chicago,IL,US,178.00,111.00,3.00,0.03,0.00,14.00,0.12,5.00
105821,1,"-1,028.24",MINNOW,2009-04-28,2009-10-30,185.00,"3,521.00",-0.29,190.00,-5.41,0.00,Fort Lauderdale,FL,US,"2,579.00",937.00,0.00,0.00,0.00,28.00,0.15,4.29
105945,Crafts,138.74,SEA_BASS,2009-04-29,2009-09-29,153.00,"3,520.00",0.04,411.00,0.34,,Grant,MI,US,331.00,259.00,1.00,0.00,0.00,125.00,0.30,4.95
105956,Home & Garden,866.59,SEA_BASS,2009-04-29,2009-05-13,14.00,"3,520.00",0.25,"1,692.00",0.51,,Roswell,Georgia,US,207.00,220.00,1.00,0.00,0.00,34.00,0.02,4.94
106226,Fashion,372.92,DOLPHIN,2009-04-29,2010-02-04,281.00,"3,520.00",0.11,218.00,1.71,4.00,Chicago,IL,US,"2,498.00","1,029.00",2.00,0.00,0.00,41.00,0.19,5.00
106814,1,"1,912.24",SEA_BASS,2009-04-30,2009-07-18,79.00,"3,519.00",0.54,"1,515.00",1.26,4.00,Dickinson,Texas,US,"6,216.00","2,331.00",26.00,0.01,0.00,143.00,0.09,4.37
108744,Fashion,-80.46,SEA_BASS,2009-05-03,2009-09-28,148.00,"3,516.00",-0.02,441.00,-0.18,4.00,McPherson,KS,US,"1,253.00","1,446.00",5.00,0.01,0.00,29.00,0.07,3.55
109602,Jewelry & Watches,"2,617.02",DOLPHIN,2009-05-04,2009-05-14,10.00,"3,515.00",0.74,413.00,6.34,,Indianapolis,IN,US,91.00,74.00,0.00,0.00,0.00,540.00,1.31,5.00
110724,Health & Beauty,23.24,MINNOW,2009-05-06,2009-10-04,151.00,"3,513.00",0.01,144.00,0.16,,Humble,Texas,US,136.00,119.00,0.00,0.00,0.00,20.00,0.14,4.90
110800,1,104.08,MINNOW,2009-05-06,2016-01-28,"2,458.00","3,513.00",0.03,40.00,2.60,4.00,Avondale,PA,US,"9,249.00","1,573.00",3.00,0.00,0.00,4.00,0.10,5.00
111972,Crafts,"6,841.18",DOLPHIN,2009-05-08,2009-09-07,122.00,"3,511.00",1.95,"4,014.00",1.70,2.00,Fort Collins,CO,US,"3,427.00","17,605.00",45.00,0.00,2.00,892.00,0.22,4.97
112363,No Category,"2,667.51",MINNOW,2009-05-08,2009-05-15,7.00,"3,511.00",0.76,310.00,8.60,,Midway City,CA,US,"1,502.00","2,865.00",5.00,0.00,2.00,49.00,0.16,4.76
113076,293,"2,512.23",DOLPHIN,2009-05-10,2009-05-23,13.00,"3,509.00",0.72,414.00,6.07,,Murfreesboro,Tennessee,US,506.00,977.00,5.00,0.01,1.00,10.00,0.02,5.00
113178,Home & Garden,"1,097.42",DOLPHIN,2009-05-10,2009-05-19,9.00,"3,509.00",0.31,169.00,6.49,,Land O'Lakes,WI,US,45.00,12.00,0.00,NAN,0.00,13.00,0.08,4.69
113328,1,172.29,MINNOW,2009-05-10,2009-07-19,70.00,"3,509.00",0.05,115.00,1.50,,Angeles City,Philippines,PH,708.00,333.00,3.00,0.01,0.00,9.00,0.08,5.00
113421,Parts & Accessories,170.57,MINNOW,2009-05-10,2009-12-01,205.00,"3,509.00",0.05,135.00,1.26,4.00,Tierra Amarilla,NM,US,50.00,311.00,0.00,0.00,0.00,9.00,0.07,4.33
113591,Toys & Hobbies,301.03,MINNOW,2009-05-10,2009-09-16,129.00,"3,509.00",0.09,221.00,1.36,4.00,Conway,SC,US,257.00,169.00,0.00,0.00,0.00,53.00,0.24,4.58
113648,Jewelry & Watches,261.84,MINNOW,2009-05-10,2009-06-10,31.00,"3,509.00",0.07,141.00,1.86,4.00,Summerfield,Florida,US,226.00,"3,187.00",0.00,0.00,0.00,17.00,0.12,5.00
114944,Business & Industrial,"2,149.13",DOLPHIN,2009-05-11,2010-12-14,582.00,"3,508.00",0.61,173.00,12.42,,Bountiful,UT,US,576.00,299.00,0.00,0.00,3.00,22.00,0.13,4.82
