seller_id,profit_estimate,value_em,user_created,booth_created,first_sale,days_to_sale,country,state,city,committed,year_sales,year_amount,year_fvf,items_for_sale,sales,source_em,entry_source_em,inventory_source_em,entry_url,entry_query
20438242,109.00,dolphin,8/25/16,8/25/16,9/15/16,21,US,FL,pembroke pines,TRUE,10.00,983.49,66.54,1569,38,direct,,,,
20670810,4159.00,whale,9/9/16,9/9/16,9/14/16,5,US,NH,Plaistow,TRUE,64.00,8997.91,1499.19,2557,233,direct,,1,,
20735621,66.00,minnow,9/13/16,9/13/16,9/21/16,8,US,NJ,Hoboken,TRUE,3.00,201.89,17.27,31,41,direct,,1,,
20842670,153.00,minnow,9/20/16,9/20/16,1/16/17,118,MT,,Qrendi,TRUE,9.00,470.28,89.37,11,37,direct,,1,,
20882801,-160.00,minnow,9/22/16,9/22/16,1/10/18,475,US,MI,Dearborn,FALSE,0.00,0.00,0.00,0,1,direct,,,,
20929329,-5.00,minnow,9/26/16,9/26/16,4/21/17,207,US,KY,Lexington,FALSE,0.00,0.00,0.00,0,3,direct,,,,
21229051,4.00,minnow,10/13/16,10/13/16,12/26/16,74,CN,,shanwei,FALSE,0.00,0.00,0.00,0,3,direct,,,,
21295321,283.00,minnow,10/17/16,10/17/16,11/11/16,25,US,NY,Lynbrook,TRUE,30.00,4171.34,305.32,548,55,direct,,1,,
21361000,17.00,minnow,10/21/16,10/21/16,11/10/16,20,US,ID,Meridian,TRUE,22.00,762.74,84.45,492,72,direct,,1,,
21370187,-35.00,minnow,10/22/16,10/22/16,11/5/16,14,ID,,surabaya,FALSE,1.00,602.98,151.39,0,6,direct,,1,,
21482086,0.00,minnow,10/28/16,10/28/16,,NaN,US,NJ,Oradell,TRUE,0.00,0.00,0.00,1551,0,direct,,1,,
21549291,138.00,dolphin,11/2/16,11/2/16,11/23/16,21,GB,,Whitley Bay,TRUE,4.00,3034.44,290.97,106,8,direct,,1,,
21555759,29.00,minnow,11/2/16,11/2/16,3/6/17,124,US,AL,Alabaster,TRUE,4.00,188.47,17.18,57,7,direct,,1,,
21766508,336.00,whale,11/15/16,11/15/16,11/22/16,7,US,FL,Cocoa,TRUE,10.00,532.95,33.48,41752,159,direct,,1,,
21791768,-25.00,minnow,11/16/16,11/16/16,5/6/18,536,ID,,Malang,FALSE,3.00,1050.00,94.50,0,3,direct,,,,
22049496,85.00,dolphin,11/30/16,11/30/16,2/18/17,80,US,DE,Bear,TRUE,16.00,703.03,52.57,366,42,direct,,,,
22089803,92.00,minnow,12/2/16,12/2/16,6/13/17,193,US,GA,Dallas,TRUE,5.00,250.40,22.54,4317,8,direct,,6,,
22463766,-4.00,minnow,12/20/16,12/20/16,4/11/17,112,CN,,linyi,TRUE,3.00,347.61,10.39,58,12,direct,,1,,
22473671,44.00,minnow,12/20/16,12/21/16,1/30/17,40,HU,,Szeged,TRUE,35.00,590.00,52.50,59,50,direct,,,,
22521187,157.00,minnow,12/23/16,12/23/16,1/17/17,25,US,NJ,Trenton,TRUE,6.00,353.18,33.32,179,45,direct,,1,,
23061647,-799.00,dolphin,1/21/17,1/21/17,2/17/17,27,US,OH,Minford,FALSE,54.00,1561.33,130.03,0,128,direct,,1,,
23165801,6915.00,whale,1/26/17,1/26/17,1/27/17,1,US,CA,temple city,TRUE,8.00,3409.32,130.42,19259,405,direct,,1,,
23178689,1482.00,dolphin,1/27/17,1/27/17,2/5/17,9,US,KS,Kansas City,TRUE,51.00,17460.33,1052.42,270,108,direct,,1,,
23422256,12936.00,whale,2/8/17,2/8/17,2/9/17,1,US,CA,Walnut,FALSE,53.00,9848.09,721.31,0,1070,direct,,1,,
23617583,551.00,dolphin,2/17/17,2/17/17,3/8/17,19,CA,,pritchard,TRUE,41.00,3592.18,447.90,9796,134,direct,,1,,
23943352,865.00,dolphin,3/5/17,3/5/17,4/8/17,34,US,MA,Westford,TRUE,71.00,6089.93,428.87,298,205,direct,,1,,
24009594,149.00,minnow,3/8/17,3/15/17,5/18/17,64,US,UT,Bluffdale,TRUE,15.00,4207.42,274.75,212,27,direct,,2,,
24023779,190.00,dolphin,3/9/17,3/9/17,3/18/17,9,US,NY,BROOKLYN,TRUE,11.00,1964.80,128.52,565,21,direct,,1,,
24145172,851.00,minnow,3/15/17,3/15/17,11/7/17,237,US,TN,Dresden,TRUE,2.00,67.14,7.60,16,3,direct,,,,
24450875,9.00,minnow,3/30/17,3/30/17,5/7/17,38,CN,,Shanghai,TRUE,3.00,56.17,4.88,458,7,direct,,,,
24454690,87.00,minnow,3/30/17,3/30/17,8/23/17,146,CA,,Laval,TRUE,0.00,0.00,0.00,12,2,direct,,1,,
24488217,744.00,dolphin,3/31/17,11/11/17,11/26/17,15,US,CA,Anaheim,FALSE,11.00,393.29,49.47,0,19,direct,,1,,
24538778,11.00,minnow,4/3/17,1/15/18,2/2/18,18,RS,,Belgrade,TRUE,8.00,225.00,15.20,534,8,direct,,,,
24762700,3154.00,whale,4/14/17,4/14/17,4/17/17,3,US,FL,Ormond Beach,FALSE,119.00,8953.92,1580.38,0,281,direct,,1,,
25132072,0.00,minnow,5/3/17,5/3/17,,NaN,US,MD,Waldorf,TRUE,0.00,0.00,0.00,38,0,direct,,6,,
25293402,15.00,minnow,5/11/17,5/11/17,5/27/17,16,RU,,Vladivostok,TRUE,0.00,0.00,0.00,0,6,direct,,1,,
25360366,2778.00,dolphin,5/15/17,5/15/17,6/7/17,23,US,CA,Sacramento,TRUE,366.00,28398.59,2502.83,1135,612,direct,,1,,
25389320,2956.00,dolphin,5/16/17,5/16/17,5/26/17,10,US,SC,Hemingway,TRUE,42.00,15018.31,783.93,161,99,direct,,1,,
25527438,-1.00,minnow,5/23/17,5/23/17,,NaN,US,NV,Elko,FALSE,0.00,0.00,0.00,0,0,direct,,,,
25631905,40.00,minnow,5/29/17,5/29/17,9/23/17,117,US,FL,ORLANDO,TRUE,16.00,456.83,40.87,40,21,direct,,1,,
25696083,22.00,minnow,6/1/17,6/1/17,6/7/17,6,US,GA,Valdosta,TRUE,9.00,77.30,13.55,236,19,direct,,,,
25698129,0.00,minnow,6/1/17,6/1/17,,NaN,US,NC,Moyock,FALSE,0.00,0.00,0.00,0,0,direct,,,,
25972734,55.00,minnow,6/15/17,9/23/17,2/14/18,144,US,CA,Santa Ana,TRUE,42.00,1249.19,109.06,13,42,direct,,,,
26169644,2.00,minnow,6/26/17,6/26/17,11/11/17,138,US,NY,Brooklyn,TRUE,1.00,19.00,1.71,28,2,direct,,,,
26179996,-2.00,dolphin,6/26/17,6/26/17,10/27/17,123,US,MI,Dearborn,FALSE,2.00,542.52,33.01,0,6,direct,,,,
26196733,-1.00,minnow,6/27/17,10/15/17,,NaN,US,TN,Jefferson City,TRUE,0.00,0.00,0.00,0,0,direct,,,,
26327391,0.00,minnow,7/5/17,7/5/17,,NaN,US,VA,Roanoke,FALSE,0.00,0.00,0.00,0,0,direct,,,,
26333381,387.00,dolphin,7/5/17,7/5/17,7/10/17,5,US,FL,MILTON,TRUE,121.00,8397.21,685.84,105,133,direct,,1,,
26395684,3893.00,whale,7/9/17,7/9/17,7/14/17,5,US,FL,Port Saint Lucie,TRUE,220.00,42305.17,2678.96,501,291,direct,,1,,
26409070,250.00,minnow,7/9/17,7/9/17,8/31/17,53,US,CA,huntington beach,TRUE,10.00,1368.74,149.53,75,12,direct,,,,
26458027,-1.00,minnow,7/12/17,7/12/17,12/4/17,145,CA,,Vancouver,FALSE,1.00,6.99,0.50,0,2,direct,,,,
26483138,11.00,minnow,7/13/17,7/13/17,11/11/17,121,US,CA,Concord,TRUE,3.00,423.16,19.80,896,6,direct,,,,
26506871,147.00,dolphin,7/14/17,7/14/17,7/20/17,6,US,CA,Lakewood,TRUE,16.00,1074.58,121.58,1063,41,direct,,1,,
26511587,112.00,dolphin,7/15/17,7/15/17,10/18/17,95,US,FL,CLEARWATER,TRUE,9.00,2498.82,185.62,179,10,direct,,1,,
26516558,2.00,minnow,7/15/17,7/15/17,2/25/18,225,US,CA,Fairfield,FALSE,4.00,56.52,8.66,0,4,direct,,1,,
26625146,140.00,minnow,7/21/17,7/21/17,,NaN,US,MO,Bernie,FALSE,0.00,0.00,0.00,0,0,direct,,,,
26653277,-1.00,minnow,7/23/17,7/23/17,,NaN,US,NJ,Weehawken,FALSE,0.00,0.00,0.00,0,0,direct,,,,
26722352,4.00,minnow,7/27/17,7/27/17,12/8/17,134,US,FL,Spring Hill,TRUE,0.00,0.00,0.00,18,2,direct,,1,,
26741781,1113.00,dolphin,7/28/17,7/28/17,8/1/17,4,US,IL,Oak Brook,TRUE,55.00,11698.60,439.47,741,79,direct,,1,,
26900580,0.00,minnow,8/5/17,8/5/17,,NaN,US,MO,St. Louis,FALSE,0.00,0.00,0.00,0,0,direct,,,,
26942119,7314.00,whale,8/7/17,8/7/17,8/11/17,4,US,FL,Treasure island,TRUE,811.00,155421.59,4560.30,730,953,direct,,1,,
27012392,0.00,minnow,8/11/17,8/11/17,,NaN,US,CT,Cheshire,FALSE,0.00,0.00,0.00,0,0,direct,,,,
27081735,15.00,minnow,8/15/17,8/15/17,3/29/18,226,SK,,banovce nad bebravou,TRUE,5.00,1098.52,20.50,321,5,direct,,1,,
27150662,-3074.00,minnow,8/18/17,8/18/17,9/16/17,29,US,CA,Anaheim,TRUE,21.00,5058.48,322.95,1489,24,direct,,1,,
27212266,-1.00,minnow,8/21/17,8/21/17,2/22/18,185,CN,,Foshan,TRUE,1.00,31.88,2.61,208,1,direct,,1,,
27350805,375.00,dolphin,8/28/17,8/28/17,9/2/17,5,US,MI,Trenton,TRUE,52.00,5827.76,492.53,1188,82,direct,,,,
27472020,1.00,minnow,9/3/17,9/3/17,10/23/17,50,US,NJ,Middlesex,TRUE,25.00,267.47,22.51,0,30,direct,,1,,
27574071,-47.00,minnow,9/8/17,9/8/17,10/8/17,30,CN,,Wu Hu,TRUE,5.00,113.90,10.24,971,15,direct,,1,,
27676991,141.00,minnow,9/14/17,9/14/17,11/9/17,56,GB,,Sheffield,TRUE,9.00,1866.31,239.16,59,10,direct,,1,,
27924498,2956.00,dolphin,9/26/17,9/26/17,10/5/17,9,US,MN,Sauk Centre,TRUE,225.00,25227.75,2048.63,185,283,direct,,1,,
28248134,56.00,minnow,10/12/17,10/12/17,11/12/17,31,HK,,Tai Kok Tsui,TRUE,11.00,225.90,33.94,315,18,direct,,1,,
28285880,0.00,minnow,10/14/17,10/14/17,,NaN,US,MD,Bel Air,FALSE,0.00,0.00,0.00,0,0,direct,,,,
28312784,21.00,sea_bass,10/15/17,10/15/17,11/20/17,36,CN,,beijing,TRUE,29.00,470.61,41.48,127,42,direct,,2,,
28314164,106.00,minnow,10/16/17,10/16/17,6/13/18,240,CN,,guangzhou,TRUE,27.00,555.29,160.44,409,27,direct,,,,
28415182,0.00,minnow,10/21/17,10/21/17,,NaN,US,CA,San Juan Capistrano,FALSE,0.00,0.00,0.00,0,0,direct,,,,
28452089,7.00,minnow,10/23/17,10/23/17,12/24/17,62,BG,,Sofia,TRUE,5.00,115.02,13.09,35,6,direct,,1,,
28594309,-47.00,minnow,10/31/17,10/31/17,4/2/18,153,US,CA,Bell,FALSE,1.00,80.43,6.34,0,1,direct,,1,,
28648210,203.00,whale,11/3/17,11/3/17,12/29/17,56,US,FL,Medley,FALSE,0.00,0.00,0.00,0,1,direct,,,,
28731424,0.00,minnow,11/7/17,11/7/17,,NaN,US,CA,Costa Mesa,TRUE,0.00,0.00,0.00,304,0,direct,,1,,
28750320,15.00,minnow,11/8/17,11/8/17,12/12/17,34,US,NM,Albuquerque,FALSE,16.00,318.05,33.45,0,20,direct,-1,1,Direct,
28841875,0.00,minnow,11/13/17,11/13/17,,NaN,RO,,Cta,TRUE,0.00,0.00,0.00,11,0,direct,,1,,
28960770,0.00,minnow,11/19/17,11/19/17,,NaN,US,NJ,Carteret,FALSE,0.00,0.00,0.00,0,0,direct,,,,
29211125,0.00,minnow,11/30/17,11/30/17,,NaN,US,CO,Gypsum,FALSE,0.00,0.00,0.00,0,0,direct,,,,
29242763,7.00,minnow,12/1/17,12/1/17,10/7/18,310,US,FL,Orange Park,TRUE,1.00,201.57,6.70,1049,1,direct,,1,,
29306134,84.00,minnow,12/4/17,12/4/17,2/18/18,76,US,IL,Humboldt,FALSE,2.00,91.00,6.40,0,2,direct,,,,
29339495,342.00,dolphin,12/5/17,12/5/17,1/20/18,46,US,IL,Harrisburg,TRUE,5.00,733.05,111.31,8451,6,direct,,1,,
29657143,96.00,minnow,12/18/17,12/18/17,3/23/18,95,US,MO,Saint James,TRUE,36.00,1725.57,112.16,112,36,direct,,1,,
29953860,0.00,minnow,1/3/18,1/29/18,,NaN,US,FL,Oviedo,TRUE,0.00,0.00,0.00,0,0,direct,,1,,
29987336,-11.00,minnow,1/5/18,1/5/18,5/14/18,129,IN,,Delhi,FALSE,3.00,213.70,21.84,0,3,direct,,,,
30039896,284.00,minnow,1/8/18,1/10/18,5/3/18,113,CN,,Jiangmen,TRUE,6.00,4199.00,326.68,123,6,direct,,,,
30080465,323.00,sea_bass,1/10/18,1/10/18,2/6/18,27,US,NJ,PATERSON,TRUE,70.00,1245.15,111.43,718,70,direct,,1,,
30147367,0.00,minnow,1/14/18,1/14/18,,NaN,US,IL,Dupo,FALSE,0.00,0.00,0.00,0,0,direct,,,,
30148347,-30.00,minnow,1/14/18,1/14/18,2/6/18,23,US,CA,Perris,TRUE,1.00,39.60,1.04,35,1,direct,,1,,
30246613,835.00,minnow,1/20/18,1/20/18,2/16/18,27,US,TX,forney,FALSE,29.00,1337.28,332.80,0,29,direct,,2,,
30392504,1.00,minnow,1/29/18,1/29/18,2/4/18,6,US,NV,Sparks,FALSE,2.00,40.53,3.20,0,2,direct,,,,
30408300,0.00,minnow,1/30/18,1/30/18,,NaN,US,FL,Groveland,FALSE,0.00,0.00,0.00,0,0,direct,,,,
30541022,0.00,minnow,2/7/18,2/7/18,,NaN,US,TX,round rock,FALSE,0.00,0.00,0.00,0,0,direct,,,,
30552518,0.00,minnow,2/8/18,2/8/18,,NaN,US,NJ,Summit,TRUE,0.00,0.00,0.00,108,0,direct,,1,,
30830897,0.00,minnow,2/25/18,2/25/18,4/27/18,61,US,NY,East Northport,TRUE,3.00,107.06,4.45,273,3,direct,0,1,Direct,
31020581,358.00,dolphin,3/7/18,3/7/18,4/7/18,31,US,MD,Rockville,TRUE,26.00,9679.35,647.45,2490,26,direct,,1,,
31042678,12.00,minnow,3/8/18,3/8/18,3/11/18,3,US,NV,Sparks,TRUE,3.00,533.89,64.58,1035,3,direct,,2,,
31128022,11.00,minnow,3/13/18,3/13/18,3/18/18,5,US,FL,BOCA RATON,FALSE,1.00,89.80,8.08,0,1,direct,,,,
31148232,12.00,minnow,3/14/18,3/14/18,6/16/18,94,IN,,Mumbai,TRUE,1.00,97.44,12.67,10,1,direct,,3,,
31152616,131.00,minnow,3/15/18,3/15/18,4/30/18,46,LT,,Kuliai,TRUE,24.00,1985.95,233.58,192,24,direct,,1,,
31197630,13.00,dolphin,3/17/18,3/17/18,5/20/18,64,US,FL,Orlando,TRUE,3.00,177.09,15.30,182,3,direct,,1,,
31214656,0.00,minnow,3/18/18,3/18/18,,NaN,US,NJ,Maywood,FALSE,0.00,0.00,0.00,0,0,direct,,,,
31255322,0.00,minnow,3/21/18,3/21/18,,NaN,DK,,Odense,TRUE,0.00,0.00,0.00,117,0,direct,,1,,
31396715,0.00,minnow,3/28/18,3/28/18,,NaN,US,IN,Princeton,TRUE,0.00,0.00,0.00,0,0,direct,,,,
31429876,0.00,minnow,3/30/18,4/10/18,,NaN,US,LA,pearl river,FALSE,0.00,0.00,0.00,0,0,direct,,,,
31545032,0.00,minnow,4/6/18,4/6/18,,NaN,US,MI,North Branch,FALSE,0.00,0.00,0.00,0,0,direct,,,,
31739752,-1.00,minnow,4/17/18,4/17/18,5/22/18,35,LT,,Kaisiadorys,FALSE,1.00,134.27,1.86,0,1,direct,,1,,
31744338,28.00,minnow,4/18/18,4/18/18,4/24/18,6,US,FL,Daytona Beach Shores,TRUE,15.00,461.44,46.90,688,15,direct,,1,,
31746857,1710.00,dolphin,4/18/18,4/18/18,4/24/18,6,US,IN,indianapolis,TRUE,143.00,22493.88,1778.91,702,143,direct,,1,,
31934261,0.00,minnow,4/27/18,4/27/18,10/1/18,157,AE,,Sharjah,TRUE,1.00,25.00,0.00,0,1,direct,,,,
32193628,-20.00,minnow,5/10/18,5/12/18,5/17/18,5,ID,,bandung,TRUE,4.00,1535.10,103.40,0,4,direct,,1,,
32210845,27.00,minnow,5/11/18,5/11/18,5/20/18,9,US,TN,Chattanooga,FALSE,8.00,762.15,33.80,0,8,direct,,1,,
32213818,160.00,minnow,5/11/18,9/19/18,,NaN,US,PA,Mechanicsburg,TRUE,0.00,0.00,0.00,2358,0,direct,,3,,
32273461,0.00,minnow,5/14/18,5/14/18,,NaN,US,SC,West Columbia,FALSE,0.00,0.00,0.00,0,0,direct,,,,
32281286,0.00,minnow,5/14/18,5/14/18,,NaN,VN,,Ho CHi Minh,TRUE,0.00,0.00,0.00,0,0,direct,6,3,Direct,
32281662,-1.00,minnow,5/14/18,5/14/18,9/8/18,117,VN,,Ho CHi Minh,FALSE,1.00,13.62,0.50,0,1,direct,6,3,Direct,
32303905,1.00,minnow,5/15/18,5/15/18,6/17/18,33,US,PR,Naranjito,FALSE,1.00,14.99,1.35,0,1,direct,,1,,
32308584,-1.00,minnow,5/16/18,5/16/18,,NaN,PK,,LAHORE,TRUE,0.00,0.00,0.00,0,0,direct,,,,
32371806,0.00,minnow,5/19/18,5/19/18,,NaN,US,PA,Bryn Mawr,FALSE,0.00,0.00,0.00,0,0,direct,,,,
32372395,-5.00,dolphin,5/19/18,5/19/18,,NaN,US,FL,North Miami,FALSE,0.00,0.00,0.00,0,0,direct,,1,,
32381599,-7.00,minnow,5/19/18,5/19/18,,NaN,US,CA,Fremont,TRUE,0.00,0.00,0.00,58,0,direct,,1,,
32480410,0.00,minnow,5/24/18,5/24/18,,NaN,US,NV,Las Vegas,FALSE,0.00,0.00,0.00,0,0,direct,,,,
32546785,452.00,dolphin,5/28/18,5/28/18,7/14/18,47,US,CA,Grand Terrace,TRUE,16.00,5253.09,427.86,13,16,direct,,1,,
32665263,0.00,minnow,6/4/18,6/4/18,6/21/18,17,US,CA,Sacramento,TRUE,3.00,205.97,11.06,0,3,direct,,,,
32670772,0.00,minnow,6/4/18,6/4/18,,NaN,US,FL,MIAMI,TRUE,0.00,0.00,0.00,0,0,direct,6,1,Direct,pants
32738776,0.00,minnow,6/6/18,6/6/18,,NaN,US,MI,Menominee,TRUE,0.00,0.00,0.00,44,0,direct,,1,,
32753717,8.00,minnow,6/7/18,6/7/18,9/11/18,96,US,CA,Paso Robles,TRUE,2.00,319.97,27.90,361,2,direct,,1,,
32845734,485.00,whale,6/11/18,6/11/18,6/20/18,9,US,AL,Mobile,TRUE,117.00,15116.64,1363.85,37101,116,direct,,1,,
32867433,51.00,dolphin,6/12/18,6/12/18,7/30/18,48,US,FL,Miami,TRUE,12.00,988.17,60.30,1391,12,direct,,1,,
32870663,-8.00,minnow,6/12/18,6/13/18,8/20/18,68,LT,,Vilnius,TRUE,2.00,7.48,1.42,412,2,direct,0,1,Direct,
32872858,-55.00,minnow,6/12/18,6/12/18,,NaN,US,OR,Bend,TRUE,0.00,0.00,0.00,93,0,direct,6,3,https://www.google.com/,alternatives to ebay
32877383,-38.00,minnow,6/12/18,6/12/18,,NaN,US,FL,Oviedo,TRUE,0.00,0.00,0.00,49,0,direct,5,,https://www.google.com/,
32998984,-12.00,minnow,6/19/18,6/19/18,10/4/18,107,DE,,Essen,FALSE,7.00,110.15,12.60,0,7,direct,,3,,
33095969,67.00,sea_bass,6/24/18,6/28/18,7/12/18,14,VN,,Hung Yen,FALSE,56.00,2034.70,354.48,0,56,direct,1,3,Direct,
33114096,4.00,minnow,6/25/18,6/26/18,10/20/18,116,US,GA,Lawrenceville,TRUE,2.00,234.78,19.34,268,2,direct,1,1,Direct,
33381868,157.00,dolphin,7/9/18,7/9/18,7/27/18,18,US,AL,Mobile,FALSE,5.00,261.02,23.48,0,5,direct,-1,1,Direct,
33397719,60.00,sea_bass,7/10/18,7/10/18,7/16/18,6,CN,,Ningbo,TRUE,30.00,1218.12,86.70,50,30,direct,0,1,https://www.bonanza.com/users/33397719/credit_cards/new,
33457795,0.00,minnow,7/13/18,7/13/18,,NaN,RU,,Saint Petersburg,FALSE,0.00,0.00,0.00,0,0,direct,6,1,https://www.google.ru/,
33459078,0.00,minnow,7/13/18,7/13/18,,NaN,US,FL,Tampa,FALSE,0.00,0.00,0.00,0,0,direct,6,1,Direct,sites like ebay
33471745,38.00,dolphin,7/13/18,7/13/18,9/19/18,68,US,TX,Amarillo,TRUE,3.00,306.86,54.54,1367,3,direct,0,1,Direct,google
33511594,11.00,minnow,7/15/18,7/15/18,7/19/18,4,US,AZ,Buckeye,TRUE,14.00,487.94,14.46,273,14,direct,6,1,Direct,other sites like ebay / amazon
33561965,0.00,minnow,7/18/18,7/18/18,,NaN,US,SC,Barnwell,TRUE,0.00,0.00,0.00,35,0,direct,1,3,Direct,Novatechwholesale
33819713,58.00,sea_bass,7/31/18,8/5/18,9/13/18,39,VN,,Ha Noi,FALSE,25.00,735.80,108.36,0,25,direct,6,3,Direct,
33906432,21.00,whale,8/4/18,8/4/18,8/19/18,15,US,TX,Lorena,FALSE,3.00,223.70,14.49,0,3,direct,0,1,Direct,
33924527,0.00,minnow,8/5/18,8/5/18,8/18/18,13,CN,,PUTIAN,FALSE,3.00,117.97,0.00,0,3,direct,-1,4,Direct,
33955448,20.00,dolphin,8/6/18,8/6/18,11/29/18,115,US,CA,La Habra,TRUE,1.00,148.45,44.54,843,1,direct,4,1,Direct,
34042544,9.00,minnow,8/10/18,8/10/18,9/20/18,41,US,NJ,Cherry Hill,TRUE,8.00,338.46,17.05,44,8,direct,0,1,Direct,
34171808,-28.00,dolphin,8/17/18,8/17/18,,NaN,US,TX,Kingwood,TRUE,0.00,0.00,0.00,259,0,direct,6,1,Direct,
34206330,-1.00,minnow,8/19/18,8/19/18,,NaN,US,KS,Peck,TRUE,0.00,0.00,0.00,361,0,direct,6,1,Direct,my competitors
34229639,0.00,minnow,8/20/18,8/20/18,,NaN,US,MI,Grand Rapids,TRUE,0.00,0.00,0.00,66,0,direct,6,1,Direct,Places to sell my companies items online.
34351356,-2.00,minnow,8/28/18,8/28/18,,NaN,CN,,Chengdu,TRUE,0.00,0.00,0.00,14,0,direct,-1,1,Direct,
34381090,0.00,minnow,8/29/18,8/29/18,,NaN,US,NY,Niagara Falls,TRUE,0.00,0.00,0.00,43,0,direct,4,3,Direct,
34441497,1.00,minnow,9/3/18,9/3/18,1/27/19,146,US,MD,GERMANTOWN,TRUE,1.00,6.92,0.90,202,1,direct,4,1,Direct,
34607918,0.00,minnow,9/12/18,9/12/18,10/7/18,25,US,AZ,CHANDLER,TRUE,1.00,42.46,1.40,2100,1,direct,4,2,Direct,
34644527,295.00,whale,9/14/18,9/14/18,10/14/18,30,US,CA,Walnut,TRUE,2.00,135.55,4.74,4190,2,direct,4,1,Direct,
34661675,0.00,minnow,9/15/18,9/15/18,,NaN,LV,,Jurmala,FALSE,0.00,0.00,0.00,0,0,direct,,1,,
34728352,-28.00,dolphin,9/19/18,9/19/18,12/24/18,96,US,CA,Moreno Valley,TRUE,2.00,518.94,0.00,1691,2,direct,4,1,Direct,
34851554,-183.00,whale,9/25/18,9/25/18,10/11/18,16,US,NV,LAS VEGAS,TRUE,10.00,2696.39,77.22,24317,10,direct,,1,,
34862745,-1.00,minnow,9/26/18,9/26/18,12/7/18,72,LV,,Riga,TRUE,4.00,210.08,10.47,188,4,direct,4,1,https://www.google.lv/,
34952731,0.00,minnow,9/30/18,10/26/18,,NaN,US,TX,Houston,TRUE,0.00,0.00,0.00,67,0,direct,,3,,
35182103,0.00,minnow,10/13/18,10/13/18,,NaN,US,FL,Miami,TRUE,0.00,0.00,0.00,24,0,direct,4,5,https://www.bonanza.com/,
35259071,0.00,minnow,10/17/18,10/17/18,,NaN,US,MO,Webb City,TRUE,0.00,0.00,0.00,35,0,direct,4,3,Direct,
35421212,19.00,minnow,10/25/18,10/25/18,11/9/18,15,US,AZ,Phoenix,TRUE,5.00,205.00,21.43,254,5,direct,,,,
35463066,141.00,dolphin,10/28/18,10/28/18,11/7/18,10,US,CA,Los Angeles,TRUE,8.00,3408.59,519.07,841,8,direct,,1,,
35479467,105.00,sea_bass,10/29/18,10/29/18,11/11/18,13,US,HI,Honolulu,TRUE,28.00,364.94,42.28,404,28,direct,4,1,Direct,
35527235,-6.00,minnow,10/31/18,10/31/18,,NaN,US,MO,kc mo,FALSE,0.00,0.00,0.00,0,0,direct,4,,Direct,
35539823,-114.00,dolphin,11/1/18,11/1/18,11/9/18,8,US,FL,Doral,TRUE,10.00,7509.72,311.31,556,10,direct,4,1,Direct,
35543009,1.00,minnow,11/1/18,11/1/18,11/12/18,11,US,FL,Osteen,TRUE,2.00,41.98,2.50,24,2,direct,,1,,
35590349,0.00,minnow,11/4/18,11/4/18,,NaN,US,NY,amsterdam,TRUE,0.00,0.00,0.00,153,0,direct,4,1,Direct,
35803644,40.00,minnow,11/16/18,11/16/18,1/6/19,51,HK,,HongKong,TRUE,4.00,149.04,31.38,0,4,direct,4,2,Direct,
35815430,-1.00,minnow,11/17/18,11/17/18,,NaN,US,MO,St. Louis,TRUE,0.00,0.00,0.00,14,0,direct,4,1,Direct,
35878580,0.00,minnow,11/20/18,11/20/18,,NaN,CN,,邵阳市,FALSE,0.00,0.00,0.00,0,0,direct,4,,Direct,
35888660,0.00,minnow,11/21/18,11/21/18,,NaN,US,CA,Rio Linda,TRUE,0.00,0.00,0.00,89,0,direct,4,1,Direct,
36055798,-8.00,minnow,11/29/18,11/29/18,,NaN,US,FL,Pompano Beach,TRUE,0.00,0.00,0.00,1042,0,direct,4,1,Direct,
36072196,39.00,minnow,11/30/18,11/30/18,,NaN,US,NC,Four Oaks,TRUE,0.00,0.00,0.00,636,0,direct,4,1,Direct,
36224391,392.00,dolphin,12/7/18,12/7/18,,NaN,CA,,Toronto,TRUE,0.00,0.00,0.00,182,0,direct,4,1,Direct,
36273654,0.00,minnow,12/9/18,12/9/18,,NaN,US,CA,Sacramento,TRUE,0.00,0.00,0.00,51,0,direct,4,1,Direct,
36350189,74.00,dolphin,12/13/18,12/13/18,1/3/19,21,US,CA,Buena Park,TRUE,1.00,214.26,19.28,198,1,direct,,1,,
36597119,82.00,dolphin,12/26/18,12/26/18,12/31/18,5,US,WI,Rhinelander,TRUE,5.00,291.11,22.37,1632,5,direct,4,1,Direct,
36700629,0.00,minnow,1/2/19,1/3/19,1/14/19,11,US,CA,Sacramento,TRUE,1.00,79.19,7.13,11,1,direct,4,1,Direct,
36744199,0.00,minnow,1/4/19,1/7/19,1/21/19,14,US,MO,Wentzville,TRUE,1.00,284.99,25.65,0,1,direct,4,,Direct,
36773288,-52.00,dolphin,1/6/19,1/6/19,1/13/19,7,US,TN,Murfreesboro,TRUE,5.00,1299.79,93.66,8329,5,direct,4,1,Direct,
36812279,0.00,minnow,1/8/19,1/8/19,,NaN,US,CA,Castro Valley,TRUE,0.00,0.00,0.00,43,0,direct,4,1,Direct,
36887225,0.00,minnow,1/12/19,1/12/19,,NaN,US,TX,New Braunfels,TRUE,0.00,0.00,0.00,608,0,direct,4,1,Direct,
37021702,70.00,minnow,1/21/19,1/21/19,,NaN,US,TN,nashville,TRUE,0.00,0.00,0.00,53,0,direct,4,1,Direct,
1644190,18.00,minnow,1/26/12,1/26/12,3/7/12,41,US,FL,Oak Hill,TRUE,1.00,6.70,0.60,2599,21,bing,,1,,
