id,user_id,paid_date,amount,type,subscription_term_length,state,is_first_payment,is_last_payment,free_trial,membership_level
2456298,5316409,6/2/18,40,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2456410,14465347,6/2/18,40,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2456422,32602071,6/2/18,40,MembershipPayment,1,complete,TRUE,FALSE,TRUE,Gold
2456443,32380089,6/2/18,40,MembershipPayment,1,complete,TRUE,FALSE,TRUE,Gold
2456493,32629965,6/2/18,290,MembershipPayment,12,complete,TRUE,FALSE,FALSE,Gold
2456509,4423773,6/2/18,40,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2456610,99663,6/3/18,200,MembershipPayment,12,refunded,FALSE,FALSE,FALSE,Gold
2456614,18495474,6/3/18,290,MembershipPayment,12,complete,FALSE,FALSE,FALSE,Gold
2456617,26040138,6/3/18,40,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2456618,26914430,6/3/18,40,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2456622,31450206,6/3/18,40,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2456633,31736365,6/3/18,40,MembershipPayment,1,complete,TRUE,FALSE,FALSE,Gold
2456718,4317147,6/3/18,40,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2456839,21389721,6/3/18,40,MembershipPayment,1,complete,TRUE,FALSE,TRUE,Gold
2456860,26851900,6/3/18,40,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2456892,28745859,6/3/18,40,MembershipPayment,1,complete,TRUE,FALSE,TRUE,Gold
2456955,4352897,6/3/18,40,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2456994,19231259,6/3/18,40,MembershipPayment,1,complete,TRUE,FALSE,TRUE,Gold
2457013,32316825,6/3/18,40,MembershipPayment,1,complete,TRUE,FALSE,TRUE,Gold
2457018,11985480,6/3/18,40,MembershipPayment,1,complete,TRUE,FALSE,TRUE,Gold
2457042,32616810,6/3/18,40,MembershipPayment,1,complete,TRUE,FALSE,TRUE,Gold
2457174,7548747,6/4/18,24,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2457182,16787202,6/4/18,40,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2457187,20177859,6/4/18,40,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2457193,22959948,6/4/18,40,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2457194,22975496,6/4/18,40,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2457198,24127512,6/4/18,40,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2457203,9733283,6/4/18,40,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2457213,25465397,6/4/18,40,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2457218,25515048,6/4/18,40,MembershipPayment,1,refunded,FALSE,FALSE,FALSE,Gold
2457219,25534850,6/4/18,40,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2457229,26710742,6/4/18,40,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2457233,21702682,6/4/18,40,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2457234,20571484,6/4/18,40,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2457236,23442588,6/4/18,40,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2457238,27993781,6/4/18,40,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2457240,28538315,6/4/18,40,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2457241,28547117,6/4/18,40,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2457242,27569612,6/4/18,40,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2457243,29091549,6/4/18,40,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2457246,29168316,6/4/18,40,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2457249,25157915,6/4/18,40,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2457250,29841192,6/4/18,40,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2457253,7145571,6/4/18,40,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2457256,30408768,6/4/18,40,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2457259,30419952,6/4/18,40,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2457260,30422962,6/4/18,40,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2457263,30906380,6/4/18,40,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2457264,30917004,6/4/18,40,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2457269,31481071,6/4/18,40,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2457271,32013111,6/4/18,40,MembershipPayment,1,complete,TRUE,FALSE,FALSE,Gold
2457273,17188029,6/4/18,40,MembershipPayment,1,complete,TRUE,FALSE,FALSE,Gold
2457275,32022629,6/4/18,40,MembershipPayment,1,complete,TRUE,FALSE,FALSE,Gold
2457277,28672637,6/4/18,40,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2457376,31180204,6/4/18,40,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2457396,4130067,6/4/18,24,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2457449,29969485,6/4/18,40,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2457465,24543151,6/4/18,40,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2457523,5166277,6/4/18,24,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2457536,32173677,6/4/18,290,MembershipPayment,12,complete,TRUE,FALSE,FALSE,Gold
2457671,32653837,6/4/18,40,MembershipPayment,1,complete,TRUE,FALSE,TRUE,Gold
2457742,32361466,6/4/18,40,MembershipPayment,1,complete,TRUE,FALSE,TRUE,Gold
2457881,29638330,6/4/18,40,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2457918,32674912,6/4/18,40,MembershipPayment,1,complete,TRUE,FALSE,TRUE,Gold
2457923,32132083,6/4/18,40,MembershipPayment,1,complete,TRUE,FALSE,TRUE,Gold
2457964,16475392,6/5/18,40,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2457966,7214717,6/5/18,40,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2457973,22304869,6/5/18,40,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2457976,6272899,6/5/18,40,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2457984,521968,6/5/18,290,MembershipPayment,12,complete,FALSE,FALSE,FALSE,Gold
2457991,29195258,6/5/18,40,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2457993,29220420,6/5/18,40,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2457997,27009744,6/5/18,40,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2458007,30918541,6/5/18,40,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2458011,30928077,6/5/18,40,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2458017,14173731,6/5/18,40,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2458025,32075687,6/5/18,40,MembershipPayment,1,refunded,TRUE,FALSE,FALSE,Gold
2458600,24702496,6/5/18,40,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2459613,10252389,6/5/18,40,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2459618,6907381,6/5/18,40,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2459641,4310287,6/5/18,40,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2460358,23605936,6/5/18,40,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2460460,11196751,6/5/18,40,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2460541,31997124,6/5/18,40,MembershipPayment,1,complete,TRUE,FALSE,TRUE,Gold
2461946,1326832,6/5/18,40,MembershipPayment,1,complete,TRUE,FALSE,TRUE,Gold
2462502,32697144,6/5/18,40,MembershipPayment,1,complete,TRUE,FALSE,TRUE,Gold
2463409,32336917,6/5/18,290,MembershipPayment,12,complete,TRUE,FALSE,FALSE,Gold
2463761,32700561,6/5/18,40,MembershipPayment,1,complete,TRUE,FALSE,TRUE,Gold
2465864,17282761,6/6/18,290,MembershipPayment,12,complete,TRUE,FALSE,FALSE,Gold
2465964,25293239,6/6/18,290,MembershipPayment,12,complete,FALSE,FALSE,FALSE,Gold
2465966,25769263,6/6/18,290,MembershipPayment,12,complete,FALSE,FALSE,FALSE,Gold
2465988,31510365,6/6/18,40,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2465992,32084509,6/6/18,40,MembershipPayment,1,complete,TRUE,FALSE,FALSE,Gold
2466088,30008841,6/6/18,40,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2466126,14132087,6/6/18,40,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2466149,32434141,6/6/18,40,MembershipPayment,1,complete,TRUE,FALSE,FALSE,Gold
2466324,32725579,6/6/18,40,MembershipPayment,1,complete,TRUE,FALSE,TRUE,Gold
2466326,32614115,6/6/18,40,MembershipPayment,1,complete,TRUE,FALSE,TRUE,Gold
2466337,32281134,6/6/18,40,MembershipPayment,1,complete,TRUE,FALSE,TRUE,Gold
2466352,3270001,6/6/18,290,MembershipPayment,12,complete,FALSE,FALSE,FALSE,Gold
2466503,28877598,6/6/18,40,MembershipPayment,1,complete,TRUE,FALSE,TRUE,Gold
2466518,11570274,6/7/18,24,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2466532,20786759,6/7/18,40,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2466534,20813491,6/7/18,40,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2466540,23061647,6/7/18,40,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2466543,12305628,6/7/18,40,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2466556,26176114,6/7/18,40,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2466558,17074835,6/7/18,40,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2466559,26741781,6/7/18,40,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2466560,26742705,6/7/18,40,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2466562,4627137,6/7/18,40,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2466568,13201758,6/7/18,40,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2466569,28573272,6/7/18,40,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2466571,18655763,6/7/18,40,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2466580,20413052,6/7/18,40,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2466585,28237492,6/7/18,40,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2466590,31531477,6/7/18,40,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2466594,31994288,6/7/18,40,MembershipPayment,1,complete,TRUE,FALSE,FALSE,Gold
2466598,32114495,6/7/18,40,MembershipPayment,1,complete,TRUE,FALSE,FALSE,Gold
2466634,8245953,6/7/18,200,MembershipPayment,12,complete,FALSE,FALSE,FALSE,Gold
2466676,10589734,6/7/18,24,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2466723,4853967,6/7/18,40,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2466724,28910522,6/7/18,40,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2466807,32720762,6/7/18,40,MembershipPayment,1,complete,TRUE,FALSE,TRUE,Gold
2466933,19495323,6/7/18,290,MembershipPayment,12,complete,TRUE,FALSE,FALSE,Gold
2466948,32440368,6/7/18,290,MembershipPayment,12,complete,TRUE,FALSE,FALSE,Gold
2467012,32571834,6/7/18,40,MembershipPayment,1,complete,TRUE,FALSE,TRUE,Gold
2467017,7440253,6/8/18,200,MembershipPayment,12,complete,FALSE,FALSE,FALSE,Gold
2467021,29203869,6/8/18,40,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2467027,26990254,6/8/18,40,MembershipPayment,1,refunded,FALSE,FALSE,FALSE,Gold
2467031,29869784,6/8/18,40,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2467039,29915138,6/8/18,40,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2467056,32137191,6/8/18,40,MembershipPayment,1,complete,TRUE,FALSE,FALSE,Gold
2467195,24565689,6/8/18,290,MembershipPayment,12,complete,TRUE,FALSE,FALSE,Gold
2467376,32793119,6/8/18,40,MembershipPayment,1,complete,TRUE,FALSE,TRUE,Gold
2467413,32574086,6/8/18,40,MembershipPayment,1,complete,TRUE,FALSE,TRUE,Gold
2467419,32757422,6/8/18,290,MembershipPayment,12,complete,TRUE,FALSE,FALSE,Gold
2467442,7290727,6/9/18,24,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2467444,7288221,6/9/18,24,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2467452,6726963,6/9/18,24,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2467455,11267471,6/9/18,24,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2467458,10477368,6/9/18,24,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2467466,21583933,6/9/18,40,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2467468,23754461,6/9/18,40,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2467471,25590844,6/9/18,40,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2467474,25829461,6/9/18,290,MembershipPayment,12,complete,FALSE,FALSE,FALSE,Gold
2467478,26207953,6/9/18,40,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2467481,27394289,6/9/18,40,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2467493,30978055,6/9/18,40,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2467495,27639441,6/9/18,40,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2467496,31005353,6/9/18,40,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2467506,32071514,6/9/18,40,MembershipPayment,1,complete,TRUE,FALSE,FALSE,Gold
2467507,24501237,6/9/18,40,MembershipPayment,1,complete,TRUE,FALSE,FALSE,Gold
2467513,4362945,6/9/18,24,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2467515,32792473,6/9/18,40,MembershipPayment,1,complete,TRUE,FALSE,TRUE,Gold
2467541,15807881,6/9/18,40,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2467548,32519389,6/9/18,40,MembershipPayment,1,complete,TRUE,FALSE,TRUE,Gold
2467554,20993853,6/9/18,40,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2467571,4501545,6/9/18,40,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2467589,13910083,6/9/18,40,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2467647,32691165,6/9/18,290,MembershipPayment,12,complete,TRUE,FALSE,FALSE,Gold
2467696,32816295,6/9/18,40,MembershipPayment,1,complete,TRUE,FALSE,TRUE,Gold
2467699,32807566,6/9/18,40,MembershipPayment,1,complete,TRUE,FALSE,TRUE,Gold
2467719,5300015,6/10/18,24,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2467744,28642803,6/10/18,40,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2467747,30493011,6/10/18,40,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2467751,24668580,6/10/18,40,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2467758,30966235,6/10/18,40,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2467760,30393718,6/10/18,40,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2467764,31462624,6/10/18,40,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2467768,31577812,6/10/18,40,MembershipPayment,1,refunded,FALSE,FALSE,FALSE,Gold
2467804,5493075,6/10/18,24,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2467820,364661,6/10/18,24,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2467864,31634384,6/10/18,290,MembershipPayment,12,complete,TRUE,FALSE,FALSE,Gold
2467916,32804745,6/10/18,40,MembershipPayment,1,complete,TRUE,FALSE,TRUE,Gold
2467980,32831311,6/10/18,40,MembershipPayment,1,complete,TRUE,FALSE,FALSE,Gold
2468013,32793947,6/10/18,290,MembershipPayment,12,complete,TRUE,FALSE,FALSE,Gold
2468031,31222935,6/10/18,40,MembershipPayment,1,complete,TRUE,FALSE,TRUE,Gold
2468038,32835098,6/10/18,40,MembershipPayment,1,complete,TRUE,FALSE,TRUE,Gold
2468135,11915052,6/11/18,24,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2468140,14449359,6/11/18,290,MembershipPayment,12,complete,FALSE,FALSE,FALSE,Gold
2468144,14155439,6/11/18,290,MembershipPayment,12,complete,FALSE,FALSE,FALSE,Gold
2468151,20063545,6/11/18,290,MembershipPayment,12,complete,FALSE,FALSE,FALSE,Gold
2468159,29857227,6/11/18,40,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2468161,30541859,6/11/18,40,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2468195,32707370,6/11/18,40,MembershipPayment,1,complete,TRUE,FALSE,TRUE,Gold
2468227,27190263,6/11/18,40,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2468330,23914676,6/11/18,40,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2468410,32850148,6/11/18,40,MembershipPayment,1,complete,TRUE,FALSE,TRUE,Gold
2468553,25053254,6/11/18,40,MembershipPayment,1,complete,TRUE,FALSE,TRUE,Gold
2468605,9826743,6/12/18,24,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2468613,18527067,6/12/18,40,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2468617,9285911,6/12/18,40,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2468619,22579395,6/12/18,40,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2468628,22583462,6/12/18,40,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2468631,16926388,6/12/18,40,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2468647,6247237,6/12/18,40,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2468652,25676503,6/12/18,40,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2468659,26611982,6/12/18,40,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2468661,26764492,6/12/18,40,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2468669,30553008,6/12/18,40,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2468671,31012656,6/12/18,40,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2468674,13036269,6/12/18,40,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2468676,22369105,6/12/18,40,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2468677,18565420,6/12/18,40,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2468679,30139469,6/12/18,40,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2468680,31616011,6/12/18,40,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2468681,32188367,6/12/18,40,MembershipPayment,1,complete,TRUE,FALSE,FALSE,Gold
2468684,32217397,6/12/18,40,MembershipPayment,1,complete,TRUE,FALSE,FALSE,Gold
2468705,112583,6/12/18,24,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2468715,5339613,6/12/18,24,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2468717,51493,6/12/18,24,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2469116,664609,6/12/18,40,MembershipPayment,1,complete,TRUE,FALSE,FALSE,Gold
2469165,32859352,6/12/18,40,MembershipPayment,1,complete,TRUE,FALSE,TRUE,Gold
2469171,32861219,6/12/18,40,MembershipPayment,1,complete,TRUE,FALSE,TRUE,Gold
2469192,26730110,6/13/18,40,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2469199,11636612,6/13/18,40,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2469201,23202154,6/13/18,40,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2469267,112363,6/13/18,24,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2469309,29566659,6/13/18,40,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2469394,31575959,6/13/18,40,MembershipPayment,1,complete,TRUE,FALSE,TRUE,Gold
2469401,31678195,6/13/18,290,MembershipPayment,12,complete,TRUE,FALSE,FALSE,Gold
2469514,14030891,6/13/18,40,MembershipPayment,1,complete,TRUE,FALSE,TRUE,Gold
2469536,11798462,6/13/18,40,MembershipPayment,1,complete,TRUE,FALSE,FALSE,Gold
2469540,20760683,6/13/18,40,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2469550,32896821,6/13/18,40,MembershipPayment,1,complete,TRUE,FALSE,TRUE,Gold
2469586,24459183,6/14/18,40,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2469596,26108518,6/14/18,40,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2469600,4429497,6/14/18,40,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2469614,31084790,6/14/18,40,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2469653,32896551,6/14/18,40,MembershipPayment,1,complete,TRUE,FALSE,TRUE,Gold
2469655,32902680,6/14/18,40,MembershipPayment,1,complete,TRUE,FALSE,TRUE,Gold
2469671,4180833,6/14/18,216,MembershipPayment,12,complete,FALSE,FALSE,FALSE,Gold
2469689,9783620,6/14/18,24,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2469742,23527266,6/14/18,40,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2469857,31798631,6/14/18,40,MembershipPayment,1,complete,TRUE,FALSE,TRUE,Gold
2469859,32827177,6/14/18,40,MembershipPayment,1,complete,TRUE,FALSE,TRUE,Gold
2469878,32911644,6/14/18,40,MembershipPayment,1,complete,TRUE,FALSE,FALSE,Gold
2470089,12121440,6/15/18,40,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2470094,27109477,6/15/18,40,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2470096,28086906,6/15/18,40,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2470100,29202696,6/15/18,40,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2470103,30084565,6/15/18,40,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2470105,11294807,6/15/18,40,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2470109,18786409,6/15/18,40,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2470111,120523,6/15/18,40,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2470118,31101815,6/15/18,40,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2470120,26232727,6/15/18,40,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2470126,31662800,6/15/18,40,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2470130,31671378,6/15/18,40,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2470134,7990375,6/15/18,40,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2470146,30529529,6/15/18,290,MembershipPayment,12,complete,FALSE,FALSE,FALSE,Gold
2470172,25472118,6/15/18,40,MembershipPayment,1,complete,TRUE,FALSE,FALSE,Gold
2470179,708329,6/15/18,290,MembershipPayment,12,complete,FALSE,FALSE,FALSE,Gold
2470286,32930581,6/15/18,290,MembershipPayment,12,complete,TRUE,FALSE,FALSE,Gold
2470470,47825,6/16/18,24,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2470483,1871411,6/16/18,40,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2470487,20872279,6/16/18,40,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2470490,15050787,6/16/18,40,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2470495,15685989,6/16/18,290,MembershipPayment,12,complete,FALSE,FALSE,FALSE,Gold
2470499,26885284,6/16/18,40,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2470505,27784356,6/16/18,40,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2470511,21710306,6/16/18,40,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2470517,28131319,6/16/18,40,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2470520,61822,6/16/18,40,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2470521,31686432,6/16/18,40,MembershipPayment,1,refunded,FALSE,FALSE,FALSE,Gold
2470523,31311239,6/16/18,40,MembershipPayment,1,complete,TRUE,FALSE,FALSE,Gold
2470526,32134041,6/16/18,40,MembershipPayment,1,complete,TRUE,FALSE,FALSE,Gold
2470528,30852596,6/16/18,40,MembershipPayment,1,complete,TRUE,FALSE,FALSE,Gold
2470529,30056801,6/16/18,40,MembershipPayment,1,complete,TRUE,FALSE,FALSE,Gold
2470559,32266159,6/16/18,40,MembershipPayment,1,complete,TRUE,FALSE,TRUE,Gold
2470563,18170803,6/16/18,40,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2470589,7032991,6/16/18,24,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2470625,19598079,6/16/18,40,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2470669,25358657,6/16/18,40,MembershipPayment,1,complete,TRUE,FALSE,TRUE,Gold
2470672,32891875,6/16/18,40,MembershipPayment,1,complete,TRUE,FALSE,TRUE,Gold
2470680,2195211,6/16/18,290,MembershipPayment,12,complete,FALSE,FALSE,FALSE,Gold
2470704,30968149,6/16/18,40,MembershipPayment,1,complete,TRUE,FALSE,TRUE,Gold
2470756,13043427,6/17/18,40,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2470772,28132576,6/17/18,40,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2470775,20685301,6/17/18,40,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2470778,7765391,6/17/18,40,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2470788,31665397,6/17/18,40,MembershipPayment,1,refunded,FALSE,FALSE,FALSE,Gold
2470796,11677606,6/17/18,40,MembershipPayment,1,complete,TRUE,FALSE,FALSE,Gold
2470798,31889004,6/17/18,40,MembershipPayment,1,complete,TRUE,FALSE,FALSE,Gold
2470800,32317332,6/17/18,40,MembershipPayment,1,complete,TRUE,FALSE,FALSE,Gold
2470831,34327,6/17/18,24,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2470834,5477841,6/17/18,24,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2470848,6951239,6/17/18,24,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
2470866,9091879,6/17/18,40,MembershipPayment,1,complete,FALSE,FALSE,FALSE,Gold
