id,https://www.bonanza.com/booths/,booth_id,seller_id,featured_category_id,profit_estimate,value_em,created_at,first_sale,DaysToSale,Days as User,profit_per_day,orders,d_per_order,source_em,city,state,country,items_for_sale,view_count,offers,conversion_rate,membership_level,feedback,rate,rating
35291534,https://www.bonanza.com/booths/4624926,4624926,35291534,0,1.89,SEA_BASS,6/25/2018,2018-09-05,72,176,$0.01,5,$0.38,4,Jerusalem,,IL,7,622,3,0.48%,0,0.00,0%,NULL
9929732,https://www.bonanza.com/booths/2756266,1916668,9929732,0,7.86,MINNOW,9/30/2014,2014-10-16,16,"1,540",$0.00,93,$0.26,3,Apple Valley,California,US,726,267,1,0.00%,0,6.00,0%,3.67
8245953,https://www.bonanza.com/booths/1604917,1604917,8245953,11450,1599.03,DOLPHIN,10/14/2016,2016-11-10,27,795,$2.01,270,$5.92,4,Buffalo,NY,US,1119,1017,7,0.69%,2,24.00,9%,4.58
32962990,https://www.bonanza.com/booths/793627,4395854,32962990,1,4.53,MINNOW,6/17/2018,2018-07-23,36,184,$1.12,9,$1.43,4,Davenport,FL,US,25,39,0,0.43%,0,0.00,7%,NULL
34322736,https://www.bonanza.com/booths/4531072,4531072,34322736,0,22.88,SEA_BASS,3/25/2016,2016-03-29,4,998,$0.02,115,$0.20,4,Marietta,OH,US,343,601,54,8.99%,0,1.00,1%,5.00
36159040,https://www.bonanza.com/booths/4716865,4716865,36159040,0,-0.07,MINNOW,11/20/2011,2011-12-13,23,"2,585",$0.00,1,-$0.07,0,"hoffman estates,il",IL,US,9,10,1,10.00%,0,0.00,0%,NULL
13272889,https://www.bonanza.com/booths/2967522,2967522,13272889,0,35.9,MINNOW,5/15/2010,2010-06-24,40,"3,139",$0.01,25,$1.44,4,Ivins,Utah,US,130,30,0,0.00%,0,1.00,4%,5.00
12559049,https://www.bonanza.com/booths/2319802,2319802,12559049,58058,155.09,DOLPHIN,1/27/2018,2018-01-30,3,325,$0.48,140,$1.11,4,Stockton,CA,US,720,91,2,2.20%,0,32.00,23%,4.41
31751722,https://www.bonanza.com/booths/4277195,4277195,31751722,6028,139.65,DOLPHIN,7/11/2017,2017-07-25,14,525,$0.27,24,$5.82,0,City of Industry,ca,US,1807,1339,3,0.22%,0,3.00,13%,5.00
28982775,https://www.bonanza.com/booths/3125677,3925718,28982775,281,433.5,DOLPHIN,11/20/2017,2017-12-02,12,393,$0.22,63,$2.70,4,chester,nj,US,1485,3237,11,0.00%,0,8.00,0%,2.75
17132626,https://www.bonanza.com/booths/2812701,2812701,17132626,11700,568.35,MINNOW,9/14/2016,2016-09-21,7,825,$0.69,32,$17.76,0,Seattle,WA,US,399,54,1,1.85%,2,4.00,13%,5.00
34569580,https://www.bonanza.com/booths/4554167,4554167,34569580,888,92.64,MINNOW,3/8/2014,2014-05-15,68,"1,746",$0.05,4,$23.16,0,Toronto,Ontario,CA,7614,4013,3,0.07%,2,0.00,0%,NULL
20875857,https://www.bonanza.com/booths/3052041,3052041,20875857,0,690.73,DOLPHIN,2/4/2016,2016-03-03,28,"1,048",$0.66,207,$3.34,0,Jacksonville,FL,US,400,138,6,4.35%,0,17.00,8%,5.00
35978840,https://www.bonanza.com/booths/4697957,4697957,35978840,888,-3.2,MINNOW,12/19/2010,2011-08-03,227,"2,921",$0.00,11,-$0.29,4,San Ming,Fu Jiang,US,44,196,11,5.61%,2,0.00,0%,NULL
13627820,https://www.bonanza.com/booths/2462738,2462738,13627820,267,209.57,SEA_BASS,1/17/2018,2018-02-28,42,335,$0.63,569,$0.37,4,Fairview,TENNESSEE,US,6675,1216,7,0.58%,0,53.00,9%,4.23
22521187,https://www.bonanza.com/booths/3178344,3178344,22521187,6028,156.62,MINNOW,1/30/2016,2016-04-19,80,"1,053",$0.15,45,$3.48,4,Trenton,NJ,US,202,207,0,0.00%,0,2.00,4%,3.00
35402492,https://www.bonanza.com/booths/4634679,4634679,35402492,11232,266.82,DOLPHIN,6/4/2017,2017-06-11,7,562,$0.47,353,$0.76,4,Bossier City,LA,US,0,11958,305,2.55%,4,10.00,3%,3.80
22714482,https://www.bonanza.com/booths/3195048,3195048,22714482,0,88.77,MINNOW,3/31/2011,2011-05-08,38,"2,819",$0.03,17,$5.22,4,Bien Hoa,Dong Nai,VN,164,504,6,1.19%,0,1.00,6%,1.00
30266886,https://www.bonanza.com/booths/4077987,4077987,30266886,11450,81.39,SEA_BASS,5/11/2014,2014-05-20,9,"1,682",$0.05,32,$2.54,4,Delhi,Delhi,IN,517,268,2,0.75%,0,4.00,13%,3.75
27350805,https://www.bonanza.com/booths/3737337,3737337,27350805,6028,360.96,DOLPHIN,9/17/2016,2016-11-02,46,822,$0.44,79,$4.57,4,Trenton,MI,US,1197,332,3,0.90%,0,4.00,5%,5.00
32868183,https://www.bonanza.com/booths/4387655,4387655,32868183,11700,228.87,MINNOW,12/27/2017,2017-12-31,4,356,$0.64,15,$15.26,8,Newark,NJ,US,1607,661,6,0.91%,2,0.00,0%,NULL
34136692,https://www.bonanza.com/booths/4514376,4514376,34136692,11450,322.1,DOLPHIN,4/3/2016,2016-05-08,35,989,$0.33,6,$53.68,4,Comstock Park,MI,US,180,64,0,0.00%,4,0.00,0%,NULL
9420,https://www.bonanza.com/booths/6090,6090,9420,0,643.2,MINNOW,5/21/2017,2017-10-04,136,576,$1.12,260,$2.47,,Benson,MN,US,50,44,1,2.27%,0,25.00,10%,4.36
25950849,https://www.bonanza.com/booths/4620367,3567337,25950849,11450,2500.17,WHALE,6/14/2017,2017-06-22,19,62,$3.57,782,$7.14,0,Miami,FL,US,700,3168,30,5.16%,0,41.00,3%,4.51
26675473,https://www.bonanza.com/booths/3660964,3660964,26675473,1,-4.2,MINNOW,12/31/2016,2017-01-04,4,717,-$0.01,17,-$0.25,5,Kansas City,MO,US,656,115,1,0.87%,0,1.00,6%,5.00
33074674,https://www.bonanza.com/booths/4406632,4406632,33074674,11450,7.25,MINNOW,10/7/2010,2010-11-14,38,"2,994",$0.00,9,$0.81,0,Quang Ninh,Quang Ninh,VN,0,88,1,1.14%,0,2.00,22%,4.50
29868231,https://www.bonanza.com/booths/4022259,4022259,29868231,11450,298.6,MINNOW,3/14/2013,2013-04-01,18,"2,105",$0.14,16,$18.66,16,Marietta,GA,US,1120,628,2,0.32%,2,2.00,13%,3.00
7332379,https://www.bonanza.com/booths/1439589,1439589,7332379,0,3308.12,DOLPHIN,11/19/2012,2013-09-15,300,"2,220",$1.49,850,$3.89,3,Seal beach,CA,US,1627,3638,27,0.74%,3,94.00,11%,4.27
26399245,https://www.bonanza.com/booths/3811168,3811168,26399245,0,30.94,DOLPHIN,3/5/2017,2017-03-28,23,653,$0.05,63,$0.49,4,Cumming,Georgia,US,1631,1919,8,0.42%,0,3.00,5%,5.00
16606600,https://www.bonanza.com/booths/2772305,2772305,16606600,11700,522.57,SEA_BASS,11/17/2017,2017-12-12,25,396,$1.32,125,$4.18,,Brooklyn,NY,US,1580,786,3,0.38%,2,6.00,5%,4.00
85719,https://www.bonanza.com/booths/39840,39840,85719,0,122.71,SEA_BASS,1/2/2015,2015-01-18,16,"1,446",$0.08,377,$0.33,4,Battle Creek,MI,US,404,4345,0,0.00%,0,220.00,58%,4.99
5217033,https://www.bonanza.com/booths/993181,993181,5217033,1,126.58,MINNOW,10/14/2012,2012-11-24,41,"2,256",$0.06,151,$0.84,4,Indianapolis,IN,US,582,631,9,1.43%,0,48.00,32%,4.98
35582285,https://www.bonanza.com/booths/4649724,4649724,35582285,0,9.73,MINNOW,5/28/2014,2014-08-07,71,"1,665",$0.01,1,$9.73,2,Greater London,England,GB,9,18,1,5.56%,0,0.00,0%,NULL
10548316,https://www.bonanza.com/booths/1995955,1995955,10548316,11450,1014.52,DOLPHIN,5/29/2015,2016-06-11,379,"1,299",$0.78,266,$3.81,3,Memphis,Tennessee,US,928,604,4,0.66%,0,18.00,7%,4.78
6772701,https://www.bonanza.com/booths/1327181,1327181,6772701,1,899.92,DOLPHIN,8/15/2018,2018-08-28,13,125,$7.20,70,$12.86,,athens,PCh,GR,17,190,2,1.05%,0,8.00,11%,5.00
32692233,https://www.bonanza.com/booths/4322272,4375985,32692233,888,209.53,SEA_BASS,6/5/2018,2018-07-20,45,196,$0.02,41,$0.74,4,poole,dorset,GB,748,769,9,0.00%,1,5.00,33%,5.00
7788085,https://www.bonanza.com/booths/1537361,1537361,7788085,45100,1756.39,DOLPHIN,4/5/2014,2014-04-07,2,"1,718",$1.02,663,$2.65,,Seattle,WA,US,23,6,0,0.00%,0,70.00,11%,4.86
34152619,https://www.bonanza.com/booths/4516695,4516695,34152619,15032,262.55,DOLPHIN,3/18/2015,2015-03-23,5,"1,371",$0.19,53,$4.95,4,GLENDALE HTS,Illnois,US,7693,2847,20,0.70%,4,0.00,0%,NULL
6476,https://www.bonanza.com/booths/4449,4449,6476,11232,3520.88,DOLPHIN,1/18/2016,2016-01-29,11,"1,065",$3.31,4051,$0.87,4,Milton,FL,US,2082,6930,305,4.40%,2,506.00,12%,4.90
18687300,https://www.bonanza.com/booths/4682515,4682515,18687300,26395,0.11,MINNOW,12/1/2016,2017-02-10,71,747,$0.00,2,$0.06,0,Drummond,OK,US,15,34,2,5.88%,1,0.00,0%,NULL
32279043,https://www.bonanza.com/booths/3462825,4333312,32279043,26395,19.29,MINNOW,5/14/2018,2018-09-16,125,218,$0.00,4,-$0.04,4,Fort Smith,AR,US,3,7,1,12.82%,0,0.00,17%,NULL
18505710,https://www.bonanza.com/booths/2860129,2860129,18505710,26395,145.74,MINNOW,8/26/2015,2015-09-23,28,"1,210",$0.12,87,$1.68,4,Blue point,NY,US,592,323,0,0.00%,0,9.00,10%,4.11
23651915,https://www.bonanza.com/booths/3292749,3292749,23651915,0,-61.56,MINNOW,2/11/2014,2014-02-22,11,"1,771",-$0.03,29,-$2.12,4,HUI ZHOU,GUANG DONG,CN,110,163,1,0.61%,0,2.00,7%,3.00
23202154,https://www.bonanza.com/booths/3707290,3707290,23202154,11450,696.54,SEA_BASS,3/5/2009,2009-06-09,96,"3,575",$0.19,225,$3.10,4,Stretford,England,GB,24847,1092,12,1.10%,2,7.00,3%,3.57
35571654,https://www.bonanza.com/booths/3892825,4648765,35571654,0,4.46,SEA_BASS,11/3/2018,2018-11-28,25,45,$70.09,9,$6.60,4,Watertown,TN,US,51,215,10,3.17%,0,0.00,7%,NULL
585294,https://www.bonanza.com/booths/1071017,119740,585294,26395,99.53,MINNOW,7/27/2010,2010-08-09,13,"3,066",$0.03,278,$1.53,3,San Antonio,TX,US,950,600,1,0.53%,0,45.00,0%,4.96
4317147,https://www.bonanza.com/booths/826745,826745,4317147,99,15625.25,DOLPHIN,12/7/2014,2015-02-16,71,"1,472",$10.61,9243,$1.69,4,Port Saint Lucie,FL,US,80,993,59,5.94%,2,4208.00,46%,4.96
27772291,https://www.bonanza.com/booths/3783574,3783574,27772291,11450,231.19,DOLPHIN,8/20/2017,2017-12-21,123,485,$0.48,276,$0.84,0,Fullerton,CA,US,10115,511,25,4.89%,0,8.00,3%,5.00
19038933,https://www.bonanza.com/booths/2902055,2902055,19038933,11700,410.37,SEA_BASS,10/28/2010,2010-11-16,19,"2,973",$0.14,248,$1.65,,Vilnius,Vilnius County,LT,246,281,4,1.42%,0,19.00,8%,4.68
16401569,https://www.bonanza.com/booths/2756249,2756249,16401569,220,25.39,MINNOW,2/13/2015,2015-08-09,177,"1,404",$0.02,26,$0.98,,Round Rock,TX,US,171,61,0,0.00%,0,12.00,46%,5.00
35828280,https://www.bonanza.com/booths/4679987,4679987,35828280,267,0.64,MINNOW,7/18/2016,2016-10-30,104,883,$0.00,1,$0.64,4,Punta Gorda,Fl.,US,163,27,1,3.70%,0,0.00,0%,NULL
25030623,https://www.bonanza.com/booths/3454210,3454210,25030623,11700,213.59,SEA_BASS,9/28/2010,2010-10-18,20,"3,003",$0.07,112,$1.91,4,Shenzhenshi,Guangdong,CN,412,932,5,0.54%,0,7.00,6%,3.86
34071161,https://www.bonanza.com/booths/4508740,4508740,34071161,11450,106.26,SEA_BASS,2/1/2017,2018-05-21,474,685,$0.16,12,$8.86,0,Greensburg,PA,US,22,80,3,3.75%,0,0.00,0%,NULL
4679617,https://www.bonanza.com/booths/900753,900753,4679617,26395,566.3,MINNOW,12/18/2013,2014-06-26,190,"1,826",$0.31,141,$4.02,4,Orlando,Florida,US,891,519,11,2.12%,0,13.00,9%,4.00
5950659,https://www.bonanza.com/booths/1156009,1156009,5950659,11450,-21.98,DOLPHIN,7/14/2017,2017-07-25,11,522,-$0.04,204,-$0.11,,Oregon City,Oregon,US,9446,1963,8,0.41%,0,19.00,9%,5.00
35484285,https://www.bonanza.com/booths/2895547,4640478,35484285,0,4.21,MINNOW,10/29/2018,2018-11-10,12,50,-$0.06,2,-$0.09,0,Plovdiv,IL,BG,3,35,0,0.34%,0,0.00,18%,NULL
17268219,https://www.bonanza.com/booths/2820942,2820942,17268219,0,459.11,MINNOW,10/17/2016,2017-01-04,79,792,$0.58,53,$8.66,4,Plymouth Meeting,PA,US,68,85,0,0.00%,0,8.00,15%,3.75
6477195,https://www.bonanza.com/booths/3555557,3555557,6477195,64482,75.58,SEA_BASS,10/8/2017,2017-11-20,43,436,$0.17,74,$1.02,16,Saint Peters,MO,US,92,121,3,2.48%,0,7.00,9%,5.00
7001405,https://www.bonanza.com/booths/3324599,2517814,7001405,11450,3339.2,SEA_BASS,2/12/2014,2015-09-30,15,654,$0.28,133,$2.55,,Lake St Louis,Missouri,US,776,74,0,0.00%,2,7.00,0%,4.43
16493134,https://www.bonanza.com/booths/2762905,2762905,16493134,0,28.75,WHALE,11/4/2015,2015-11-05,1,"1,140",$0.03,113,$0.25,4,Philadelphia,PA,US,1631,2205,5,0.23%,0,14.00,12%,4.86
31140205,https://www.bonanza.com/booths/4199421,4199421,31140205,11450,26.22,DOLPHIN,4/30/2014,2014-05-11,11,"1,693",$0.02,25,$1.05,4,Netcong,NJ,US,75,54,0,0.00%,0,2.00,8%,5.00
14417936,https://www.bonanza.com/booths/3259053,2561365,14417936,11450,-15,MINNOW,9/29/2015,2015-10-23,348,"1,013",$0.98,48,$16.20,4,Zumbro Falls,MN,US,275,42,0,0.00%,0,6.00,13%,5.00
22645496,https://www.bonanza.com/booths/3188864,3188864,22645496,11450,344.14,MINNOW,3/14/2016,2016-04-05,22,"1,009",$0.34,61,$5.64,4,Los Angeles,CA,US,808,147,2,1.36%,0,3.00,5%,5.00
33671177,https://www.bonanza.com/booths/4468594,4468594,33671177,293,57,SEA_BASS,8/18/2010,2017-05-10,"2,457","3,044",$0.02,14,$4.05,4,isa town,isa twon,BH,11,12,1,8.33%,0,3.00,21%,5.00
4321423,https://www.bonanza.com/booths/827725,827725,4321423,99,1159.69,MINNOW,7/12/2017,2017-09-01,51,524,$2.21,155,$7.48,3,Lookout Mountain,GA,US,55,117,1,0.85%,0,57.00,37%,5.00
19198695,https://www.bonanza.com/booths/2914304,2914304,19198695,11700,205.67,MINNOW,7/9/2018,2018-07-28,19,162,$1.27,46,$4.47,4,Cranford,New Jersey,US,49,66,2,3.03%,0,5.00,11%,3.80
4216985,https://www.bonanza.com/booths/804043,804043,4216985,11450,271.06,MINNOW,6/13/2015,2015-07-25,42,"1,284",$0.21,189,$1.43,,Pelham,AL,US,4605,465,2,0.43%,0,19.00,10%,3.74
32989275,https://www.bonanza.com/booths/2315164,4589575,32989275,0,0,MINNOW,6/18/2018,2018-10-24,128,183,$4.53,3,$19.26,3,Bloomfield,New Jersey,US,2,25,1,0.00%,0,2.00,16%,2.00
12717213,https://www.bonanza.com/booths/2342668,2342668,12717213,0,1058.55,DOLPHIN,8/7/2017,2018-07-06,333,498,$2.13,443,$2.39,,orlando,FL,US,1360,2490,24,0.96%,0,33.00,7%,4.48
14198334,https://www.bonanza.com/booths/1343657,2534184,14198334,11450,40.09,MINNOW,9/13/2015,2015-09-17,141,"1,792",$0.16,55,$3.35,,Orlando,FL,US,1591,598,3,0.00%,0,3.00,6%,3.67
113591,https://www.bonanza.com/booths/47619,47619,113591,220,301.03,MINNOW,10/31/2016,2016-11-16,16,778,$0.39,221,$1.36,4,Conway,SC,US,257,169,0,0.00%,0,53.00,24%,4.58
10849,https://www.bonanza.com/booths/1974708,6944,10849,11450,451.88,MINNOW,10/19/2008,2010-03-09,175,"1,498",$1.08,364,$6.48,4,McKinney,TX,US,544,21,0,0.65%,0,11.00,8%,4.64
13019712,https://www.bonanza.com/booths/2387341,2387341,13019712,11700,163.18,MINNOW,5/23/2014,2014-06-20,28,"1,670",$0.10,40,$4.08,,Plainfield,IL,US,169,86,0,0.00%,0,3.00,8%,5.00
25106596,https://www.bonanza.com/booths/3462020,3462020,25106596,0,120.57,MINNOW,1/11/2011,2011-02-18,38,"2,898",$0.04,42,$2.87,8,Jacksonville,FL,US,9,4,0,0.00%,0,3.00,7%,4.67
22939805,https://www.bonanza.com/booths/3214473,3214473,22939805,6028,1945.57,DOLPHIN,4/17/2014,2014-05-01,14,"1,706",$1.14,290,$6.71,16,Lawrence,KS,US,857,344,2,0.58%,2,15.00,5%,4.60
16561118,https://www.bonanza.com/booths/2768038,2768038,16561118,0,136.85,MINNOW,8/13/2016,2016-12-01,110,857,$0.16,41,$3.34,0,Medford,OR,US,1,63,1,1.59%,0,3.00,7%,4.33
34219282,https://www.bonanza.com/booths/4521598,4521598,34219282,15032,29.61,MINNOW,12/8/2014,2014-12-22,14,"1,471",$0.02,7,$4.23,22,Bac Lieu,Bac Lieu,VN,9,45,1,2.22%,0,0.00,0%,NULL
33022417,https://www.bonanza.com/booths/4401432,4401432,33022417,11232,703.35,DOLPHIN,8/29/2015,2015-09-08,10,"1,207",$0.58,1411,$0.50,4,Kirchdorf,Tyrol,DE,0,13150,528,4.02%,3,94.00,7%,4.14
343651,https://www.bonanza.com/booths/87311,87311,343651,220,23.91,MINNOW,4/15/2016,2016-04-25,10,977,$0.02,70,$0.34,,Meridian,MS,US,70,9,0,0.00%,0,11.00,16%,5.00
27310755,https://www.bonanza.com/booths/2841323,3732885,27310755,11450,13.09,MINNOW,8/26/2017,2017-09-27,6,978,$0.10,19,$0.62,16,San Antonio,Tx,US,423,117,0,1.35%,0,1.00,5%,5.00
21073362,https://www.bonanza.com/booths/3066446,3066446,21073362,11450,2981.17,DOLPHIN,5/24/2017,2017-06-07,14,573,$5.20,825,$3.61,8,Tupelo,Ms,US,333,3063,14,0.46%,3,69.00,8%,4.30
27214150,https://www.bonanza.com/booths/3721344,3721344,27214150,0,117.85,SEA_BASS,8/4/2013,2013-08-06,2,"1,962",$0.06,58,$2.03,8,Wilsonville,OR,US,236,163,4,2.45%,0,3.00,5%,5.00
19306478,https://www.bonanza.com/booths/2929194,2929194,19306478,26395,402.89,SEA_BASS,5/21/2016,2016-07-19,59,941,$0.43,209,$1.93,,Chula Vista,CA,US,148,479,5,1.04%,0,6.00,3%,4.67
174399,https://www.bonanza.com/booths/62501,62501,174399,0,283.28,MINNOW,12/2/2014,2014-12-19,17,"1,477",$0.19,198,$1.43,,Wheeling,IL,US,1908,999,2,0.20%,0,26.00,13%,4.62
29219899,https://www.bonanza.com/booths/3951183,3951183,29219899,11450,109.9,DOLPHIN,10/28/2018,2018-10-30,2,51,$2.15,48,$2.29,0,Austin,MN,US,4196,1189,4,0.34%,0,10.00,21%,4.00
28776478,https://www.bonanza.com/booths/3901132,3901132,28776478,12576,113,MINNOW,10/19/2016,2016-11-03,15,790,$0.14,21,$5.38,16,Douglasville,GA,US,10,263,0,0.00%,0,2.00,10%,5.00
28740654,https://www.bonanza.com/booths/3896527,3896527,28740654,0,50.71,MINNOW,12/12/2016,2017-01-26,45,736,$0.07,25,$2.03,17,Fair Lawn,NJ,US,39,4,0,0.00%,0,1.00,4%,3.00
23389851,https://www.bonanza.com/booths/3261060,3261060,23389851,0,9.89,MINNOW,3/24/2010,2010-04-10,17,"3,191",$0.00,27,$0.37,4,Marathon,Fl,US,367,94,2,2.13%,0,3.00,11%,5.00
17067506,https://www.bonanza.com/booths/2808528,2808528,17067506,888,1600.57,DOLPHIN,12/30/2013,2014-04-12,103,"1,814",$0.88,76,$21.06,,Brooklyn,NY,US,76,710,3,0.42%,1,9.00,12%,3.67
6035451,https://www.bonanza.com/booths/1181035,1181035,6035451,0,0.52,MINNOW,10/15/2015,2015-10-17,2,"1,160",$0.00,55,$0.01,,Oakdale,MN,US,910,804,1,0.12%,0,8.00,15%,5.00
15466575,https://www.bonanza.com/booths/2674308,2674308,15466575,0,275.27,MINNOW,2/5/2016,2016-02-26,21,"1,047",$0.26,86,$3.20,,St-Isidore de Laprairie,Québec,CA,4884,920,1,0.11%,0,4.00,5%,5.00
587629,https://www.bonanza.com/booths/120078,120078,587629,11450,211.89,SEA_BASS,3/19/2015,2015-03-23,4,"1,370",$0.15,315,$0.67,4,Brooklyn,NY,US,45,11,0,0.00%,0,38.00,12%,4.79
153624,https://www.bonanza.com/booths/1196355,1196355,153624,237,83.21,MINNOW,9/9/2017,2017-10-29,50,465,$0.18,42,$1.98,,Horseshoe Bay,TX,US,472,50,0,0.00%,0,15.00,36%,5.00
34663844,https://www.bonanza.com/booths/4563565,4563565,34663844,11450,9.41,MINNOW,1/13/2016,2016-06-12,151,"1,070",$0.01,5,$1.88,16,Elk Grove,CA,US,1221,453,1,0.22%,0,1.00,20%,5.00
24122047,https://www.bonanza.com/booths/1996245,3346503,24122047,281,1372.37,SEA_BASS,3/14/2017,2017-03-15,1,644,$0.13,135,$1.24,4,Nam Dinh,Nam Dinh,VN,75,36,0,0.74%,0,21.00,10%,4.33
13285811,https://www.bonanza.com/booths/2418637,2418637,13285811,220,173.56,SEA_BASS,1/5/2018,2018-01-17,12,347,$0.50,244,$0.71,,Arlington,VA,US,453,3546,27,0.76%,0,4.00,2%,4.00
26520564,https://www.bonanza.com/booths/3642011,3642011,26520564,26395,314.25,MINNOW,11/11/2009,2010-05-05,175,"3,324",$0.09,40,$7.86,16,Avondale,CO,US,19,21,0,0.00%,0,3.00,8%,3.67
9804240,https://www.bonanza.com/booths/1893037,1893037,9804240,11700,-195.19,DOLPHIN,7/12/2017,2017-07-24,12,524,-$0.37,189,-$1.03,,kiryat motzkin,,IL,92,492,2,0.41%,0,11.00,6%,3.73
30775953,https://www.bonanza.com/booths/4152608,4152608,30775953,26395,148.57,SEA_BASS,10/5/2015,2016-02-27,145,"1,170",$0.13,51,$2.91,2,Louisville,KY,US,260,615,5,0.81%,0,5.00,10%,5.00
35901107,https://www.bonanza.com/booths/4414746,4689286,35901107,888,13.77,SEA_BASS,11/22/2018,2018-11-29,7,26,$0.16,16,$0.59,4,quanzhou,fujian,CN,9443,336,16,0.53%,2,0.00,71%,NULL
24924291,https://www.bonanza.com/booths/26492,3443051,24924291,11450,573.98,SEA_BASS,4/22/2017,2017-05-27,166,"3,606",$0.19,196,$1.71,4,Lake Geneva,WI,US,2747,330,14,0.80%,0,4.00,18%,5.00
32328030,https://www.bonanza.com/booths/4338162,4338162,32328030,26395,1.89,MINNOW,9/13/2016,2017-02-07,147,826,$0.00,6,$0.32,7,Blaine,WA,US,96,65,0,0.00%,0,0.00,0%,NULL
31313646,https://www.bonanza.com/booths/4238530,4238530,31313646,0,47.55,DOLPHIN,5/30/2014,2014-06-10,11,"1,663",$0.03,26,$1.83,0,Monrovia,CA,US,7157,1346,2,0.15%,0,2.00,8%,5.00
32152875,https://www.bonanza.com/booths/4321400,4321400,32152875,45100,33.03,MINNOW,2/15/2017,2018-09-15,577,671,$0.05,12,$2.75,8,Arroyo Grande,CA,US,527,264,2,0.76%,0,3.00,25%,5.00
35065213,https://www.bonanza.com/booths/4603877,4603877,35065213,1,11.21,MINNOW,7/5/2016,2017-07-08,368,896,$0.01,4,$2.80,0,Poughkeepsie,New York,US,362,190,0,0.00%,0,0.00,0%,NULL
31648561,https://www.bonanza.com/booths/4264127,4264127,31648561,99,32.87,MINNOW,2/14/2018,2018-02-26,12,307,$0.11,22,$1.49,8,South Richmond Hill,New York,US,12,17,0,0.00%,0,1.00,5%,5.00
18898755,https://www.bonanza.com/booths/2890852,2890852,18898755,3252,624.64,DOLPHIN,5/17/2018,2018-05-19,2,215,$2.91,136,$4.59,3,Los Angeles,CA,US,303,153,3,1.96%,0,16.00,12%,3.69
8708221,https://www.bonanza.com/booths/1669839,1669839,8708221,0,274.08,MINNOW,2/16/2009,2009-04-22,65,"3,592",$0.08,154,$1.78,4,Narvon,PA,US,591,287,3,1.05%,0,15.00,10%,5.00
34176808,https://www.bonanza.com/booths/4517749,4517749,34176808,267,-1,MINNOW,7/6/2017,2017-07-20,14,530,$0.00,6,-$0.17,5,Minneapolis,MN,US,1417,140,3,2.14%,0,0.00,0%,NULL
26573110,https://www.bonanza.com/booths/3648501,3648501,26573110,11700,125.57,SEA_BASS,2/23/2015,2015-03-03,8,"1,394",$0.09,117,$1.07,0,WILLARD,UT,US,22,39,3,7.69%,0,9.00,8%,5.00
16604560,https://www.bonanza.com/booths/1920590,2772133,16604560,0,888.04,DOLPHIN,2/18/2016,2016-03-03,14,"1,034",$1.25,224,$1.61,,Midvale,UT,US,2418,805,1,0.36%,0,10.00,5%,5.00
14155576,https://www.bonanza.com/booths/2528751,2528751,14155576,0,-485.42,DOLPHIN,3/23/2012,2012-05-25,63,"2,461",-$0.20,235,-$2.07,,Kensington,NH,US,11167,2421,7,0.29%,0,22.00,9%,4.09
35966419,https://www.bonanza.com/booths/4696697,4696697,35966419,220,-0.05,MINNOW,1/26/2016,2016-02-02,7,"1,057",$0.00,1,-$0.05,0,Macomb,MS,US,22,20,1,5.00%,0,0.00,0%,NULL
31484326,https://www.bonanza.com/booths/2235657,4243315,31484326,26395,432.63,SEA_BASS,4/3/2018,2018-04-23,20,259,$0.17,76,$0.80,6,Moscow,Moscow,RU,142,495,8,0.00%,0,4.00,9%,4.00
28627659,https://www.bonanza.com/booths/3881620,3881620,28627659,11700,661.28,MINNOW,3/11/2014,2014-03-16,5,"1,743",$0.38,12,$55.11,4,Scottsbluff,NE,US,51,44,1,2.27%,2,4.00,33%,5.00
27328137,https://www.bonanza.com/booths/3734750,3734750,27328137,1281,16.91,MINNOW,1/9/2017,2017-01-11,2,708,$0.02,5,$3.38,0,Lancaster,CA,US,42,9,1,11.11%,0,0.00,0%,NULL
22423497,https://www.bonanza.com/booths/256529,3170512,22423497,11450,1794.52,DOLPHIN,12/18/2016,2016-12-30,23,"2,710",$0.29,163,$0.98,16,Mumbai,Maharashtra,IN,2839,4964,15,0.51%,4,19.00,15%,3.26
29845484,https://www.bonanza.com/booths/4019239,4019239,29845484,6028,16.62,MINNOW,10/21/2009,2009-11-15,25,"3,345",$0.00,20,$0.83,0,Waterford Township,MI,US,374,85,2,2.35%,0,1.00,5%,5.00
6869629,https://www.bonanza.com/booths/1347811,1347811,6869629,11450,1140.77,DOLPHIN,10/15/2013,2013-12-06,52,"1,890",$0.60,642,$1.78,,Mount Vernon,WA,US,1768,808,1,0.12%,0,34.00,5%,4.71
32615604,https://www.bonanza.com/booths/4369651,4369651,32615604,11450,668.37,MINNOW,4/6/2015,2015-04-13,7,"1,352",$0.49,4,$167.09,0,Doral,FL,US,1385,22,0,0.00%,3,0.00,0%,NULL
30671470,https://www.bonanza.com/booths/1647905,4138345,30671470,11700,44.65,SEA_BASS,2/15/2018,2018-04-01,45,306,$0.34,257,$1.31,16,Mt Carroll,Illinois,US,4258,1916,2,0.19%,0,5.00,10%,4.20
1468547,https://www.bonanza.com/booths/304241,304241,1468547,0,3158.23,SEA_BASS,9/7/2017,2017-09-30,23,467,$6.76,292,$10.82,,Bellingham,WA,US,4279,1330,0,0.00%,1,50.00,17%,4.64
