,items_id,offer_id,amount,fvf,sold_on,full_name,fvf_pct
1873,675785233,59148314,16.61,1.23,1/14/19 21:01,DVDs & Blu-ray,0.07405177603853101
1874,675792219,59148857,16.5,3.14,1/14/19 21:18,DVDs & Blu-ray,0.1903030303030303
1875,166878183,59148934,10.19,0.57,1/14/19 21:26,DVDs & Blu-ray,0.05593719332679097
1876,675797068,59149153,8.0,0.72,1/14/19 21:35,DVDs & Blu-ray,0.09
1877,675799727,59149211,23.9,2.71,1/14/19 21:45,DVDs & Blu-ray,0.11338912133891214
1878,674410666,59149134,55.85,7.26,1/14/19 21:47,Handbags,0.12999104744852283
1879,675801215,59149120,46.68,4.2,1/14/19 21:50,DVDs & Blu-ray,0.08997429305912596
1880,675801589,59149223,135.69,12.21,1/14/19 21:51,Handbags,0.08998452354631882
1881,671056174,59149309,123.83,23.53,1/14/19 21:55,Handbags,0.19001857385124768
1882,79385703,59149547,27.71,2.13,1/14/19 22:32,DVDs & Blu-ray,0.07686755683868639
1883,584876398,59149591,16.53,1.64,1/14/19 22:40,DVDs & Blu-ray,0.09921355111917723
1884,675814492,59150106,27.13,2.44,1/14/19 23:10,DVDs & Blu-ray,0.08993733873940288
1885,673399997,59150656,20.9,1.62,1/14/19 23:29,DVDs & Blu-ray,0.07751196172248805
1886,675816590,59150679,39.59,3.56,1/14/19 23:47,DVDs & Blu-ray,0.0899216973983329
1887,675826666,59151306,25.1,1.8,1/15/19 1:20,DVDs & Blu-ray,0.07171314741035856
1888,675830672,59151613,15.95,3.03,1/15/19 2:03,DVDs & Blu-ray,0.18996865203761756
1889,670863891,59151650,58.7,4.5,1/15/19 2:04,Handbags,0.0766609880749574
1890,675842459,59152297,9.99,0.5,1/15/19 4:10,DVDs & Blu-ray,0.050050050050050046
1891,675842600,59152353,32.16,2.89,1/15/19 4:13,Vitamins,0.089863184079602
1892,675844899,59138373,148.87,12.5,1/15/19 4:36,Handbags,0.08396587626788472
1893,675164074,59152466,62.38,5.35,1/15/19 4:38,Handbags,0.0857646681628727
1894,662667494,59137446,75.99,9.88,1/15/19 4:51,Handbags,0.1300171075141466
1895,660867022,59152757,29.98,3.8,1/15/19 5:15,DVDs & Blu-ray,0.12675116744496331
1896,675850016,59152577,13.65,0.88,1/15/19 5:32,DVDs & Blu-ray,0.06446886446886446
1897,675853316,59153024,25.69,1.77,1/15/19 5:56,DVDs & Blu-ray,0.0688984040482678
1898,675854354,59153134,22.69,1.77,1/15/19 6:06,DVDs & Blu-ray,0.07800793301013662
1899,675854490,59153124,195.12,17.56,1/15/19 6:07,Home & Garden,0.08999589995899958
1900,675854605,59153097,9.0,0.81,1/15/19 6:08,DVDs & Blu-ray,0.09000000000000001
1901,675854917,59153155,24.67,3.21,1/15/19 6:10,DVDs & Blu-ray,0.1301175516822051
1902,675855273,59153189,97.0,8.73,1/15/19 6:13,DVDs & Blu-ray,0.09000000000000001
1903,675856697,59153312,30.0,2.7,1/15/19 6:28,DVDs & Blu-ray,0.09000000000000001
1904,675413637,59153308,28.05,3.65,1/15/19 6:34,Handbags,0.13012477718360071
1905,675858660,59140332,40.24,6.52,1/15/19 6:39,Handbags,0.16202783300198806
1906,675862015,59148814,29.99,3.9,1/15/19 6:52,Home & Garden,0.13004334778259422
1907,675866530,59039120,24.72,0.87,1/15/19 7:28,DVDs & Blu-ray,0.03519417475728155
1908,675866798,59153937,56.9,5.12,1/15/19 7:33,DVDs & Blu-ray,0.08998242530755712
1909,673651246,59154128,98.99,8.91,1/15/19 7:48,DVDs & Blu-ray,0.09000909182745732
1910,673066715,59154058,97.8,8.46,1/15/19 7:53,DVDs & Blu-ray,0.08650306748466259
1911,675868623,59110372,25.49,2.03,1/15/19 7:54,DVDs & Blu-ray,0.0796390741467242
1912,675871867,59154372,57.77,0.0,1/15/19 8:10,DVDs & Blu-ray,0.0
1913,675874159,59154483,10.88,2.07,1/15/19 8:22,DVDs & Blu-ray,0.19025735294117643
1914,665965482,59144787,26.22,2.36,1/15/19 8:23,DVDs & Blu-ray,0.09000762776506484
1915,672723914,59154658,9.99,1.7,1/15/19 8:40,DVDs & Blu-ray,0.17017017017017017
1916,675880814,59154951,22.22,2.89,1/15/19 9:06,DVDs & Blu-ray,0.13006300630063009
1917,675883156,59155100,59.89,7.79,1/15/19 9:21,DVDs & Blu-ray,0.13007179829687762
1918,675886467,59155289,10.97,0.8,1/15/19 9:36,DVDs & Blu-ray,0.07292616226071102
1919,675886620,59155246,43.98,0.0,1/15/19 9:37,DVDs & Blu-ray,0.0
1920,675887338,59103924,19.91,1.53,1/15/19 9:41,DVDs & Blu-ray,0.07684580612757408
1921,675890230,59155523,19.95,3.79,1/15/19 9:57,DVDs & Blu-ray,0.1899749373433584
1922,668869943,59155622,20.0,2.6,1/15/19 10:07,DVDs & Blu-ray,0.13
1923,675899290,59156043,142.59,12.83,1/15/19 10:38,Watches,0.0899782593449751
1924,668788268,59156091,127.9,15.33,1/15/19 10:43,Home & Garden,0.11985926505082095
1925,675900973,59156294,94.09,8.02,1/15/19 10:59,Handbags,0.08523753852694228
1926,675904424,59156369,3.99,0.74,1/15/19 11:11,DVDs & Blu-ray,0.18546365914786966
1927,633481648,59144362,245.0,0.0,1/15/19 11:16,DVDs & Blu-ray,0.0
1928,675906797,59156252,10.56,0.68,1/15/19 11:19,DVDs & Blu-ray,0.06439393939393939
1929,675906814,59156308,25.0,2.25,1/15/19 11:19,Home & Garden,0.09
1930,675908617,59156767,29.99,5.7,1/15/19 11:37,DVDs & Blu-ray,0.19006335445148384
1931,675908824,59119002,14.4,2.15,1/15/19 11:40,DVDs & Blu-ray,0.14930555555555555
1932,675909121,59156822,17.99,3.04,1/15/19 11:42,Watches,0.1689827682045581
1933,675911216,59157143,13.98,1.17,1/15/19 12:00,DVDs & Blu-ray,0.08369098712446352
1934,667391147,59125302,8.95,0.81,1/15/19 12:11,DVDs & Blu-ray,0.0905027932960894
1935,675912383,59154867,12.0,1.08,1/15/19 12:11,DVDs & Blu-ray,0.09000000000000001
1936,675913228,59157462,89.99,11.7,1/15/19 12:21,DVDs & Blu-ray,0.13001444604956106
1937,675913716,59157440,76.02,6.84,1/15/19 12:23,Handbags,0.08997632202052092
1938,675916542,58118122,38.0,4.55,1/15/19 12:42,DVDs & Blu-ray,0.11973684210526316
1939,669912067,59158235,34.85,4.53,1/15/19 13:24,Handbags,0.12998565279770444
1940,673567224,59139884,10.95,0.99,1/15/19 13:27,DVDs & Blu-ray,0.09041095890410959
1941,675924686,59158222,14.77,1.92,1/15/19 13:31,DVDs & Blu-ray,0.12999322951929587
1942,674409426,59158377,37.85,4.92,1/15/19 13:34,Handbags,0.1299867899603699
1943,675453869,59158717,68.98,5.4,1/15/19 13:59,Handbags,0.07828356045230501
1944,668213807,59158856,15.95,0.99,1/15/19 14:32,DVDs & Blu-ray,0.06206896551724138
1945,675933504,59124547,39.95,7.59,1/15/19 14:47,Vitamins,0.1899874843554443
1946,469052643,59159354,74.98,9.75,1/15/19 14:49,DVDs & Blu-ray,0.13003467591357695
1947,675936938,59126719,11.49,0.72,1/15/19 15:08,DVDs & Blu-ray,0.06266318537859007
1948,675937763,59155439,23.99,3.12,1/15/19 15:10,DVDs & Blu-ray,0.13005418924551898
1949,675939670,59159698,40.0,3.6,1/15/19 15:17,DVDs & Blu-ray,0.09
1950,670755487,59159626,11.24,1.46,1/15/19 15:29,DVDs & Blu-ray,0.1298932384341637
1951,675945809,59127123,33.72,6.52,1/15/19 15:47,Handbags,0.1933570581257414
1952,675954746,59160480,179.99,16.2,1/15/19 16:24,DVDs & Blu-ray,0.0900050002777932
1953,675957401,59158232,116.75,0.0,1/15/19 16:35,Handbags,0.0
1954,675961577,59143983,47.67,5.2,1/15/19 16:47,DVDs & Blu-ray,0.10908328088944828
1955,675961940,59160737,38.09,4.55,1/15/19 16:49,DVDs & Blu-ray,0.11945392491467575
1956,675963596,59159107,233.12,20.08,1/15/19 16:54,Handbags,0.08613589567604667
1957,675969059,59153519,53.83,5.98,1/15/19 17:11,DVDs & Blu-ray,0.11109046999814232
1958,675969189,59161077,151.93,0.0,1/15/19 17:12,Handbags,0.0
1959,675972546,59159594,73.45,5.72,1/15/19 17:42,DVDs & Blu-ray,0.07787610619469026
1960,664469963,59161506,11.41,0.76,1/15/19 17:45,DVDs & Blu-ray,0.06660823838737949
1961,675974396,59161669,93.1,7.93,1/15/19 17:58,Handbags,0.08517722878625135
1962,665472738,59161759,54.98,6.5,1/15/19 18:00,DVDs & Blu-ray,0.11822480902146236
1963,663066822,59149863,43.6,3.92,1/15/19 18:04,DVDs & Blu-ray,0.08990825688073394
1964,675453225,59162007,92.0,5.22,1/15/19 18:14,DVDs & Blu-ray,0.056739130434782604
1965,675164188,59162180,67.34,5.7,1/15/19 18:31,Handbags,0.08464508464508465
1966,675404876,59162217,92.99,14.4,1/15/19 18:33,DVDs & Blu-ray,0.15485536079148296
1967,674884320,59162252,14.95,1.94,1/15/19 18:33,DVDs & Blu-ray,0.12976588628762542
1968,675977763,59162420,19.98,0.7,1/15/19 18:45,DVDs & Blu-ray,0.03503503503503503
1969,675978562,59162625,10.97,0.8,1/15/19 18:58,DVDs & Blu-ray,0.07292616226071102
1970,665750404,59143151,160.69,13.83,1/15/19 19:09,DVDs & Blu-ray,0.0860663389134358
1971,675979623,59162784,42.33,2.97,1/15/19 19:11,Home & Garden,0.07016300496102056
1972,675981543,59163033,32.99,3.9,1/15/19 19:24,DVDs & Blu-ray,0.11821764170960897
1973,675984425,59163316,10.99,1.43,1/15/19 20:01,DVDs & Blu-ray,0.13011828935395814
1974,675985311,59163573,103.0,9.27,1/15/19 20:13,Handbags,0.09
1975,566665357,59163597,5.31,0.5,1/15/19 20:16,DVDs & Blu-ray,0.09416195856873824
1976,648971478,59163638,69.75,20.93,1/15/19 20:20,Vitamins,0.30007168458781364
1977,675987288,59163865,25.49,2.03,1/15/19 20:40,DVDs & Blu-ray,0.0796390741467242
1978,675987516,59163874,15.0,1.35,1/15/19 20:45,DVDs & Blu-ray,0.09000000000000001
1979,675987534,59163930,67.77,0.0,1/15/19 20:45,DVDs & Blu-ray,0.0
1980,661862556,59164361,16.2,0.82,1/15/19 21:24,DVDs & Blu-ray,0.050617283950617285
1981,675993558,59164677,31.9,6.06,1/15/19 21:57,DVDs & Blu-ray,0.18996865203761756
1982,676002207,59164733,229.99,20.7,1/15/19 22:19,DVDs & Blu-ray,0.09000391321361798
1983,676002586,59164762,66.0,8.58,1/15/19 22:20,DVDs & Blu-ray,0.13
1984,673525559,59164844,158.16,13.33,1/15/19 22:21,Handbags,0.08428174001011635
1985,676003787,59164919,11.49,1.49,1/15/19 22:30,DVDs & Blu-ray,0.12967798085291557
1986,676005602,59165387,49.95,4.5,1/15/19 23:16,DVDs & Blu-ray,0.09009009009009009
1987,674478358,59165421,14.95,1.94,1/15/19 23:21,DVDs & Blu-ray,0.12976588628762542
1988,676006497,59165474,17.95,1.62,1/15/19 23:35,DVDs & Blu-ray,0.0902506963788301
1989,676008414,59165601,31.9,6.06,1/15/19 23:48,DVDs & Blu-ray,0.18996865203761756
1990,647702276,59165622,162.0,13.68,1/15/19 23:54,Handbags,0.08444444444444445
1991,628865956,59165857,6.99,0.1,1/16/19 0:20,DVDs & Blu-ray,0.01430615164520744
1992,676015717,59166230,15.58,0.93,1/16/19 1:20,Vitamins,0.059691912708600775
1993,518250020,59166763,10.95,0.99,1/16/19 2:50,DVDs & Blu-ray,0.09041095890410959
1994,676022420,59166848,243.29,30.33,1/16/19 3:10,Handbags,0.1246660364174442
1995,676026879,59166730,208.38,17.85,1/16/19 4:10,Handbags,0.08566081197811691
1996,661294747,59167690,16.09,2.09,1/16/19 4:55,DVDs & Blu-ray,0.12989434431323804
1997,676036360,59167773,21.69,1.95,1/16/19 4:55,DVDs & Blu-ray,0.08990318118948823
1998,662701340,59140591,38.44,3.41,1/16/19 5:53,DVDs & Blu-ray,0.08870967741935484
1999,676053464,59164193,64.45,4.91,1/16/19 5:53,DVDs & Blu-ray,0.07618308766485647
2000,676057938,59169170,43.52,2.13,1/16/19 6:12,Handbags,0.048943014705882346
2001,676057948,59065101,75.0,2.63,1/16/19 6:12,Health care,0.03506666666666666
2002,676064008,59169485,12.0,1.08,1/16/19 6:47,DVDs & Blu-ray,0.09000000000000001
2003,676064042,59169513,9.0,0.81,1/16/19 6:48,DVDs & Blu-ray,0.09000000000000001
2004,519141916,59169525,123.84,16.1,1/16/19 6:53,Handbags,0.1300064599483204
2005,676073968,59170059,14.24,1.85,1/16/19 8:03,Vitamins,0.12991573033707865
2006,676075572,59170484,10.73,0.91,1/16/19 8:16,Vitamins,0.08480894687791239
2007,669428374,59170615,11.41,0.76,1/16/19 8:35,DVDs & Blu-ray,0.06660823838737949
2008,676078995,59170645,54.0,4.5,1/16/19 8:36,DVDs & Blu-ray,0.08333333333333333
2009,676083209,59170793,231.25,20.81,1/16/19 9:01,Watches,0.08998918918918919
2010,676083682,59170976,14.99,1.82,1/16/19 9:05,Software,0.12141427618412275
2011,676084717,59169945,56.9,5.12,1/16/19 9:10,DVDs & Blu-ray,0.08998242530755712
2012,676086185,59171177,30.0,2.7,1/16/19 9:19,DVDs & Blu-ray,0.09000000000000001
2013,676086539,59142183,31.18,7.32,1/16/19 9:23,DVDs & Blu-ray,0.23476587556125722
2014,676087259,59171294,16.0,1.44,1/16/19 9:31,DVDs & Blu-ray,0.09
2015,676088566,59171409,99.99,0.0,1/16/19 9:40,DVDs & Blu-ray,0.0
2016,676089353,59171463,64.45,4.91,1/16/19 9:45,DVDs & Blu-ray,0.07618308766485647
2017,676091232,59171582,38.0,4.55,1/16/19 9:55,DVDs & Blu-ray,0.11973684210526316
2018,676098290,59171817,65.5,0.0,1/16/19 10:29,DVDs & Blu-ray,0.0
2019,676099102,59171924,34.0,2.7,1/16/19 10:32,DVDs & Blu-ray,0.07941176470588236
2020,676099702,59171557,24.67,3.21,1/16/19 10:35,DVDs & Blu-ray,0.1301175516822051
2021,676099715,59171623,10.87,0.71,1/16/19 10:35,DVDs & Blu-ray,0.06531738730450783
2022,676099720,59171667,8.86,0.8,1/16/19 10:35,DVDs & Blu-ray,0.09029345372460498
2023,639784734,59168716,20.93,1.53,1/16/19 10:37,DVDs & Blu-ray,0.07310081223124702
2024,676102387,59172094,19.88,1.34,1/16/19 10:44,Men's clothing,0.06740442655935615
2025,672900957,59172071,21.0,1.15,1/16/19 10:47,DVDs & Blu-ray,0.054761904761904755
2026,670345323,59172116,24.21,4.74,1/16/19 10:49,DVDs & Blu-ray,0.19578686493184635
2027,676105510,59172247,15.95,0.0,1/16/19 10:54,DVDs & Blu-ray,0.0
2028,676108164,59172296,45.0,4.05,1/16/19 11:00,DVDs & Blu-ray,0.09
2029,672767701,59172324,9.95,0.9,1/16/19 11:01,DVDs & Blu-ray,0.09045226130653267
2030,625359237,59172396,11.41,0.76,1/16/19 11:12,DVDs & Blu-ray,0.06660823838737949
2031,676116480,59171905,10.94,0.5,1/16/19 11:18,Home & Garden,0.04570383912248629
2032,676125882,59172821,10.97,0.8,1/16/19 11:49,DVDs & Blu-ray,0.07292616226071102
2033,669861179,59172872,48.41,4.36,1/16/19 11:58,DVDs & Blu-ray,0.09006403635612478
2034,676129894,59173005,59.99,5.4,1/16/19 12:00,DVDs & Blu-ray,0.09001500250041673
2035,676130394,59172956,198.0,25.74,1/16/19 12:01,Handbags,0.13
2036,676130529,59172845,44.99,2.55,1/16/19 12:02,DVDs & Blu-ray,0.056679262058235154
2037,676134063,59173118,83.16,2.91,1/16/19 12:13,Vitamins,0.034992784992785
2038,676134940,59158737,7.11,0.5,1/16/19 12:18,DVDs & Blu-ray,0.07032348804500703
2039,676138281,59173414,20.93,1.53,1/16/19 12:36,DVDs & Blu-ray,0.07310081223124702
2040,676140091,59173084,20.98,2.08,1/16/19 12:47,DVDs & Blu-ray,0.09914204003813155
2041,676140465,59173271,79.98,10.4,1/16/19 12:50,DVDs & Blu-ray,0.13003250812703177
2042,628183124,59169360,21.93,1.52,1/16/19 12:55,DVDs & Blu-ray,0.06931144550843593
2043,676141393,59173429,57.9,1.68,1/16/19 12:56,DVDs & Blu-ray,0.029015544041450778
2044,676141949,59169852,45.24,5.88,1/16/19 12:59,Vitamins,0.129973474801061
2045,676144968,59173715,54.12,5.98,1/16/19 13:15,DVDs & Blu-ray,0.11049519586104953
2046,670797994,59173826,91.98,5.71,1/16/19 13:18,Health care,0.06207871276364427
2047,676146515,59173963,20.83,1.61,1/16/19 13:26,DVDs & Blu-ray,0.0772923667786846
2048,665160861,59174415,8.99,0.59,1/16/19 13:57,DVDs & Blu-ray,0.06562847608453837
2049,675678728,59174420,9.34,0.53,1/16/19 13:58,DVDs & Blu-ray,0.05674518201284797
2050,639713508,59174425,8.39,0.51,1/16/19 13:58,DVDs & Blu-ray,0.06078665077473182
2051,676151963,59174434,25.1,1.8,1/16/19 13:59,DVDs & Blu-ray,0.07171314741035856
2052,676152423,59174335,65.55,0.0,1/16/19 14:03,DVDs & Blu-ray,0.0
2053,676152685,59161566,159.0,14.31,1/16/19 14:05,DVDs & Blu-ray,0.09
2054,675244654,59126779,31.53,3.12,1/16/19 14:09,DVDs & Blu-ray,0.09895337773549001
2055,676154036,59174563,70.0,6.3,1/16/19 14:13,DVDs & Blu-ray,0.09
2056,676156069,59174647,19.55,2.54,1/16/19 14:24,Vitamins,0.129923273657289
2057,676160578,59075113,29.99,2.7,1/16/19 14:51,DVDs & Blu-ray,0.09003001000333445
2058,676160890,59175009,59.9,5.39,1/16/19 14:53,Vitamins,0.08998330550918196
2059,676162544,59175014,137.45,11.48,1/16/19 15:03,DVDs & Blu-ray,0.08352128046562388
2060,676162981,59175295,16.95,3.22,1/16/19 15:06,DVDs & Blu-ray,0.18997050147492628
2061,676163999,59175287,29.99,3.9,1/16/19 15:12,DVDs & Blu-ray,0.13004334778259422
2062,676164889,59175366,10.43,0.67,1/16/19 15:17,DVDs & Blu-ray,0.06423777564717163
2063,676168972,59175610,203.49,17.41,1/16/19 15:35,Handbags,0.08555702982947565
2064,676169048,59175480,8.99,1.71,1/16/19 15:35,DVDs & Blu-ray,0.19021134593993325
2065,676169766,59175663,9.99,1.9,1/16/19 15:38,Vitamins,0.19019019019019018
2066,676171318,59175719,19.8,1.78,1/16/19 15:45,Home & Garden,0.0898989898989899
2067,670627822,59175732,117.81,15.32,1/16/19 15:48,Handbags,0.1300398947457771
2068,676184917,59176305,28.99,2.61,1/16/19 16:35,DVDs & Blu-ray,0.09003104518799586
2069,670227219,59176473,29.9,3.89,1/16/19 16:50,DVDs & Blu-ray,0.13010033444816055
2070,676198819,59176557,74.98,2.45,1/16/19 17:02,DVDs & Blu-ray,0.03267538010136036
2071,676200911,59009435,13.88,1.25,1/16/19 17:07,DVDs & Blu-ray,0.09005763688760807
2072,608288002,59175878,9.99,0.5,1/16/19 18:05,DVDs & Blu-ray,0.050050050050050046
2073,676226843,59177465,7.9,0.71,1/16/19 18:06,DVDs & Blu-ray,0.08987341772151898
2074,676228161,59145793,46.39,7.51,1/16/19 18:07,DVDs & Blu-ray,0.16188833800388014
2075,641827401,59177459,29.85,2.15,1/16/19 18:10,DVDs & Blu-ray,0.07202680067001674
2076,653238625,59177650,269.51,33.74,1/16/19 18:17,Handbags,0.12519015991985455
2077,676238994,59177770,15.0,1.35,1/16/19 18:28,DVDs & Blu-ray,0.09000000000000001
2078,676242655,59177869,13.4,1.01,1/16/19 18:35,DVDs & Blu-ray,0.07537313432835821
2079,674824100,59177599,22.66,0.7,1/16/19 18:37,DVDs & Blu-ray,0.030891438658428947
2080,664813713,59175535,15.66,1.14,1/16/19 18:41,DVDs & Blu-ray,0.07279693486590037
2081,673236324,59175614,17.99,2.34,1/16/19 18:44,DVDs & Blu-ray,0.13007226236798222
2082,675463825,59176059,13.32,0.0,1/16/19 18:47,DVDs & Blu-ray,0.0
2083,676249895,59178105,27.45,1.58,1/16/19 18:53,DVDs & Blu-ray,0.057559198542805105
2084,676251645,59162710,106.87,8.73,1/16/19 18:58,Handbags,0.0816880321886404
2085,676267250,59178680,35.99,3.24,1/16/19 19:39,Handbags,0.090025006946374
2086,675429660,59179185,115.98,14.3,1/16/19 20:13,Handbags,0.12329712019313675
2087,676284046,59179177,73.99,5.06,1/16/19 20:13,DVDs & Blu-ray,0.0683876199486417
2088,662355546,59179358,100.0,13.0,1/16/19 20:30,DVDs & Blu-ray,0.13
2089,630091851,59033638,9.99,1.3,1/16/19 20:43,DVDs & Blu-ray,0.13013013013013014
2090,676301831,59179597,9.99,1.9,1/16/19 20:52,DVDs & Blu-ray,0.19019019019019018
2091,676302410,59164768,73.99,5.06,1/16/19 20:53,DVDs & Blu-ray,0.0683876199486417
2092,675162027,59180119,123.78,10.69,1/16/19 21:09,Handbags,0.08636290192276619
2093,676311134,59179899,23.9,2.71,1/16/19 21:09,DVDs & Blu-ray,0.11338912133891214
2094,676320657,59180505,30.0,2.7,1/16/19 21:30,DVDs & Blu-ray,0.09000000000000001
2095,676331085,59180587,31.9,6.06,1/16/19 21:54,DVDs & Blu-ray,0.18996865203761756
2096,676365284,59181136,23.9,2.15,1/16/19 23:06,DVDs & Blu-ray,0.0899581589958159
2097,590246270,59181602,59.85,0.0,1/16/19 23:51,DVDs & Blu-ray,0.0
2098,676388853,59161666,22.69,1.77,1/17/19 0:12,DVDs & Blu-ray,0.07800793301013662
2099,676390558,59181730,20.0,2.6,1/17/19 0:18,DVDs & Blu-ray,0.13
2100,676414551,59182404,48.29,8.8,1/17/19 1:50,DVDs & Blu-ray,0.18223234624145787
2101,676441642,59182917,56.9,5.12,1/17/19 3:20,DVDs & Blu-ray,0.08998242530755712
2102,676460514,59182901,29.99,0.0,1/17/19 3:59,DVDs & Blu-ray,0.0
2103,674478378,59183437,14.95,1.94,1/17/19 4:35,DVDs & Blu-ray,0.12976588628762542
2104,676484843,59183916,115.0,14.95,1/17/19 5:39,Handbags,0.13
2105,676485649,59183962,12.0,1.08,1/17/19 5:42,DVDs & Blu-ray,0.09000000000000001
2106,676489850,59184075,26.21,2.89,1/17/19 5:56,DVDs & Blu-ray,0.11026325829835941
2107,676493172,59184129,15.78,2.05,1/17/19 6:06,Vitamins,0.12991128010139416
2108,676494861,59158775,150.0,18.2,1/17/19 6:11,Handbags,0.12133333333333333
2109,676495835,59184192,44.99,2.51,1/17/19 6:14,DVDs & Blu-ray,0.055790175594576566
2110,676498451,59184237,54.98,6.5,1/17/19 6:21,DVDs & Blu-ray,0.11822480902146236
2111,676501547,59184328,19.55,1.76,1/17/19 6:30,Handbags,0.09002557544757032
2112,676502001,59184371,14.2,0.78,1/17/19 6:32,DVDs & Blu-ray,0.054929577464788736
2113,676503313,59184413,56.9,5.12,1/17/19 6:38,DVDs & Blu-ray,0.08998242530755712
2114,676503458,59184374,14.5,2.76,1/17/19 6:38,DVDs & Blu-ray,0.19034482758620688
2115,676507660,59184599,89.99,11.7,1/17/19 6:56,DVDs & Blu-ray,0.13001444604956106
2116,676510511,59184454,165.0,14.85,1/17/19 7:07,Car & Truck Parts,0.09
2117,675480761,59184751,28.95,2.46,1/17/19 7:27,DVDs & Blu-ray,0.0849740932642487
2118,662670881,59184934,49.99,6.5,1/17/19 7:33,Handbags,0.1300260052010402
2119,676537093,59185603,160.0,20.8,1/17/19 8:32,Handbags,0.13
2120,676542263,59185839,24.67,3.21,1/17/19 8:51,DVDs & Blu-ray,0.1301175516822051
2121,650089370,59185686,7.16,0.5,1/17/19 9:01,DVDs & Blu-ray,0.06983240223463687
2122,676549600,59186188,53.5,5.01,1/17/19 9:14,Vitamins,0.09364485981308411
2123,676549970,59186174,25.86,0.0,1/17/19 9:16,DVDs & Blu-ray,0.0
2124,676549989,59186187,9.95,0.64,1/17/19 9:16,DVDs & Blu-ray,0.06432160804020101
2125,676560945,59186559,45.0,8.55,1/17/19 9:45,DVDs & Blu-ray,0.19
2126,676564015,59186610,48.95,4.41,1/17/19 9:53,DVDs & Blu-ray,0.09009193054136874
2127,542855861,59186625,5.95,0.54,1/17/19 9:54,DVDs & Blu-ray,0.0907563025210084
2128,676567647,59184753,91.62,8.25,1/17/19 10:03,Handbags,0.09004584151931892
2129,669981111,59186741,199.95,7.0,1/17/19 10:11,Handbags,0.03500875218804701
2130,676579939,59187041,8.99,1.71,1/17/19 10:34,DVDs & Blu-ray,0.19021134593993325
2131,676585378,59187114,9.99,1.9,1/17/19 10:42,DVDs & Blu-ray,0.19019019019019018
2132,676585475,59187007,1046.43,73.2,1/17/19 10:43,Home & Garden,0.06995212293225538
2133,652991285,59187153,9.95,0.9,1/17/19 10:47,DVDs & Blu-ray,0.09045226130653267
2134,646362902,59187310,136.62,12.3,1/17/19 10:59,Handbags,0.09003074220465525
2135,676593087,59187436,10.68,0.5,1/17/19 11:08,Home & Garden,0.04681647940074907
2136,676594978,59177479,100.0,11.7,1/17/19 11:13,DVDs & Blu-ray,0.11699999999999999
2137,675161855,59186994,118.83,10.25,1/17/19 11:19,Handbags,0.08625767903728015
2138,676597868,59187543,9.98,0.65,1/17/19 11:25,DVDs & Blu-ray,0.06513026052104208
2139,676600433,59187764,23.9,2.71,1/17/19 11:36,DVDs & Blu-ray,0.11338912133891214
2140,676600775,59167453,80.0,7.2,1/17/19 11:38,DVDs & Blu-ray,0.09
2141,676627505,59073413,21.19,2.71,1/17/19 12:37,DVDs & Blu-ray,0.12789051439358187
2142,676630955,59188584,14.36,1.29,1/17/19 12:44,Vitamins,0.08983286908077995
2143,676631673,59188580,10.9,2.07,1/17/19 12:46,DVDs & Blu-ray,0.18990825688073393
