id,category,profit_estimate,value_em,created_at,days_to_sale,days_as_user,profit_per_day,orders,d_per_order,source_em,country,items_for_sale,membership,feedback_rate,rating,is_winning
5764633,home_garden,4053.39,DOLPHIN,7/12/13,13,1985,2.04,708,5.73,4,US,351,TRUE,0.1,4.15,TRUE
6154661,home_garden,4039.94,DOLPHIN,10/14/13,24,1891,2.14,311,12.99,3,CA,630,TRUE,0.05,4.25,TRUE
6344299,home_garden,5839.66,DOLPHIN,11/18/13,3,1856,3.15,3530,1.65,4,US,19264,TRUE,0.07,4.6,TRUE
6452227,health_beauty,5186.88,DOLPHIN,12/1/13,808,1843,2.81,869,5.97,4,US,2829,TRUE,0.07,4.44,TRUE
6489221,fashion,8034.07,DOLPHIN,12/5/13,288,1839,4.37,643,12.49,4,PK,1000,TRUE,0.12,4.15,TRUE
6919891,home_garden,2046.1,DOLPHIN,2/1/14,23,1781,1.15,423,4.84,4,CA,629,TRUE,0.05,4.36,TRUE
6998495,jewelry_watches,38816.46,WHALE,2/11/14,6,1771,21.92,2096,18.52,4,IN,29303,TRUE,0.14,4.05,TRUE
7021103,health_beauty,4801.22,DOLPHIN,2/14/14,39,1768,2.72,546,8.79,4,US,449,TRUE,0.09,4.8,TRUE
7036673,fashion,3056.71,SEA_BASS,2/17/14,14,1765,1.73,256,11.94,,US,234,TRUE,0.03,4.71,TRUE
7065693,everything_else,2509.31,DOLPHIN,2/20/14,2,1762,1.42,124,20.24,0,US,100,TRUE,0.03,4,TRUE
7077571,everything_else,3677.95,DOLPHIN,2/22/14,27,1760,2.09,1539,2.39,4,US,843,TRUE,0.08,4.29,TRUE
7084925,health_beauty,7959.73,DOLPHIN,2/23/14,2,1759,4.53,2614,3.05,4,US,9,TRUE,0.02,4.33,TRUE
7162393,everything_else,1561.45,SEA_BASS,3/4/14,39,1750,0.89,342,4.57,4,US,337,TRUE,0.06,4.41,TRUE
7332379,everything_else,3308.12,DOLPHIN,3/22/14,14,1732,1.91,850,3.89,3,US,1627,TRUE,0.11,4.27,TRUE
7376979,everything_else,44419.15,WHALE,3/27/14,3,1727,25.72,13490,3.29,,TH,142,TRUE,0.11,4.56,TRUE
7718443,everything_else,2365.12,SEA_BASS,4/28/14,79,1695,1.4,456,5.19,0,US,3345,TRUE,0.09,3.22,TRUE
7722693,fashion,2646.23,SEA_BASS,4/28/14,70,1695,1.56,481,5.5,8,US,527,TRUE,0.06,3.97,TRUE
7758775,home_garden,-1038.42,DOLPHIN,5/2/14,7,1691,-0.61,508,-2.04,4,US,239,TRUE,0.08,4.33,TRUE
7951609,fashion,5766.09,DOLPHIN,5/13/14,16,1680,3.43,2086,2.76,4,US,3521,TRUE,0.05,4.88,TRUE
7992881,fashion,6078.62,DOLPHIN,5/16/14,240,1677,3.62,960,6.33,3,GR,33,TRUE,0.04,4.68,TRUE
8003373,health_beauty,7975.38,DOLPHIN,5/17/14,2,1676,4.76,1477,5.4,0,US,1134,TRUE,0.08,4.67,TRUE
8569883,everything_else,508.97,SEA_BASS,6/26/14,23,1636,0.31,363,1.4,4,US,1946,TRUE,0.06,4.81,TRUE
8574075,jewelry_watches,11567.82,DOLPHIN,6/26/14,13,1636,7.07,642,18.02,,US,247,TRUE,0.1,4.97,TRUE
8590223,home_garden,6100.21,WHALE,6/28/14,4,1634,3.73,853,7.15,,US,2500,TRUE,0.05,3.87,TRUE
8598559,fashion,17620.81,WHALE,6/28/14,19,1634,10.78,1224,14.4,,PK,1453,TRUE,0.09,4.45,TRUE
8613627,fashion,770.52,MINNOW,6/30/14,1366,1632,0.47,18,42.81,4,PL,46,TRUE,0.06,5,TRUE
8766229,parts_accessories,1390.32,DOLPHIN,7/11/14,19,1621,0.86,68,20.45,,US,16980,TRUE,0.01,5,TRUE
8862215,everything_else,2909.83,SEA_BASS,7/18/14,8,1614,1.8,415,7.01,4,US,6728,TRUE,0.05,4.48,TRUE
8889671,health_beauty,5611.13,DOLPHIN,7/20/14,224,1612,3.48,942,5.96,,US,3848,TRUE,0.07,4.39,TRUE
9218499,fashion,3254.71,DOLPHIN,8/9/14,207,1592,2.04,146,22.29,,US,973,TRUE,0.04,3.67,TRUE
9257799,fashion,29745.53,WHALE,8/11/14,13,1590,18.71,7135,4.17,3,US,512,TRUE,0.05,4.38,TRUE
9494683,everything_else,-704.78,SEA_BASS,8/26/14,4,1575,-0.45,609,-1.16,,US,34013,TRUE,0.08,4.36,TRUE
9643285,parts_accessories,5670.74,WHALE,9/4/14,4,1566,3.62,599,9.47,3,US,4748,TRUE,0.07,4.59,TRUE
9853468,Sporting Goods,15086,WHALE,9/22/14,15,1548,9.75,4369,3.45,4,US,5722,TRUE,0.07,4.62,TRUE
9938135,home_garden,5258.83,DOLPHIN,10/1/14,4,1539,3.42,3346,1.57,,US,396,TRUE,0.07,4.68,TRUE
9948397,fashion,3070.82,DOLPHIN,10/2/14,4,1538,2,562,5.46,4,US,41233,TRUE,0.04,4.62,TRUE
10004846,health_beauty,3998.64,DOLPHIN,10/8/14,15,1532,2.61,1242,3.22,4,US,386,TRUE,0.04,4.52,TRUE
10122345,fashion,3018.97,DOLPHIN,10/20/14,97,1520,1.99,197,15.32,,US,2144,TRUE,0.09,4.65,TRUE
10403553,everything_else,2829.07,SEA_BASS,11/16/14,22,1493,1.89,839,3.37,0,US,1953,TRUE,0.06,4.92,TRUE
10441285,everything_else,7964.38,DOLPHIN,11/19/14,5,1490,5.35,2043,3.9,,US,15081,TRUE,0.05,4.72,TRUE
10502072,fashion,3038.8,DOLPHIN,11/25/14,34,1484,2.05,939,3.24,4,US,1994,TRUE,0.07,4.4,TRUE
10772035,everything_else,1325.61,SEA_BASS,12/16/14,5,1463,0.91,180,7.36,4,US,17,TRUE,0.24,4.86,TRUE
10848163,everything_else,11006.03,DOLPHIN,12/22/14,28,1457,7.55,2018,5.45,4,US,7493,TRUE,0.07,4.33,TRUE
10871142,home_garden,4354.87,DOLPHIN,12/24/14,3,1455,2.99,1280,3.4,4,US,9043,TRUE,0.08,4.07,TRUE
10906208,fashion,3552.1,DOLPHIN,12/27/14,43,1452,2.45,924,3.84,,US,591,TRUE,0.05,3.49,TRUE
10988134,fashion,5987.8,DOLPHIN,1/4/15,43,1444,4.15,466,12.85,,US,896,TRUE,0.08,4.83,TRUE
11024219,everything_else,2957.26,DOLPHIN,1/7/15,7,1441,2.05,1350,2.19,,US,590,TRUE,0.06,3.79,TRUE
11182769,parts_accessories,1525.35,DOLPHIN,1/21/15,73,1427,1.07,216,7.06,3,US,2797,TRUE,0.08,4.72,TRUE
11193369,everything_else,18139.72,WHALE,1/22/15,3,1426,12.72,11856,1.53,4,US,22,TRUE,0.18,4.96,TRUE
11409175,fashion,11210.09,WHALE,2/10/15,22,1407,7.97,5218,2.15,3,US,18785,TRUE,0.06,4.39,TRUE
11464349,health_beauty,3181.98,MINNOW,2/15/15,2,1402,2.27,120,26.52,,US,93,TRUE,0.13,5,TRUE
11492717,everything_else,2237.58,DOLPHIN,2/18/15,7,1399,1.6,1129,1.98,,US,2049,TRUE,0.05,4.47,TRUE
11552569,everything_else,2340.85,MINNOW,2/23/15,26,1394,1.68,42,55.73,3,US,3773,TRUE,0.07,4,TRUE
11557723,everything_else,14246.3,WHALE,2/23/15,9,1394,10.22,631,22.58,3,US,717,TRUE,0.21,4.58,TRUE
11572614,fashion,4765.81,DOLPHIN,2/24/15,7,1393,3.42,942,5.06,,US,1278,TRUE,0.03,4.75,TRUE
11589462,health_beauty,2390.4,DOLPHIN,2/26/15,35,1391,1.72,452,5.29,,US,0,TRUE,0.06,4.85,TRUE
11667831,everything_else,9286.06,DOLPHIN,3/4/15,232,1385,6.7,2193,4.23,,GB,28,TRUE,0.12,4.97,TRUE
11672993,jewelry_watches,-7182.28,WHALE,3/4/15,6,1385,-5.19,78,-92.08,,US,2851,TRUE,0.08,3.67,TRUE
11791444,jewelry_watches,15461.24,DOLPHIN,3/13/15,76,1376,11.24,849,18.21,4,IN,19719,TRUE,0.13,4.03,TRUE
11860963,jewelry_watches,3490,DOLPHIN,3/19/15,25,1370,2.55,283,12.33,,US,1691,TRUE,0.09,4.84,TRUE
11914728,everything_else,4742.75,DOLPHIN,3/23/15,7,1366,3.47,573,8.28,4,US,5092,TRUE,0.12,4.96,TRUE
12072697,fashion,2261.5,WHALE,4/5/15,897,1353,1.67,1480,1.53,4,CN,2668,TRUE,0.05,3.46,TRUE
12086954,everything_else,3418.85,WHALE,4/6/15,2,1352,2.53,174,19.65,4,US,75147,TRUE,0.12,4.81,TRUE
12123305,parts_accessories,6461.81,WHALE,4/8/15,5,1350,4.79,493,13.11,,US,5106,TRUE,0.1,4.76,TRUE
12146156,parts_accessories,456.34,WHALE,4/10/15,84,1348,0.34,326,1.4,3,US,14150,TRUE,0.07,4.3,TRUE
12185372,jewelry_watches,4282.41,DOLPHIN,4/13/15,247,1345,3.18,91,47.06,,US,7494,TRUE,0.07,3.67,TRUE
12209084,home_garden,1130.4,MINNOW,4/15/15,54,1343,0.84,57,19.83,,US,994,TRUE,0.09,3.4,TRUE
12590822,fashion,2915.71,DOLPHIN,5/14/15,157,1314,2.22,609,4.79,8,VN,56974,TRUE,0.05,4,TRUE
12598906,fashion,4991.17,DOLPHIN,5/15/15,8,1313,3.8,718,6.95,,US,10458,TRUE,0.05,4.63,TRUE
12658435,jewelry_watches,3683.58,DOLPHIN,5/19/15,20,1309,2.81,675,5.46,,US,99,TRUE,0.06,4.66,TRUE
12867766,everything_else,6091,DOLPHIN,6/4/15,20,1293,4.71,3327,1.83,4,US,4,TRUE,0.11,4.91,TRUE
12952566,everything_else,2159.99,DOLPHIN,6/11/15,16,1286,1.68,747,2.89,4,US,3334,TRUE,0.06,4.63,TRUE
12977511,everything_else,3162.55,SEA_BASS,6/13/15,31,1284,2.46,335,9.44,4,US,2434,TRUE,0.08,4.43,TRUE
13145563,fashion,2644.23,DOLPHIN,6/27/15,29,1270,2.08,85,31.11,4,CN,583,TRUE,0.08,2.71,TRUE
13271746,home_garden,193.23,MINNOW,7/7/15,8,1260,0.15,83,2.33,,US,884,TRUE,0.07,5,TRUE
13358420,everything_else,5335.25,DOLPHIN,7/14/15,4,1253,4.26,1229,4.34,5,US,116,TRUE,0.1,4.28,TRUE
13521316,Sporting Goods,11524.73,DOLPHIN,7/27/15,3,1240,9.29,4455,2.59,2,US,2844,TRUE,0.08,4.73,TRUE
13625756,fashion,4659.89,DOLPHIN,8/4/15,7,1232,3.78,1043,4.47,4,US,1204,TRUE,0.05,4.89,TRUE
13854050,fashion,6943.04,DOLPHIN,8/20/15,64,1216,5.71,315,22.04,4,PK,2681,TRUE,0.14,4.18,TRUE
13914926,Sporting Goods,638.71,DOLPHIN,8/24/15,2,1212,0.53,118,5.41,3,US,4769,TRUE,0.13,4.87,TRUE
14041122,everything_else,3986.55,DOLPHIN,9/2/15,5,1203,3.31,804,4.96,4,US,14701,TRUE,0.08,4.23,TRUE
14179162,fashion,2117.77,DOLPHIN,9/12/15,104,1193,1.78,36,58.83,3,US,13088,TRUE,0.08,3.67,TRUE
14249889,everything_else,1606.51,SEA_BASS,9/17/15,24,1188,1.35,209,7.69,,US,45,TRUE,0.03,5,TRUE
14256127,everything_else,16000.42,WHALE,9/17/15,6,1188,13.47,3161,5.06,4,US,4088,TRUE,0.05,4.78,TRUE
14257366,Sporting Goods,5675.35,DOLPHIN,9/17/15,1,1188,4.78,1700,3.34,4,US,112,TRUE,0.15,4.22,TRUE
14363866,health_beauty,2751.9,MINNOW,9/25/15,21,1180,2.33,114,24.14,,US,145,TRUE,0.09,4.6,TRUE
14380237,everything_else,6254.41,DOLPHIN,9/26/15,7,1179,5.3,392,15.96,,US,1181,TRUE,0.06,4.27,TRUE
14457931,fashion,7729.47,DOLPHIN,10/2/15,59,1173,6.59,413,18.72,,PK,726,TRUE,0.12,4.13,TRUE
14481690,home_garden,2553.16,DOLPHIN,10/3/15,2,1172,2.18,672,3.8,,US,24809,TRUE,0.07,4.73,TRUE
14533899,parts_accessories,5338.29,DOLPHIN,10/7/15,6,1168,4.57,863,6.19,3,US,9552,TRUE,0.06,4.4,TRUE
14709200,health_beauty,4999,DOLPHIN,10/19/15,16,1156,4.32,932,5.36,,US,1598,TRUE,0.06,4.87,TRUE
14812375,fashion,1135.52,DOLPHIN,10/26/15,304,1149,0.99,502,2.26,,US,7235,TRUE,0.09,4.89,TRUE
14907851,home_garden,2645.03,SEA_BASS,11/2/15,9,1142,2.32,245,10.8,,US,19,TRUE,0.08,4.26,TRUE
14925740,everything_else,2670.11,SEA_BASS,11/4/15,2,1140,2.34,686,3.89,4,CN,2145,TRUE,0.05,3.32,TRUE
14970398,everything_else,-1077.98,DOLPHIN,11/7/15,60,1137,-0.95,28,-38.5,,US,21,TRUE,0.04,5,TRUE
15032817,fashion,15842.69,WHALE,11/11/15,3,1133,13.98,1936,8.18,,US,3301,TRUE,0.05,4.18,TRUE
15134182,health_beauty,5064.35,DOLPHIN,11/18/15,6,1126,4.5,739,6.85,,US,1087,TRUE,0.06,4.12,TRUE
15143885,everything_else,1423.98,DOLPHIN,11/19/15,21,1125,1.27,109,13.06,,US,38917,TRUE,0.04,3,TRUE
15375565,parts_accessories,3647.34,DOLPHIN,12/3/15,11,1111,3.28,287,12.71,,US,2076,TRUE,0.09,4.85,TRUE
15574227,everything_else,1441.08,DOLPHIN,12/13/15,562,1101,1.31,343,4.2,3,US,333,TRUE,0.06,4.52,TRUE
15811872,everything_else,9493.75,DOLPHIN,12/27/15,10,1087,8.73,392,24.22,4,HK,6,TRUE,0.08,4.33,TRUE
15897470,everything_else,12725.31,DOLPHIN,1/1/16,4,1082,11.76,1417,8.98,,US,18657,TRUE,0.08,4.39,TRUE
15901813,everything_else,3026.98,SEA_BASS,1/1/16,5,1082,2.8,140,21.62,,CN,261,TRUE,0.06,4.33,TRUE
16003384,everything_else,4643.36,DOLPHIN,1/8/16,1,1075,4.32,428,10.85,,US,3474,TRUE,0.07,4.19,TRUE
16047156,home_garden,9159.17,WHALE,1/11/16,7,1072,8.54,2024,4.53,4,US,3813,TRUE,0.07,4.43,TRUE
16155100,everything_else,4541.07,WHALE,1/18/16,2,1065,4.26,1335,3.4,3,GB,50,TRUE,0.16,4.77,TRUE
16165514,home_garden,3350.85,DOLPHIN,1/19/16,1,1064,3.15,460,7.28,,US,505,TRUE,0.04,4.06,TRUE
16180692,health_beauty,3738.15,SEA_BASS,1/20/16,3,1063,3.52,357,10.47,,US,93,TRUE,0.1,4.76,TRUE
16316916,everything_else,2637.65,DOLPHIN,1/29/16,43,1054,2.5,364,7.25,,US,29,TRUE,0.08,4.52,TRUE
16405005,fashion,3423.53,DOLPHIN,2/4/16,2,1048,3.27,1894,1.81,,US,883,TRUE,0.04,4.83,TRUE
16461029,everything_else,5734.67,DOLPHIN,2/8/16,60,1044,5.49,561,10.22,4,US,9,TRUE,0.04,3.16,TRUE
16487891,fashion,2179.28,MINNOW,2/10/16,80,1042,2.09,84,25.94,4,US,262,TRUE,0.95,5,TRUE
16522035,everything_else,4355.81,DOLPHIN,2/12/16,1,1040,4.19,885,4.92,,US,3040,TRUE,0.09,4.77,TRUE
16575060,fashion,767.53,MINNOW,2/16/16,69,1036,0.74,56,13.71,4,RU,208,TRUE,0.18,4.2,TRUE
16610832,everything_else,4163.5,DOLPHIN,2/18/16,72,1034,4.03,75,55.51,4,US,4,TRUE,0.08,4.33,TRUE
16654995,jewelry_watches,4584.31,DOLPHIN,2/22/16,95,1030,4.45,432,10.61,3,IN,12687,TRUE,0.13,3.07,TRUE
16703699,home_garden,1969.85,SEA_BASS,2/25/16,10,1027,1.92,847,2.33,,US,326,TRUE,0.09,4.81,TRUE
16734902,everything_else,1722.7,DOLPHIN,2/27/16,3,1025,1.68,477,3.61,4,US,2496,TRUE,0.05,4.54,TRUE
16754571,everything_else,20705.94,WHALE,2/28/16,3,1024,20.22,3809,5.44,4,US,82,TRUE,0.1,4.94,TRUE
17145065,fashion,16348.4,WHALE,3/23/16,264,1000,16.35,756,21.62,4,GB,3063,TRUE,0.15,3.96,TRUE
17146747,home_garden,2626.56,MINNOW,3/23/16,16,1000,2.63,83,31.65,4,US,1182,TRUE,0.08,4.43,TRUE
17178894,everything_else,15170.17,WHALE,3/24/16,3,999,15.19,2276,6.67,4,US,34,TRUE,0.14,4.93,TRUE
17371007,fashion,7484.94,DOLPHIN,4/1/16,3,991,7.55,860,8.7,,US,5352,TRUE,0.04,4.58,TRUE
17387045,home_garden,1104.27,SEA_BASS,4/1/16,110,991,1.11,118,9.36,,US,7372,TRUE,0.04,5,TRUE
17505763,everything_else,1460.36,WHALE,4/5/16,3,987,1.48,29,50.36,0,US,7290,TRUE,0.07,4,TRUE
18055683,fashion,460.51,MINNOW,4/14/16,127,978,0.47,54,8.53,4,CN,2842,TRUE,0.13,3,TRUE
18170863,home_garden,1370.87,DOLPHIN,4/15/16,3,977,1.4,1965,0.7,4,US,23886,TRUE,0.06,4.22,TRUE
18457999,Sporting Goods,10499.2,WHALE,4/26/16,6,966,10.87,542,19.37,,US,65,TRUE,0.02,4.9,TRUE
18507581,home_garden,4981.5,DOLPHIN,4/29/16,2,963,5.17,73,68.24,4,US,156,TRUE,0.12,3.89,TRUE
18577369,everything_else,239.33,SEA_BASS,5/4/16,30,958,0.25,134,1.79,0,US,339,TRUE,0.07,2.4,TRUE
18655763,everything_else,7981.79,WHALE,5/9/16,360,953,8.38,1374,5.81,8,US,23,TRUE,0.13,4.88,TRUE
18845083,fashion,5494.95,DOLPHIN,5/22/16,2,940,5.85,1445,3.8,0,US,2642,TRUE,0.05,4.39,TRUE
18868692,health_beauty,333.62,MINNOW,5/23/16,14,939,0.36,72,4.63,4,US,289,TRUE,0.04,4.33,TRUE
18941947,everything_else,5695.82,DOLPHIN,5/28/16,2,934,6.1,840,6.78,4,GB,16792,TRUE,0.09,4.32,TRUE
19007652,home_garden,2608.47,SEA_BASS,6/1/16,4,930,2.8,414,6.3,,US,230,TRUE,0.08,4.48,TRUE
19136869,everything_else,11701.62,WHALE,6/9/16,2,922,12.69,466,25.11,,US,1343,TRUE,0.06,4.56,TRUE
19170600,everything_else,3612.27,DOLPHIN,6/11/16,4,920,3.93,683,5.29,4,US,554,TRUE,0.16,5,TRUE
19249558,everything_else,2770.21,DOLPHIN,6/16/16,16,915,3.03,195,14.21,4,US,2390,TRUE,0.1,4.8,TRUE
19698435,home_garden,9064.03,WHALE,7/14/16,281,887,10.22,630,14.39,4,US,1440,TRUE,0.07,3.52,TRUE
19780675,fashion,5859.69,DOLPHIN,7/19/16,60,882,6.64,312,18.78,4,CN,1081,TRUE,0.11,4.83,TRUE
19822582,everything_else,552.71,SEA_BASS,7/21/16,73,880,0.63,122,4.53,3,US,1411,TRUE,0.07,3.5,TRUE
19851920,jewelry_watches,3056.72,DOLPHIN,7/23/16,9,878,3.48,842,3.63,,CN,535,TRUE,0.1,4.34,TRUE
19965519,everything_else,1946.36,SEA_BASS,7/30/16,3,871,2.23,138,14.1,4,CN,184,TRUE,0.06,5,TRUE
20118449,health_beauty,6229.03,DOLPHIN,8/8/16,15,862,7.23,282,22.09,4,GB,28,TRUE,0.06,4.56,TRUE
20318865,fashion,7069.22,WHALE,8/19/16,9,851,8.31,594,11.9,4,AU,483,TRUE,0.11,4.19,TRUE
20499282,everything_else,6727.94,DOLPHIN,8/29/16,3,841,8,609,11.05,5,US,18077,TRUE,0.1,4.83,TRUE
20529816,fashion,5805.92,WHALE,8/31/16,6,839,6.92,1056,5.5,22,GB,936,TRUE,0.07,4.09,TRUE
20642037,health_beauty,3744.42,DOLPHIN,9/7/16,2,832,4.5,1084,3.45,4,US,1340,TRUE,0.09,4.16,TRUE
20737645,parts_accessories,2297.78,DOLPHIN,9/13/16,333,826,2.78,99,23.21,8,US,1037,TRUE,0.05,4.4,TRUE
21069036,health_beauty,5113,DOLPHIN,10/4/16,5,805,6.35,1166,4.39,4,US,23,TRUE,0.11,4.82,TRUE
21073362,fashion,2981.17,DOLPHIN,10/4/16,11,805,3.7,825,3.61,8,US,333,TRUE,0.08,4.3,TRUE
21098373,health_beauty,2043.03,MINNOW,10/6/16,15,803,2.54,52,39.29,4,US,657,TRUE,0.06,3.67,TRUE
21192052,everything_else,1624.41,MINNOW,10/11/16,33,798,2.04,48,33.84,16,US,170,TRUE,0.06,5,TRUE
21218459,everything_else,3282.82,DOLPHIN,10/13/16,3,796,4.12,989,3.32,0,US,8,TRUE,0.1,4.77,TRUE
21264833,fashion,4488.1,DOLPHIN,10/16/16,83,793,5.66,240,18.7,4,CN,645,TRUE,0.16,3.82,TRUE
21305159,everything_else,2020.14,SEA_BASS,10/18/16,8,791,2.55,137,14.75,0,US,137,TRUE,0.02,5,TRUE
21359113,everything_else,1685.95,DOLPHIN,10/21/16,15,788,2.14,1100,1.53,4,US,25,TRUE,0.05,4.56,TRUE
21443672,jewelry_watches,2713.14,DOLPHIN,10/26/16,3,783,3.47,651,4.17,4,TR,0,TRUE,0.06,3.76,TRUE
21609981,everything_else,11605.94,WHALE,11/6/16,1,772,15.03,3632,3.2,0,AU,29,TRUE,0.12,4.84,TRUE
21622184,fashion,2066.8,DOLPHIN,11/6/16,5,772,2.68,156,13.25,0,US,225,TRUE,0.03,5,TRUE
21657923,everything_else,376.14,SEA_BASS,11/9/16,560,769,0.49,52,7.23,5,MY,815,TRUE,0.13,4.14,TRUE
21834519,everything_else,352.97,DOLPHIN,11/19/16,281,759,0.47,205,1.72,0,BG,25632,TRUE,0.05,4,TRUE
21926621,everything_else,2315.95,DOLPHIN,11/24/16,11,754,3.07,190,12.19,8,US,2532,TRUE,0.03,3.4,TRUE
21993297,everything_else,2553.18,WHALE,11/28/16,275,750,3.4,799,3.2,4,CN,333,TRUE,0.12,3.8,TRUE
22041185,fashion,4143.54,DOLPHIN,11/30/16,7,748,5.54,1434,2.89,4,IL,126,TRUE,0.05,3.43,TRUE
22068784,parts_accessories,8048.57,WHALE,12/1/16,6,747,10.77,734,10.97,8,US,302,TRUE,0.08,4.92,TRUE
22097514,fashion,2189.97,DOLPHIN,12/2/16,4,746,2.94,560,3.91,4,ES,3817,TRUE,0.09,4.39,TRUE
22173028,health_beauty,1445.53,SEA_BASS,12/6/16,2,742,1.95,112,12.91,16,US,82,TRUE,0.04,5,TRUE
22182030,fashion,2051.69,DOLPHIN,12/6/16,4,742,2.77,1418,1.45,4,CN,454,TRUE,0.04,3.44,TRUE
22235218,home_garden,3084.9,DOLPHIN,12/9/16,35,739,4.17,38,81.18,0,IN,97,TRUE,0.11,5,TRUE
22404558,jewelry_watches,5724.14,DOLPHIN,12/17/16,20,731,7.83,229,25,7,GB,74,TRUE,0.08,4.17,TRUE
22596869,everything_else,2045.49,SEA_BASS,12/27/16,7,721,2.84,249,8.21,4,CN,2309,TRUE,0.07,4.78,TRUE
22705660,everything_else,331.75,MINNOW,1/3/17,352,714,0.46,30,11.06,5,US,397,TRUE,0,0,TRUE
22934668,everything_else,12570.19,WHALE,1/15/17,13,702,17.91,4263,2.95,0,SI,29,TRUE,0.13,4.86,TRUE
23057043,everything_else,940.32,SEA_BASS,1/21/17,4,696,1.35,363,2.59,4,US,82,TRUE,0.05,4.53,TRUE
23079521,fashion,1661.77,SEA_BASS,1/22/17,6,695,2.39,915,1.82,3,US,330,TRUE,0.03,4.29,TRUE
23125653,health_beauty,1993.71,SEA_BASS,1/24/17,12,693,2.88,84,23.73,,US,79,TRUE,0.08,3.29,TRUE
23156840,everything_else,3484.39,DOLPHIN,1/26/17,406,691,5.04,1777,1.96,0,GB,9,TRUE,0.15,4.92,TRUE
23298818,everything_else,2149.3,DOLPHIN,2/2/17,5,684,3.14,233,9.22,,US,3646,TRUE,0.09,3,TRUE
23326367,everything_else,5058.27,DOLPHIN,2/3/17,7,683,7.41,2082,2.43,4,US,1918,TRUE,0.06,3.77,TRUE
23339453,home_garden,1429.41,DOLPHIN,2/4/17,37,682,2.1,126,11.34,4,US,898,TRUE,0.09,4.55,TRUE
23339666,health_beauty,2106.08,DOLPHIN,2/4/17,3,682,3.09,601,3.5,,US,1215,TRUE,0.07,4.63,TRUE
23428653,parts_accessories,2249.39,WHALE,2/8/17,6,678,3.32,421,5.34,2,US,42429,TRUE,0.09,4.37,TRUE
23515469,everything_else,167.25,SEA_BASS,2/12/17,48,674,0.25,168,1,,ID,1395,TRUE,0.07,4.45,TRUE
23516070,home_garden,3503.27,DOLPHIN,2/13/17,22,673,5.21,209,16.76,4,CN,140,TRUE,0.05,4.64,TRUE
23567003,everything_else,25578.2,WHALE,2/15/17,3,671,38.12,7528,3.4,4,CA,83,TRUE,0.14,4.79,TRUE
23571800,health_beauty,3453.15,DOLPHIN,2/15/17,29,671,5.15,91,37.95,2,US,71,TRUE,0.05,3.8,TRUE
23576093,health_beauty,466.35,DOLPHIN,2/15/17,577,671,0.7,50,9.33,0,US,1004,TRUE,0.04,5,TRUE
23831799,parts_accessories,3257.31,WHALE,2/28/17,28,658,4.95,376,8.66,3,US,4225,TRUE,0.07,4.78,TRUE
23835308,everything_else,1050.88,MINNOW,2/28/17,8,658,1.6,24,43.79,0,US,808,TRUE,0.04,5,TRUE
23852764,everything_else,2349.42,DOLPHIN,3/1/17,43,657,3.58,93,25.26,8,US,1,TRUE,0.09,4.88,TRUE
23865337,home_garden,3702.97,WHALE,3/1/17,53,657,5.64,40,92.57,4,US,8794,TRUE,0.13,4.6,TRUE
23963341,fashion,2168.4,DOLPHIN,3/6/17,2,652,3.33,184,11.78,,US,12041,TRUE,0.04,4.43,TRUE
24053980,everything_else,2402.64,WHALE,3/10/17,3,648,3.71,124,19.38,,US,7772,TRUE,0.06,4.43,TRUE
24144339,everything_else,8012.4,WHALE,3/15/17,0,643,12.46,5277,1.52,3,GB,4,TRUE,0.14,4.84,TRUE
24346418,fashion,1740.06,DOLPHIN,3/25/17,4,633,2.75,48,36.25,0,JP,1802,TRUE,0.19,4.89,TRUE
24420780,health_beauty,3194.52,WHALE,3/28/17,5,630,5.07,38,84.07,16,US,33,TRUE,0.05,5,TRUE
24501117,fashion,1949.16,DOLPHIN,4/1/17,17,626,3.11,328,5.94,0,US,792,TRUE,0.08,4.62,TRUE
24514296,everything_else,17640.01,WHALE,4/2/17,9,625,28.22,6924,2.55,8,CN,407,TRUE,0.09,3.83,TRUE
24691455,everything_else,1567.27,DOLPHIN,4/10/17,12,617,2.54,244,6.42,5,US,16116,TRUE,0.1,5,TRUE
24856479,everything_else,5789.27,DOLPHIN,4/19/17,6,608,9.52,1672,3.46,8,US,41,TRUE,0.07,4.45,TRUE
24861011,home_garden,2747.54,DOLPHIN,4/19/17,3,608,4.52,683,4.02,8,US,11834,TRUE,0.08,4.83,TRUE
25123727,everything_else,2756.63,DOLPHIN,5/3/17,13,594,4.64,775,3.56,4,CN,2311,TRUE,0.07,3.77,TRUE
25163372,health_beauty,3852.05,DOLPHIN,5/5/17,2,592,6.51,422,9.13,4,US,3804,TRUE,0.11,4.96,TRUE
25204513,everything_else,7939.04,DOLPHIN,5/7/17,8,590,13.46,489,16.24,8,US,34,TRUE,0.07,3.94,TRUE
25304858,health_beauty,1291.33,DOLPHIN,5/12/17,11,585,2.21,175,7.38,4,US,266,TRUE,0.09,5,TRUE
25389320,parts_accessories,2857.56,DOLPHIN,5/16/17,10,581,4.92,95,30.08,4,US,161,TRUE,0.06,3.67,TRUE
25403491,fashion,986.62,DOLPHIN,5/17/17,189,580,1.7,78,12.65,16,US,1779,TRUE,0.05,5,TRUE
25523584,Sporting Goods,4102.28,DOLPHIN,5/23/17,9,574,7.15,555,7.39,0,US,991,TRUE,0.04,4.87,TRUE
