seller_id,offers,amount,order_value,sum_fvf,order_fvf_value
15140333,2,37.98,18.99,2.70,1.35
15143267,1,86.98,86.98,0.00,0.00
15143870,49,2243.85,45.79,179.55,3.66
15143885,5,260.08,52.02,16.53,3.31
15146719,2,491.93,245.97,17.31,8.66
15148243,4,115.80,28.95,12.07,3.02
15151399,9,798.11,88.68,58.71,6.52
15151481,1,35.99,35.99,2.43,2.43
15159761,1,23.98,23.98,1.62,1.62
15164863,1,16.82,16.82,1.51,1.51
15175434,1,22.75,22.75,1.69,1.69
15175520,2,25.77,12.89,2.32,1.16
15178099,1,19.80,19.80,1.78,1.78
15180473,3,157.50,52.50,38.85,12.95
15180943,1,18.98,18.98,3.61,3.61
15181147,10,546.76,54.68,36.19,3.62
15191552,2,13.99,7.00,0.50,0.25
15212478,5,47.52,9.50,2.92,0.58
15241503,1,19.55,19.55,1.76,1.76
15241609,2,69.98,34.99,6.30,3.15
15278108,1,9.63,9.63,1.25,1.25
15288804,1,194.17,194.17,16.58,16.58
15292402,1,10.36,10.36,0.50,0.50
15292490,4,67.15,16.79,4.97,1.24
15300161,1,49.90,49.90,1.75,1.75
15308937,1,100.00,100.00,9.00,9.00
15309185,1,50.79,50.79,3.67,3.67
15318060,1,19.75,19.75,1.78,1.78
15330491,1,9.01,9.01,0.00,0.00
15335489,3,51.19,17.06,2.00,0.67
15337817,2,53.74,26.87,10.22,5.11
15344685,1,49.00,49.00,4.41,4.41
15346263,3,185.37,61.79,11.28,3.76
15363867,2,186.98,93.49,24.31,12.16
15374404,2,87.23,43.62,3.76,1.88
15375565,7,914.44,130.63,55.05,7.86
15376905,2,204.47,102.24,16.34,8.17
15378480,13,436.90,33.61,56.81,4.37
15394560,2,23.07,11.54,1.06,0.53
15397014,1,179.99,179.99,16.20,16.20
15402746,2,312.72,156.36,22.42,11.21
15406691,3,147.95,49.32,3.25,1.08
15419485,1,10.75,10.75,0.61,0.61
15431800,1,33.66,33.66,1.18,1.18
15448161,15,984.55,65.64,72.20,4.81
15448990,1,110.00,110.00,12.75,12.75
15455447,6,243.88,40.65,20.16,3.36
15464697,1,19.00,19.00,1.71,1.71
15466575,1,55.11,55.11,4.06,4.06
15468361,3,58.02,19.34,3.46,1.15
15475160,1,24.70,24.70,7.41,7.41
15475766,1,180.40,180.40,6.31,6.31
15488920,1,10.06,10.06,0.50,0.50
15498793,2,127.98,63.99,14.93,7.47
15501350,2,68.58,34.29,4.86,2.43
15516633,1,4.44,4.44,0.50,0.50
15517843,1,58.99,58.99,4.50,4.50
15527108,1,59.99,59.99,5.40,5.40
15528639,6,943.11,157.19,116.57,19.43
15531031,2,214.83,107.42,17.53,8.77
15531843,14,667.40,47.67,111.81,7.99
15545470,1,26.71,26.71,2.04,2.04
15550582,1,17.46,17.46,1.57,1.57
15552493,18,1716.43,95.36,137.16,7.62
15566035,1,122.00,122.00,10.08,10.08
15572568,6,256.76,42.79,32.23,5.37
15574227,10,469.14,46.91,20.93,2.09
15593120,2,69.12,34.56,8.99,4.50
15593429,1,39.95,39.95,3.60,3.60
15608836,1,27.24,27.24,2.14,2.14
15629487,4,83.86,20.97,5.30,1.33
15642506,3,433.37,144.46,56.34,18.78
15655380,8,496.84,62.11,39.60,4.95
15663988,6,28.65,4.78,3.00,0.50
15664060,1,16.70,16.70,,0.00
15667151,1,64.95,64.95,19.49,19.49
15683796,1,14.99,14.99,1.35,1.35
15690198,7,43.05,6.15,3.52,0.50
15692972,2,70.07,35.04,6.31,3.16
15694142,4,196.51,49.13,23.86,5.97
15705957,1,27.50,27.50,2.13,2.13
15725723,5,306.72,61.34,24.94,4.99
15735967,1,53.81,53.81,16.14,16.14
15742762,2,75.98,37.99,2.66,1.33
15754375,3,50.00,16.67,4.51,1.50
15757238,1,24.99,24.99,3.25,3.25
15770612,11,349.99,31.82,25.81,2.35
15774060,7,570.20,81.46,83.63,11.95
15799494,4,150.35,37.59,11.20,2.80
15801660,1,22.22,22.22,0.00,0.00
15807881,4,110.17,27.54,11.96,2.99
15811872,8,834.45,104.31,250.35,31.29
15821434,1,19.65,19.65,1.34,1.34
15827753,8,177.80,22.23,16.00,2.00
15828803,14,3315.79,236.84,256.32,18.31
15839497,85,1477.33,17.38,163.84,1.93
15846734,4,130.12,32.53,23.96,5.99
15849715,2,22.69,11.35,1.04,0.52
15862677,3,87.39,29.13,3.06,1.02
15875667,1,39.99,39.99,7.60,7.60
15879513,9,340.18,37.80,35.13,3.90
15885731,9,129.40,14.38,11.65,1.29
15890634,2,46.98,23.49,6.11,3.06
15897470,37,1759.08,47.54,261.41,7.07
15913077,1,25.78,25.78,1.78,1.78
15915326,5,107.89,21.58,9.92,1.98
15931953,1,23.44,23.44,4.45,4.45
15939397,2,62.92,31.46,4.05,2.03
15939777,1,19.99,19.99,1.28,1.28
15945454,1,15.95,15.95,1.44,1.44
15946281,1,17.77,17.77,1.60,1.60
15947244,4,39.00,9.75,3.70,0.93
15955440,1,23.36,23.36,2.10,2.10
15957767,1,8.58,8.58,0.50,0.50
15959024,3,32.26,10.75,4.19,1.40
15960630,2,60.39,30.20,7.85,3.93
15963509,1,23.70,23.70,2.34,2.34
15964441,4,132.48,33.12,9.55,2.39
15971172,1,9.89,9.89,1.29,1.29
15974537,2,28.23,14.12,2.54,1.27
15980196,4,70.85,17.71,7.16,1.79
15988435,6,469.94,78.32,53.10,8.85
15989389,3,227.97,75.99,20.52,6.84
15994053,2,59.98,29.99,5.70,2.85
15996737,1,105.00,105.00,,0.00
15998713,2,176.25,88.13,15.97,7.99
16002535,2,68.45,34.23,6.38,3.19
16003384,29,5757.70,198.54,443.31,15.29
16012556,26,602.73,23.18,77.60,2.98
16014676,1,1.69,1.69,0.50,0.50
16017518,3,53.40,17.80,6.42,2.14
16020668,4,199.32,49.83,14.88,3.72
16024740,1,25.00,25.00,2.25,2.25
16026797,1,49.95,49.95,4.50,4.50
16028629,2,34.98,17.49,3.15,1.58
16030622,1,12.99,12.99,0.50,0.50
16036855,9,141.11,15.68,13.65,1.52
16042732,1,35.18,35.18,3.99,3.99
16046309,2,41.25,20.63,3.21,1.61
16046990,1,1.48,1.48,0.50,0.50
16051992,2,70.38,35.19,2.46,1.23
16052464,1,16.77,16.77,1.42,1.42
16079538,2,127.40,63.70,7.75,3.88
16082029,7,181.01,25.86,12.65,1.81
16082255,12,2152.85,179.40,160.34,13.36
16087364,2,185.00,92.50,24.05,12.03
16093038,5,187.65,37.53,16.02,3.20
16094045,6,178.39,29.73,23.19,3.87
16094276,2,194.70,97.35,16.18,8.09
16097507,14,1072.49,76.61,88.55,6.33
16101655,1,145.00,145.00,13.05,13.05
16114437,8,228.56,28.57,21.87,2.73
16114730,1,22.49,22.49,0.00,0.00
16116108,7,253.95,36.28,25.83,3.69
16121855,3,68.21,22.74,7.76,2.59
16126846,30,1396.81,46.56,89.04,2.97
16134733,1,9.85,9.85,0.89,0.89
16134945,1,1049.99,1049.99,103.25,103.25
16139706,2,34.28,17.14,0.90,0.45
16143690,1,51.00,51.00,4.59,4.59
16145103,7,114.59,16.37,18.89,2.70
16148354,2,36.71,18.36,3.32,1.66
16151912,2,237.30,118.65,30.84,15.42
16153739,3,78.01,26.00,17.58,5.86
16154001,2,39.55,19.78,3.11,1.56
16155100,6,370.00,61.67,26.84,4.47
16157666,1,69.89,69.89,11.38,11.38
16158892,43,1624.05,37.77,141.96,3.30
16162415,1,45.00,45.00,4.05,4.05
16162930,4,109.23,27.31,12.25,3.06
16163646,1,15.00,15.00,1.35,1.35
16165030,1,142.50,142.50,18.53,18.53
16165514,144,8164.20,56.70,599.87,4.17
16167809,1,4.75,4.75,0.50,0.50
16168495,1,14.99,14.99,1.35,1.35
16173212,1,15.43,15.43,1.24,1.24
16176317,3,512.00,170.67,102.03,34.01
16180692,6,79.60,13.27,15.12,2.52
16182939,1,11.00,11.00,0.99,0.99
16186031,17,421.97,24.82,33.33,1.96
16190641,22,536.26,24.38,39.15,1.78
16194003,1,42.84,42.84,0.00,0.00
16195932,3,111.18,37.06,19.25,6.42
16211025,3,33.97,11.32,2.66,0.89
16214429,1,8.73,8.73,0.50,0.50
16214668,1,17.25,17.25,2.44,2.44
16216975,1,39.59,39.59,5.15,5.15
16223271,1,119.99,119.99,4.20,4.20
16224542,2,55.72,27.86,5.02,2.51
16228912,2,119.32,59.66,9.22,4.61
16231653,4,76.85,19.21,6.93,1.73
16239623,4,251.30,62.83,21.74,5.44
16241404,1,22.48,22.48,0.59,0.59
16241905,1,62.90,62.90,5.66,5.66
16242117,1,6.50,6.50,1.24,1.24
16246795,4,212.45,53.11,16.06,4.02
16249495,3,234.25,78.08,18.39,6.13
16253452,1,16.78,16.78,2.18,2.18
16260927,39,3725.22,95.52,701.67,17.99
16271466,1,28.65,28.65,1.00,1.00
16278673,3,121.96,40.65,10.08,3.36
16284984,1,39.96,39.96,5.69,5.69
16288896,1,64.59,64.59,5.81,5.81
16290862,1,97.50,97.50,18.53,18.53
16292204,6,214.01,35.67,15.60,2.60
16303765,1,149.99,149.99,13.50,13.50
16304945,4,68.09,17.02,9.10,2.28
16307623,1,20.34,20.34,0.00,0.00
16311980,2,47.39,23.70,3.36,1.68
16315490,1,14.99,14.99,2.85,2.85
16316916,2,25.98,12.99,4.94,2.47
16319419,8,127.46,15.93,4.86,0.61
16321519,1,25.00,25.00,4.75,4.75
16326419,1,14.50,14.50,1.31,1.31
16327314,23,597.25,25.97,5.81,0.25
16332517,2,59.94,29.97,4.21,2.11
16344419,9,440.19,48.91,57.23,6.36
16345826,9,89.91,9.99,7.64,0.85
16359874,3,135.13,45.04,17.57,5.86
16362720,1,39.99,39.99,12.00,12.00
16366812,3,109.15,36.38,9.55,3.18
16371889,4,23.25,5.81,2.00,0.50
16373403,1,39.99,39.99,5.20,5.20
16380169,1,19.45,19.45,1.35,1.35
16381369,2,71.45,35.73,8.92,4.46
16381857,10,491.15,49.12,44.18,4.42
16384653,1,74.69,74.69,5.35,5.35
16390241,2,61.30,30.65,2.15,1.08
16390627,4,39.74,9.94,2.64,0.66
16395192,21,455.15,21.67,36.11,1.72
16395290,1,44.96,44.96,8.54,8.54
16396996,1,276.88,276.88,34.69,34.69
16397246,10,189.89,18.99,16.05,1.61
16398290,1,32.00,32.00,2.88,2.88
16403727,1,34.55,34.55,3.11,3.11
16404360,4,81.35,20.34,2.74,0.69
16405005,45,638.19,14.18,52.59,1.17
16410464,38,1064.50,28.01,95.89,2.52
16415014,16,4814.82,300.93,372.66,23.29
16420579,1,21.14,21.14,0.57,0.57
16420713,1,60.94,60.94,4.58,4.58
16422521,1,36.99,36.99,4.81,4.81
16425869,4,33.24,8.31,3.99,1.00
16428031,2,60.00,30.00,2.11,1.06
16442593,7,90.95,12.99,10.80,1.54
16444277,1,103.89,103.89,9.36,9.36
16454426,2,23.86,11.93,2.15,1.08
16456968,2,102.37,51.19,10.84,5.42
16458678,1,19.99,19.99,3.80,3.80
16461029,3,284.97,94.99,54.15,18.05
16461422,1,48.95,48.95,1.71,1.71
16463114,33,1270.10,38.49,55.37,1.68
16467606,1,3.99,3.99,0.50,0.50
16471190,1,11.94,11.94,0.80,0.80
16475392,15,238.44,15.90,8.43,0.56
16477048,4,234.15,58.54,17.83,4.46
16478722,3,76.06,25.35,4.66,1.55
16485408,15,278.41,18.56,17.23,1.15
16487891,1,108.53,108.53,3.45,3.45
16490035,1,945.25,945.25,51.68,51.68
16493134,5,538.10,107.62,55.40,11.08
16494693,4,129.93,32.48,6.43,1.61
16500741,1,48.08,48.08,3.88,3.88
16500864,2,33.23,16.62,2.34,1.17
16501512,10,274.18,27.42,41.80,4.18
16506288,2,362.68,181.34,31.38,15.69
16506517,8,368.25,46.03,18.80,2.35
16506990,1,22.80,22.80,1.66,1.66
16508379,1,44.59,44.59,3.56,3.56
16512121,1,17.99,17.99,1.62,1.62
16514982,6,74.50,12.42,5.82,0.97
16516782,1,14.90,14.90,2.99,2.99
16516890,5,92.95,18.59,9.99,2.00
16517632,5,164.00,32.80,9.16,1.83
16518960,1,52.90,52.90,1.57,1.57
16520612,1,23.72,23.72,1.79,1.79
16520972,1,63.94,63.94,2.03,2.03
16522035,12,235.97,19.66,30.68,2.56
16524575,1,65.19,65.19,4.97,4.97
16534469,2,167.08,83.54,27.94,13.97
16535601,1,9.89,9.89,0.89,0.89
16537357,1,35.45,35.45,4.10,4.10
16539849,8,646.38,80.80,71.74,8.97
16557591,2,168.28,84.14,21.87,10.94
16558673,1,27.69,27.69,6.26,6.26
16559546,65,6961.54,107.10,674.18,10.37
16575060,2,238.50,119.25,31.01,15.51
16576150,1,143.99,143.99,12.96,12.96
16587073,3,274.90,91.63,15.70,5.23
16590327,1,20.44,20.44,4.79,4.79
16596427,1,6.31,6.31,0.82,0.82
16604560,1,29.69,29.69,0.00,0.00
16606600,3,152.28,50.76,13.71,4.57
16608674,1,30.00,30.00,3.90,3.90
16609327,1,145.00,145.00,0.00,0.00
16612237,3,635.02,211.67,42.68,14.23
16624867,7,125.65,17.95,20.76,2.97
16631168,4,201.34,50.34,11.01,2.75
16643903,3,398.65,132.88,4.66,1.55
16644976,1,14.99,14.99,1.95,1.95
16652890,1,26.99,26.99,2.43,2.43
16654450,1,63.80,63.80,6.99,6.99
16656981,1,19.41,19.41,1.26,1.26
16657949,8,914.70,114.34,83.75,10.47
16659045,1,29.20,29.20,1.73,1.73
16664742,1,4.04,4.04,0.50,0.50
16680186,5,332.87,66.57,25.04,5.01
16687055,4,127.24,31.81,8.32,2.08
16699707,2,31.96,15.98,1.89,0.95
16701622,2,37.75,18.88,2.30,1.15
16703699,6,126.58,21.10,23.78,3.96
16708174,1,156.87,156.87,5.14,5.14
16711216,2,59.48,29.74,3.55,1.78
16721746,1,157.09,157.09,13.24,13.24
16734902,2,33.73,16.87,3.04,1.52
16736267,3,56.40,18.80,1.26,0.42
16738708,14,375.05,26.79,26.52,1.89
16740254,1,88.06,88.06,11.45,11.45
16740477,2,41.82,20.91,5.67,2.84
16746237,6,1260.87,210.15,160.08,26.68
16751560,10,1313.57,131.36,147.38,14.74
16754571,69,9371.57,135.82,438.81,6.36
16762709,19,901.91,47.47,76.51,4.03
16785318,1,40.00,40.00,3.60,3.60
16786656,1,21.99,21.99,4.18,4.18
16787202,3,99.97,33.32,9.00,3.00
16791262,28,257.56,9.20,76.66,2.74
16794001,1,21.04,21.04,2.10,2.10
16799582,1,16.67,16.67,1.09,1.09
16810623,2,251.57,125.79,22.64,11.32
16818960,36,1822.39,50.62,136.36,3.79
16818983,14,393.86,28.13,33.25,2.38
16819227,6,601.14,100.19,52.28,8.71
16830803,3,129.88,43.29,17.98,5.99
16841458,9,123.87,13.76,8.94,0.99
16854385,1,23.75,23.75,3.09,3.09
16857370,1,312.92,312.92,37.32,37.32
16862578,1,1089.99,1089.99,53.85,53.85
16868650,2,8.25,4.13,1.00,0.50
16872992,2,145.41,72.71,10.80,5.40
16886118,2,70.13,35.07,5.55,2.78
16888633,3,44.22,14.74,2.37,0.79
16888728,2,84.96,42.48,5.85,2.93
16895964,2,107.03,53.52,11.31,5.66
16902561,6,398.90,66.48,32.55,5.43
16909340,1,346.49,346.49,45.04,45.04
16909441,2,72.70,36.35,4.32,2.16
16920986,2,184.98,92.49,42.35,21.18
16926852,5,52.50,10.50,5.31,1.06
16932884,3,14.67,4.89,1.92,0.64
16938216,2,30.24,15.12,1.52,0.76
16948295,1,11.90,11.90,0.50,0.50
16971872,1,57.90,57.90,4.50,4.50
16984438,56,1140.52,20.37,33.60,0.60
16988225,1,14.99,14.99,1.35,1.35
16991409,2,95.55,47.78,8.60,4.30
16994916,2,187.80,93.90,16.90,8.45
16997319,2,47.01,23.51,9.49,4.75
16997445,3,74.09,24.70,7.44,2.48
16998656,1,45.58,45.58,7.82,7.82
17006346,8,200.84,25.11,38.17,4.77
17011028,2,65.00,32.50,5.85,2.93
17023286,4,796.91,199.23,143.82,35.96
17029806,1,21.86,21.86,0.50,0.50
17029819,1,50.27,50.27,0.00,0.00
17033276,2,127.22,63.61,11.45,5.73
17034127,4,647.37,161.84,22.66,5.67
17035165,2,92.52,46.26,2.53,1.27
17038835,3,181.37,60.46,54.42,18.14
17040186,1,24.99,24.99,7.50,7.50
17046467,4,35.62,8.91,1.06,0.27
17056094,12,1388.43,115.70,179.40,14.95
17058432,1,9.89,9.89,1.29,1.29
17067506,2,308.53,154.27,40.11,20.06
17069585,2,45.01,22.51,4.05,2.03
17079069,1,4160.00,4160.00,72.25,72.25
17080290,3,49.07,16.36,3.18,1.06
17080365,1,24.13,24.13,2.04,2.04
17091161,48,1563.03,32.56,267.88,5.58
17107651,66,1650.10,25.00,212.70,3.22
17109719,5,116.10,23.22,9.06,1.81
17124186,2,61.77,30.89,2.16,1.08
17125407,8,727.99,91.00,42.10,5.26
17126550,1,6.49,6.49,0.50,0.50
17136743,3,182.30,60.77,16.41,5.47
17146747,5,857.31,171.46,61.61,12.32
17157767,28,1321.62,47.20,123.89,4.42
17165361,1,11.82,11.82,1.06,1.06
17168729,11,303.82,27.62,28.62,2.60
17178894,52,1592.73,30.63,204.78,3.94
17183277,1,28.68,28.68,3.73,3.73
17198097,10,319.38,31.94,42.34,4.23
17198854,5,129.05,25.81,10.08,2.02
17200346,1,329.99,329.99,0.00,0.00
17213337,1,17.00,17.00,1.53,1.53
17221881,3,99.80,33.27,8.99,3.00
17227225,5,72.91,14.58,2.35,0.47
17239069,1,279.00,279.00,0.00,0.00
17242608,2,38.94,19.47,3.33,1.67
17252849,25,229.50,9.18,32.03,1.28
17254996,22,381.22,17.33,20.64,0.94
17268219,2,236.56,118.28,21.29,10.65
17273553,1,46.43,46.43,4.18,4.18
17278450,1,62.31,62.31,11.84,11.84
17279011,1,28.44,28.44,2.56,2.56
17304791,1,26.10,26.10,0.72,0.72
17305000,1,199.00,199.00,37.81,37.81
17322162,4,264.49,66.12,20.87,5.22
17322494,1,5.89,5.89,0.53,0.53
17324394,1,29.99,29.99,2.70,2.70
17324476,4,282.24,70.56,21.96,5.49
17331727,1,97.00,97.00,8.73,8.73
17339890,8,224.82,28.10,13.55,1.69
17347769,8,239.61,29.95,35.83,4.48
17353299,1,33.00,33.00,2.25,2.25
17371007,14,978.80,69.91,124.65,8.90
17378310,6,445.26,74.21,40.06,6.68
17386307,1,19.69,19.69,1.77,1.77
17387045,1,24.45,24.45,4.65,4.65
17393198,1,11.00,11.00,0.99,0.99
17393824,5,130.68,26.14,11.16,2.23
17398497,1,149.98,149.98,12.60,12.60
17402573,4,221.15,55.29,19.02,4.76
17402620,2,56.08,28.04,7.30,3.65
17406534,14,1184.29,84.59,125.26,8.95
17409259,2,27.78,13.89,1.87,0.94
17440423,1,44.98,44.98,13.49,13.49
17467520,1,28.05,28.05,3.65,3.65
17469760,1,11.87,11.87,1.07,1.07
17470332,2,66.98,33.49,8.71,4.36
17472629,1,29.99,29.99,2.70,2.70
17483566,4,92.40,23.10,1.88,0.47
17505763,4,5147.81,1286.95,197.11,49.28
17506341,1,9.79,9.79,1.27,1.27
17517520,2,297.64,148.82,36.10,18.05
17519495,1,25.24,25.24,1.57,1.57
17540062,2,36.43,18.22,2.60,1.30
17551738,2,265.70,132.85,31.94,15.97
17554464,5,110.90,22.18,8.19,1.64
17555268,1,198.00,198.00,37.62,37.62
17563073,2,63.39,31.70,12.04,6.02
17564561,2,30.93,15.47,2.78,1.39
17594917,1,29.99,29.99,3.90,3.90
17595643,1,52.15,52.15,3.79,3.79
17653981,1,226.71,226.71,29.47,29.47
17670125,1,29.85,29.85,1.04,1.04
17680962,1,22.97,22.97,1.78,1.78
17700478,2,29.21,14.61,2.94,1.47
17715036,19,555.69,29.25,41.41,2.18
17744686,18,2206.84,122.60,299.61,16.65
17776686,6,164.61,27.44,10.35,1.73
17823200,8,392.69,49.09,35.36,4.42
17853075,1,48.19,48.19,9.16,9.16
17877155,1,23.79,23.79,4.52,4.52
17888661,3,541.20,180.40,48.72,16.24
17940788,1,25.61,25.61,1.40,1.40
17949586,9,1101.15,122.35,74.57,8.29
17991714,1,25.00,25.00,0.88,0.88
18013666,1,17.37,17.37,1.56,1.56
18055683,9,830.10,92.23,57.12,6.35
18057318,96,2344.31,24.42,433.22,4.51
18062010,2,493.57,246.79,14.40,7.20
18067829,5,347.66,69.53,19.24,3.85
18071636,1,24.96,24.96,2.14,2.14
18088214,4,45.68,11.42,5.88,1.47
18096215,2,66.83,33.42,4.21,2.11
18101920,2,59.87,29.94,4.49,2.25
18109714,1,44.99,44.99,4.05,4.05
18117629,1,20.88,20.88,0.00,0.00
18145134,2,187.80,93.90,0.00,0.00
18147970,1,19.78,19.78,0.00,0.00
18150052,1,148.49,148.49,13.36,13.36
18153510,2,166.61,83.31,20.10,10.05
18156319,3,26.97,8.99,5.51,1.84
18165090,3,90.95,30.32,6.37,2.12
18170803,3,81.97,27.32,7.38,2.46
18170863,64,1671.63,26.12,216.18,3.38
18176795,3,80.18,26.73,7.21,2.40
18179598,1,60.00,60.00,5.40,5.40
18191246,1,5.00,5.00,0.50,0.50
18191918,1,24.99,24.99,2.25,2.25
18214924,1,23.71,23.71,2.13,2.13
18221113,13,653.53,50.27,82.46,6.34
18235216,2,26.56,13.28,2.23,1.12
18244589,19,1087.82,57.25,132.23,6.96
18256502,1,240.00,240.00,8.05,8.05
18283810,1,11.42,11.42,0.74,0.74
18300656,2,37.98,18.99,2.56,1.28
18307841,1,3.55,3.55,0.50,0.50
18316019,3,110.97,36.99,1.66,0.55
18338096,1,15.95,15.95,0.56,0.56
18348704,1,11.52,11.52,0.63,0.63
18350203,1,38.11,38.11,3.43,3.43
18353539,3,119.08,39.69,8.56,2.85
18363834,10,1493.53,149.35,183.68,18.37
18366222,6,370.17,61.70,29.36,4.89
18368478,2,44.69,22.35,4.02,2.01
18374915,2,14.82,7.41,0.64,0.32
18378996,1,33.45,33.45,3.24,3.24
18382467,1,24.29,24.29,1.93,1.93
18384308,72,1111.75,15.44,52.23,0.73
18386134,7,209.86,29.98,21.57,3.08
18387608,3,290.97,96.99,53.39,17.80
18394341,3,277.23,92.41,1.44,0.48
18396353,7,757.09,108.16,68.86,9.84
18397891,1,117.39,117.39,35.22,35.22
18399818,5,181.73,36.35,14.15,2.83
18400795,3,77.26,25.75,7.35,2.45
18412048,2,76.80,38.40,2.11,1.06
18416643,2,49.34,24.67,3.84,1.92
18420102,11,216.43,19.68,14.96,1.36
18422813,17,1273.72,74.92,111.43,6.55
18425266,1,16.68,16.68,1.50,1.50
18443274,2,42.97,21.49,5.59,2.80
18456228,1,17.53,17.53,0.50,0.50
18456483,56,686.34,12.26,122.93,2.20
18457999,9,3119.00,346.56,150.55,16.73
18461650,2,34.59,17.30,3.11,1.56
18470592,1,19.95,19.95,1.80,1.80
18478582,3,71.45,23.82,11.86,3.95
18502688,1,296.95,296.95,26.73,26.73
18508730,1,5.41,5.41,0.50,0.50
18518024,1,192.21,192.21,16.40,16.40
18519145,2,29.40,14.70,2.65,1.33
18519954,1,23.84,23.84,1.53,1.53
18519969,1,8.96,8.96,0.50,0.50
18522561,1,43.23,43.23,4.31,4.31
18527067,4,854.67,213.67,70.45,17.61
18532312,6,125.88,20.98,7.09,1.18
18533613,1,325.00,325.00,29.25,29.25
18537898,2,58.41,29.21,6.16,3.08
18538962,2,81.94,40.97,9.34,4.67
18555819,4,17.63,4.41,2.00,0.50
18555943,3,58.85,19.62,3.05,1.02
18559563,5,50.00,10.00,4.90,0.98
18561751,1,8.49,8.49,1.61,1.61
18565420,2,34.06,17.03,2.43,1.22
18569901,3,586.55,195.52,73.65,24.55
18577369,2,33.49,16.75,4.35,2.18
18581456,1,32.44,32.44,5.41,5.41
18581651,4,26.00,6.50,2.68,0.67
18582051,4,614.96,153.74,47.10,11.78
18600655,3,80.94,26.98,5.13,1.71
18601819,1,51.41,51.41,3.24,3.24
18602344,2,23.66,11.83,1.24,0.62
18604669,12,907.36,75.61,65.60,5.47
18612182,4,68.00,17.00,4.77,1.19
18612443,8,149.33,18.67,41.07,5.13
18635522,101,12506.28,123.82,992.34,9.83
18635991,17,2263.05,133.12,108.76,6.40
18648453,4,79.13,19.78,7.12,1.78
18655763,21,1022.42,48.69,200.50,9.55
18658631,1,80.00,80.00,2.80,2.80
18661455,12,497.36,41.45,29.70,2.48
18663890,1,24.54,24.54,1.31,1.31
18667562,1,59.98,59.98,5.40,5.40
18669185,57,3828.90,67.17,274.86,4.82
18670046,3,55.12,18.37,3.07,1.02
18683183,2,158.87,79.44,17.68,8.84
18689799,1,359.99,359.99,46.80,46.80
18696003,15,348.22,23.21,31.20,2.08
18698986,3,112.12,37.37,13.47,4.49
18701546,16,477.25,29.83,75.84,4.74
18701697,1,16.25,16.25,4.88,4.88
18702975,1,9.99,9.99,0.90,0.90
18705202,4,233.59,58.40,19.56,4.89
18705330,18,2045.81,113.66,184.14,10.23
18708711,6,287.68,47.95,7.94,1.32
18709049,22,957.22,43.51,130.52,5.93
18712183,1,17.42,17.42,4.79,4.79
18717997,2,35.67,17.84,6.50,3.25
18718965,2,29.73,14.87,7.48,3.74
18732062,6,1387.63,231.27,120.33,20.06
18735566,8,40.51,5.06,4.40,0.55
18736188,12,1578.25,131.52,51.64,4.30
18739101,3,40.14,13.38,9.30,3.10
18740377,197,10264.59,52.10,1237.51,6.28
18746687,4,122.71,30.68,15.95,3.99
18753498,1,60.08,60.08,1.86,1.86
18761943,4,73.86,18.47,14.25,3.56
18766324,1,85.32,85.32,0.00,0.00
18767836,2,250.83,125.42,21.83,10.92
18768487,39,7076.56,181.45,518.99,13.31
18769411,1,4.00,4.00,0.50,0.50
18771485,31,2800.06,90.32,520.53,16.79
18772333,36,3969.31,110.26,317.64,8.82
18774756,8,945.12,118.14,86.37,10.80
18775088,1,6.88,6.88,0.62,0.62
18775155,3,108.97,36.32,8.90,2.97
18775304,1,14.36,14.36,1.29,1.29
18777458,129,12449.87,96.51,758.28,5.88
18780408,12,819.75,68.31,93.43,7.79
18786545,4,85.50,21.38,7.64,1.91
18788012,5,70.19,14.04,4.02,0.80
18789511,8,374.44,46.81,33.08,4.14
18789957,1,103.74,103.74,10.26,10.26
18793909,1,47.80,47.80,3.41,3.41
18796664,2,33.33,16.67,2.27,1.14
18800622,19,326.81,17.20,29.03,1.53
18808051,2,90.13,45.07,6.38,3.19
18810960,7,145.80,20.83,9.62,1.37
18817798,1,20.55,20.55,0.51,0.51
18819636,2,182.80,91.40,15.38,7.69
18826379,4,178.79,44.70,18.55,4.64
18830871,1,43.50,43.50,3.02,3.02
18832424,1,20.23,20.23,4.87,4.87
18839094,1,20.00,20.00,4.20,4.20
18845083,26,895.30,34.43,103.07,3.96
18850108,1,63.05,63.05,7.18,7.18
18851552,1,33.63,33.63,2.18,2.18
18867081,2,304.92,152.46,76.36,38.18
18867398,8,176.35,22.04,14.47,1.81
18876944,2,324.45,162.23,2.23,1.12
18880961,1,75.74,75.74,0.00,0.00
18881003,1,13.98,13.98,1.26,1.26
18887560,6,111.73,18.62,8.33,1.39
18898755,6,803.05,133.84,24.99,4.17
18910471,5,156.60,31.32,20.37,4.07
18913252,1,12.25,12.25,1.10,1.10
18918611,1,22.88,22.88,1.70,1.70
18920876,1,914.63,914.63,51.22,51.22
18920938,3,412.28,137.43,37.11,12.37
18923937,2,257.78,128.89,23.20,11.60
18926361,2,39.96,19.98,3.60,1.80
18937077,1,32.86,32.86,3.62,3.62
18937225,9,192.93,21.44,13.19,1.47
18941947,14,456.98,32.64,74.31,5.31
18954268,2,69.38,34.69,5.38,2.69
18954753,1,14.98,14.98,2.09,2.09
18955019,2,33.00,16.50,2.97,1.49
18959510,2,83.77,41.89,6.24,3.12
18959800,1,23.35,23.35,2.29,2.29
