seller_id,fees_paid,membership_paid,profit_estimate,value_em
33347568,0,0,0,0
33350544,0,0,0,0
33355438,0,0,0,0
33378734,0,0,0,0
33380820,0,0,0,0
33384087,0,0,0,0
33414142,0,0,0,0
33424460,0,0,-9.47,0
33424788,0,0,0,0
33426989,0,0,-0.04,0
33439259,0,0,-1.37,0
33444198,0,0,0,0
33456615,0,0,0,0
33459269,0,0,0,0
33459477,0,0,0,0
33461129,0,0,-0.03,0
33469419,0,0,0,0
33477263,0,0,0,0
33491686,0,0,0,0
33493948,0,0,0,0
33504220,0,0,0,0
33523717,0,0,0,0
33539344,0,0,0,0
33557377,0,0,0,0
33560240,0,0,0,0
33567984,0,0,-0.26,0
33589696,0,0,-0.11,0
33603776,0,0,-0.19,0
33606945,0,0,0,0
33607839,0,0,0,0
33608644,21.41,0,17.92,0
33614925,0,0,0,0
33619945,0,0,-0.23,0
33622098,0,0,0,0
33635894,0,0,0,0
33653737,0,0,-0.07,0
33663351,0,290,289.93,0
33666912,12.34,0,13.77,0
33677319,0,0,-0.62,0
33686098,0,0,-1.53,0
33687661,0,0,0,0
33688328,0,0,0,0
33692550,0,0,0,0
33701228,0,0,-0.37,0
33703781,0,0,0,0
33711898,0,0,-0.01,0
33715203,0,0,-0.05,0
33721815,0,0,0,0
33729703,0,0,-0.22,0
33741024,7.72,0,7.72,1
33741537,0,0,0,0
33766506,0,0,-0.03,0
33787435,0,0,0,0
33811539,0,0,0,0
33812215,0,0,0,0
33823602,0,0,0,0
33827850,0,0,-0.19,0
33839168,0,0,-10.29,3
33841238,0,0,-0.1,0
33872638,0,0,0,0
33887332,0,0,0,0
33888712,0,0,-12.43,0
33889085,0,0,-0.1,0
33893699,0,0,0,0
33896555,59.87,0,89.54,0
33900698,0,0,0,0
33902233,0,0,0,0
33907585,0,0,0,0
33914947,0,0,0,0
33917483,0,0,0,0
33918414,0,0,-0.58,0
33920957,0,0,0,0
33930327,0,70,65.49,0
33930436,0,0,0,0
33930600,8.9,0,-0.31,0
33945084,0,0,0,0
33961979,0,0,0,0
33962002,5.28,0,3.38,0
33962028,0,0,0,0
33962059,0,0,0,0
33962093,0,0,0,0
33962339,0,0,0,0
33962359,0,0,0,0
33973328,0,280,280,0
33975561,0,0,0,0
33980553,0,0,-0.88,0
33990996,0,40,39.92,0
33991680,0,0,0,0
34003086,0,0,0,0
34007124,0,0,0,0
34007864,486.61,70,436.87,1
34012107,0,0,-0.11,0
34013570,0,0,0,0
34026783,0,0,-0.01,0
34041975,0,0,0,0
34050363,0,0,0,0
34060702,0,0,0,0
34071751,0,0,0,0
34081231,64.47,0,67.17,0
34087672,0,0,0,0
34096675,0,0,0,0
34102646,0,0,0,0
34105104,133.39,0,223.1,1
34108086,0,0,0,0
34109426,0,0,0,0
34114342,0,0,-0.41,0
34116679,0,0,0,0
34119425,0,0,-0.01,0
34130060,0,0,0,0
34132314,0,0,-0.01,0
34135067,0,0,0,0
34136846,0,0,0,0
34140950,0,0,-0.92,0
34142393,0,0,0,0
34148679,0,0,0,0
34149796,0,0,0,0
34172138,0,0,0,0
34178415,0,0,-0.61,0
34179166,34.27,70,94.59,0
34180170,0,0,-0.17,0
34185361,46.06,0,40.62,0
34188006,0,70,69.88,0
34190335,0,0,-0.27,0
34192245,0,0,0,0
34216024,0,0,0,0
34219616,0,0,0,0
34228204,0,0,0,0
34236062,0,0,0,0
34257248,0,0,0.31,0
34261553,3.63,0,-7.68,0
34264192,0,0,-0.02,0
34269559,0,0,0,0
34269815,0,0,0,0
34269957,151.21,0,47.12,1
34275836,0,0,0,0
34276806,0,0,0,0
34277701,0,0,-18.07,0
34278779,0,0,0,0
34279163,0,0,0,0
34290984,0,40,40,0
34295946,6.91,0,-17.55,0
34302882,0,0,0,0
34305929,0,0,0,0
34309455,85.05,0,21.38,1
34312808,0,0,0,0
34313798,0,0,0,0
34320515,0,0,-0.28,0
34320813,5.1,0,-0.23,1
34327806,0,0,0,0
34332000,0,0,0,0
34334041,0,0,0,0
34334720,11.98,70,81.98,0
34337359,0,0,0,0
34340231,0,0,0,0
34342333,0,0,0,0
34343795,0,0,-0.02,0
34346283,0,0,0,0
34359014,0,0,0,0
34365287,0,0,-0.08,0
34365965,0,0,0,0
34366125,0,0,0,0
34366399,0,0,0,0
34367795,0,0,0,0
34367797,0,0,0,0
34373733,0,0,0,0
34374284,0,0,0,0
34376616,0,0,0,0
34379022,0,0,0,0
34381161,0,0,0,0
34383073,0,0,0,0
34385374,0,0,0,0
34385376,0,0,1.03,0
34387383,0,0,-0.14,0
34395218,0,0,-0.17,0
34401303,0,0,0,0
34403306,0,0,0,0
34404827,0,0,-0.08,0
34409780,0,0,0,0
34411502,0,0,0,0
34411764,0,0,0,0
34411922,0,0,0,0
34413505,0,0,0,0
34414206,0,0,0,0
34414540,0,0,-0.01,0
34414815,0,0,0,0
34414989,0,0,0,0
34419509,0,0,0,0
34420265,4.49,0,4.22,0
34420688,0,0,0,0
34422297,0,0,0,1
34422830,5.7,0,-0.49,0
34422900,0,0,-0.57,0
34422964,0,0,0,0
34423320,0,0,0,0
34423573,0,0,0,0
34423611,0,0,0,0
34423759,0,0,0,0
34424217,0,0,0,0
34424360,0,0,-0.06,0
34424576,0,0,-0.01,0
34424682,0,0,-0.1,0
34425860,0,0,0,0
34425964,0,0,0,0
34429487,0,0,0,0
34431102,0,0,-0.01,0
34431175,45.41,0,-39.26,1
34437571,0,0,-0.01,0
34437928,0,0,0,0
34438630,0,0,-0.27,0
34439670,0,0,0,0
34440882,0,0,-10.59,0
34447118,0,0,0,0
34447783,0,0,0,0
34450788,0,0,0,0
34452423,0,0,-0.05,0
34453748,0,0,0,0
34455531,0,0,0,0
34455696,0,0,0,0
34455833,0,0,0,0
34456064,0,0,0,0
34466617,0,0,0,0
34467522,0,0,0,0
34467772,0,0,0,0
34468060,0,0,0,0
34471553,0,0,0,0
34471578,0,0,0,1
34471738,0,0,0,0
34473677,0,0,0,0
34478597,0,0,0,0
34483115,0,40,40,0
34484603,0,0,0,0
34486995,0,0,-5.15,0
34488645,0,0,0,0
34491700,0,0,0,0
34493290,0,0,0,0
34500994,0,0,0,0
34502025,0,0,-2.78,0
34503592,0,0,-0.02,0
34507766,0,0,-0.05,0
34508107,0,0,0,0
34508301,0,0,0,0
34509508,0,0,0,0
34510802,0,0,0,0
34510861,0,0,0,0
34511020,7.05,40,44.76,0
34511053,0,0,0,0
34512346,0,0,0,0
34512545,5.2,0,-3.48,1
34512565,0,0,0,0
34512676,0,0,-0.1,0
34512760,0,0,0,0
34512781,20.95,0,18.4,0
34512984,0,0,0,0
34513133,0,0,0,0
34513282,0,0,0,0
34518480,0,0,0,0
34519397,0,0,0,0
34519398,0,0,-0.09,0
34519798,0,0,-0.14,0
34520114,0,120,97.45,0
34520909,19.23,0,13.25,0
34524996,0,0,0,0
34527576,0,0,-0.04,0
34534977,0,0,0,0
34537697,0,0,0,0
34538212,0,0,0,0
34540707,0,20,19.94,0
34544603,0,0,0,0
34546254,0,0,-1.05,0
34547707,0,0,0,0
34555082,0,0,0,0
34557718,0,0,0,0
34561897,0,0,0,0
34562585,0,0,0,0
34565630,0,0,0,0
34566039,0,0,0,0
34566510,0,0,0,0
34567208,0,0,0,0
34567482,0,0,0,0
34574425,0,0,-0.05,0
34577463,0,0,0,0
34581170,0,0,0,0
34582862,0,0,-0.01,1
34584530,0,0,0,0
34585885,0,0,-0.72,0
34589788,0,0,0,0
34589793,0,0,0,0
34599954,0,0,0,0
34599995,0,0,-0.12,0
34600945,0,0,0,0
34601084,0,0,0,0
34602250,0,0,0,0
34603569,0,0,0,0
34605332,0,0,0,0
34612137,0,0,1.84,2
34617173,0,0,0,0
34618127,0,0,0,0
34618895,0,0,0,0
34619183,0,80,79.89,0
34620877,0,0,-0.09,0
34621092,0,0,0,0
34621270,0,0,0,0
34622102,0,0,0,0
34623007,0,0,0,0
34623256,0,0,0,0
34625631,0,0,0,0
34627570,0,0,0,0
34629077,0,0,-3.84,0
34632018,0,0,0,0
34632717,0,0,-0.73,0
34632956,9.68,0,5.99,1
34633186,0,0,0,0
34633477,0,0,0,0
34633752,0,0,0,0
34634320,0,0,0,0
34635490,0,0,0,0
34636159,0,0,-0.03,0
34636289,0,0,-0.01,0
34636718,0,0,0,0
34636891,3.9,120,124.71,0
34638888,0,0,0,0
34639400,0,0,0,0
34641806,0,0,0,0
34644180,0,0,-0.02,0
34644733,0,0,0,0
34647343,10.95,0,9.98,0
34647694,0,0,0,0
34649520,0,0,-0.01,0
34651435,0,0,-0.1,0
34652048,6.29,0,6.28,0
34652688,0,0,0,0
34656782,0,0,0,0
34657446,12.69,0,12.6,0
34658216,0,0,-0.63,0
34659037,0,0,-37.11,2
34659136,0,0,0,0
34663546,0,0,0,0
34664894,0,0,0,0
34665551,0,0,0,0
34672996,0,0,-0.01,0
34674109,0,0,0,0
34675066,0,0,-3.3,1
34679590,0,0,-0.1,0
34679910,0,0,0,0
34680142,0,0,-1,0
34680254,0,0,0,0
34680778,0,0,0,0
34681254,0,0,0,0
34682435,0,0,-0.04,0
34684950,65.31,0,40.81,2
34685210,0,0,0,0
34685764,0,70,70,0
34686929,0,0,0,0
34687491,0,0,0,0
34687579,0,0,0,0
34687629,0,0,-0.86,0
34689661,0,0,0,0
34689764,0,0,0,0
34695357,0,0,0,0
34695520,0,0,0,0
34696258,0,0,0,0
34696266,0,0,0,0
34697612,0,0,0,0
34698605,0,0,0,0
34699744,0,0,0,0
34699816,0,0,-0.3,1
34706063,0,0,0,0
34707409,0,0,0,0
34710895,0,0,-0.15,0
34711723,0,0,-0.01,0
34712211,282.52,0,190.9,2
34716277,0,0,1.99,0
34720359,0,0,0,0
34720520,0,0,0,0
34720959,0,0,0,0
34722725,0,0,0,0
34723606,0,0,0,0
34727127,0,0,0,0
34729256,0,0,0,0
34729480,0,0,-2.1,0
34729568,0,0,0,0
34730655,0,0,0,0
34731168,0,0,0,0
34735202,0,0,-0.05,0
34737024,0,0,0,0
34737307,0,0,0,0
34737532,0,0,0,0
34739610,0,0,0,0
34740143,0,0,0,0
34740549,0,0,0,0
34740909,0,0,0,0
34741081,0,0,-0.42,0
34741239,0,0,-0.06,0
34742183,0,0,0,0
34742729,0,0,0,0
34743061,0,0,-0.21,1
34743668,0,0,0,0
34744822,0,0,0,0
34746767,0,0,0,0
34749336,91.62,90,143.72,0
34749819,5.55,0,-11.88,0
34756890,0,0,-24.77,1
34758711,0,0,0,0
34759843,0,0,-0.17,0
34760193,4.05,0,-0.9,0
34761068,0,0,0,0
34761285,0,0,0.75,0
34761332,90.69,40,49.99,2
34761812,0,0,0,0
34762593,0,0,0,0
34763263,0,0,-8.47,0
34767363,17.91,0,13.84,0
34769633,0,0,0,0
34776118,0,0,0,0
34776223,0,0,0,0
34776311,0,0,0,0
34776868,0,0,0,0
34777336,0,0,0,0
34777866,0,0,-0.02,0
34778038,0,0,0,0
34779326,0,0,-0.02,2
34781064,0,0,0,0
34781187,0,0,0,0
34781438,0,0,0,0
34781777,0,0,0,0
34781944,0,0,0,0
34784394,0,0,0,0
34785337,0,0,0,0
34786536,62.98,40,95.59,0
34786828,0,0,0,0
34788353,0,0,0,0
34789499,0,0,0,0
34793922,0,0,0,0
34794291,0,0,0,0
34794514,0,0,0,0
34794723,0,0,0,0
34796051,0,0,-0.12,0
34796802,0,0,0,0
34797491,0,0,0,0
34799027,0,0,0,0
34802115,0,0,-0.04,0
34802611,0,0,-0.04,0
34802780,0,0,0,0
34806429,0,0,0,0
34807074,0,0,-0.34,0
34807792,0,0,-0.02,0
34808162,0,0,0,0
34809113,0,0,0,0
34809732,0,0,-0.09,0
34810139,0,0,-5.46,0
34813507,0,40,40,0
34814058,0,0,0,0
34814476,0,0,0,0
34816826,0,0,0,0
34816967,3.38,0,3.28,0
34820870,0,0,0,0
34821261,0,0,-3.95,0
34821923,0,0,-1.93,0
34822786,0,0,-0.12,0
34824237,0,0,0,0
34825056,0,0,0,0
34827122,0,0,0,0
34827261,0,0,-0.66,0
34829498,0,0,0,0
34830071,0,0,0,0
34830402,0,0,0,0
34830528,0,0,0,0
34830803,0,0,0,0
34831909,0,0,0,0
34832271,0,0,0,0
34832511,0,0,0,0
34832919,0,0,0,0
34832985,0,0,0,0
34833233,0,0,-0.11,0
34833464,0,0,0,0
34833662,0,0,0,0
34833986,0,0,0,0
34836781,13.47,0,-4.98,0
34836823,0,0,0,0
34836996,0,0,0,0
34837163,0,0,0,0
34837375,0,0,0,0
34837634,0,0,0,0
34837994,0,0,0,0
34839613,0,0,0,0
34839884,0,0,0,0
34840321,0,0,-6.51,0
34840465,0,0,0,0
34840719,0,0,0,0
34841185,0,0,0,0
34842881,0,0,0,0
34845900,0,0,0,0
34848294,0,0,0,0
34848622,0,0,-0.09,0
34849119,0,0,0,0
34849131,0,0,0,0
34849674,0,0,-25.26,0
34851483,0,0,0,0
34852257,0,0,-0.01,0
34852531,0,0,0,0
34853416,9.6,0,-7.05,2
34853507,0,0,-0.18,0
34854914,0,0,-20.29,0
34854944,0,0,-0.03,0
34854954,0,0,-1.25,0
34855150,0,0,0,0
34855192,0,0,0,0
34855619,0,0,-0.07,0
34855691,0,0,0,0
34858758,0,0,0,0
34858868,0,0,0,0
34859584,0,0,0,0
34859829,0,0,0,0
34862041,0,0,-0.03,0
34865181,0,0,0,0
34866837,0,0,-1.58,0
34867112,0,0,-0.34,0
34867428,0,0,0,0
34868028,0,0,0,0
34868542,0,0,0,0
34869307,0,0,0,0
34869362,0,0,0,0
34869687,0,0,-3.44,0
34879175,0,0,-0.05,0
34879309,0,0,0,0
34879919,0,0,0,0
34881164,0,0,0,0
34883155,0,0,-0.12,0
34885478,0,0,-0.56,0
34885538,0,0,0,0
34885551,53.43,0,21.46,1
34886073,0,0,-0.01,0
34886875,0,0,0,0
34887458,7.9,0,7.1,0
34887924,0,0,-0.01,0
34888264,0,0,0,0
34888487,0,0,-0.81,0
34888661,0,0,-0.47,0
34891510,0,0,-0.05,0
34894191,0,0,0,0
34894200,0,0,0,0
34894548,1.44,140,138.9,0
34897557,0,0,0,0
34897741,0,0,0,0
34897957,0,0,0,0
34899152,0,0,0,0
34899613,0,0,0,0
34900833,0,0,0,0
34901124,0,0,-0.26,0
34901462,0,0,-6.47,0
34901603,0,80,72.02,0
34901613,0,0,-0.17,0
34902557,0,0,0,0
34903310,0,0,-1.22,0
34903374,0,0,0,0
34903980,0,0,0,0
34904791,0,0,-0.36,0
34905096,0,0,0,0
34905799,0,0,-0.45,0
34906070,0,0,-31.23,0
34906132,0,0,0,0
34906871,0,290,290,0
34907046,3.9,290,294.34,0
34907233,0,0,-0.07,0
34908319,8.23,0,6.34,1
34911170,0,0,0,0
34911544,0,0,-0.09,0
34911821,0,0,0,0
34914365,0,0,0,0
34914921,0,0,-0.11,1
34916258,54.09,0,34.66,1
34917835,0,0,-6.79,0
34917982,0,0,-4.14,0
34921160,0,0,0,0
34922486,0,0,0,0
34926304,0,80,80,0
34927860,0,0,-0.13,0
34928664,0,0,0,0
34929041,0,0,0,0
34929805,0,0,-3.87,0
34931142,0,0,0,0
34936978,0,0,-1.04,0
34937202,0,0,0,0
34938522,0,0,-0.03,0
34940237,0,0,0,0
34940715,0,0,-0.03,0
34940783,0,0,-0.45,0
34941095,0,0,0,0
34941181,140.6,0,71.59,0
34941649,0,0,-0.03,0
34942014,8.33,40,37.09,2
34943444,15.81,0,19.36,0
34944190,0,80,79.82,0
34944509,4.71,120,113.9,2
34944814,0,0,-0.42,0
34944914,0,0,0,0
34945428,0,0,0,0
34945658,0,0,-1.9,0
34945703,0,0,-0.09,0
34945988,0,0,-0.01,0
34946562,0,0,0,0
34946743,0,0,0,0
34947135,12.54,0,3.12,0
34947417,0,0,0,0
34948008,0,0,0,0
34948013,0,0,-0.2,0
34948513,0,0,0,0
34949612,0,0,-0.03,0
34950075,0,0,0,0
34951250,0,0,0,0
34951764,0,0,0,0
34952323,739.56,680,1287.42,2
34952339,0,0,-0.48,0
34952731,0,0,-1.16,0
34952964,0,0,-0.11,0
34953290,5.7,0,3.95,0
34953505,0,0,0,0
34953604,0,0,0,0
34953689,0,0,0,0
34954897,73.84,0,50.56,1
34955001,0,0,-0.17,0
34955100,0,0,0,0
34955227,0,0,-0.01,0
34955383,0,0,0,0
34955517,0,0,0,0
34955736,3.57,0,1.73,0
34955974,0,0,0,0
34955977,0,0,0,0
34956236,0,0,0,0
34956361,0,0,-0.09,0
34956477,0,0,0,0
34956670,0,0,-0.16,0
34956699,0,0,0,0
34956792,0,0,0,0
34956912,0,0,-0.47,0
34957011,0,0,0,0
34957205,0,0,0,0
34957272,19.86,70,57.05,0
34957440,0,0,-1.86,0
34957549,0,0,-1.3,0
34957832,0,0,0,0
34958518,0,0,0,0
34958521,3.05,0,2.57,0
34958706,0,0,0,0
34958776,0,0,0,0
34959109,0,0,0,0
34959208,0,0,0,0
34959409,0,0,0,0
34959439,0,0,-2.94,0
34960102,0,0,0,0
34960105,0,0,0,0
34960184,0,0,0,0
34960217,0,0,0,0
34960297,0,0,-0.33,0
34960505,0,0,-0.24,0
34960510,0,0,0,0
34960572,0,0,0,0
34960664,0,0,-0.19,0
34960729,0,0,3.47,0
34960956,0,0,-0.02,0
34961113,0,0,0,0
34961320,0,0,-0.13,1
34961417,20.66,0,17.53,0
34961421,0,0,-0.02,0
34961652,0,0,0,0
34961703,0,0,0,0
34961709,0,0,0,0
34961721,0,0,-0.81,0
34961772,0,0,0,0
34961932,0,0,0,0
34961939,11.68,0,7.28,0
34962118,0,0,0,0
34962125,0,0,0,0
34962247,10.5,0,7.52,0
34962249,0,0,-0.07,0
34962434,0,0,0,0
34962501,0,0,0,0
34962794,0,0,0,0
34963068,0,0,0,0
34963357,0,0,0,0
34963427,0,0,0,0
34963431,0,0,0,0
34963805,0,0,-1.09,0
34963841,0,0,0,0
34964063,0,0,-0.21,0
34964162,0,0,0,0
34964225,14.39,290,295.69,0
34964371,0,0,-4.03,0
34964484,0,0,0,0
34964575,0,0,0,0
34964952,0,0,0,0
34965001,0,0,0,0
34965102,0,0,0,0
34965168,0,0,0,0
34965280,0,0,0,0
34965380,0,0,0,0
34965544,0,0,0,0
34965639,0,0,0,0
34965754,0,0,-2.79,0
34965977,0,0,0,0
34966269,0,0,0,0
34966317,0,0,0,0
34966492,51.1,0,39.26,1
34966621,0,0,-0.18,0
34966685,0,0,-0.04,0
34967078,0,0,-4.95,0
34967314,0,0,0,0
34967323,0,0,0,0
34967324,0,0,0,0
34967362,0,0,-0.07,0
34967465,0,0,0,0
34967484,0,0,0,0
34967498,0,0,-2.15,0
34967612,0,0,-0.19,0
34967729,21.64,0,-9.94,1
34967755,0,0,-0.02,0
34967918,0,0,0,0
34967990,89.55,200,197.9,2
34967991,0,0,0,0
34968122,0,0,0,0
34968174,0,0,0,0
34968269,0,0,0,0
34968371,0,0,0,0
34968555,0,0,0,0
34968651,0,0,-2.61,0
34968744,20.28,240,238.68,1
34968753,0,0,-4.8,0
34968911,0,0,0,0
34969314,0,0,-0.15,0
34969441,0,0,0,0
34969588,0,0,0,0
34969669,0,0,0,0
34969950,0,0,0,0
34970500,0,0,0,0
34970736,0,0,0,0
34970877,0,0,-7.42,0
34970881,0,0,0,0
34970934,0,0,-2.11,0
34971084,0,0,-0.71,0
34971203,0,0,0,0
34971272,0,0,0,0
34971280,0,0,0,0
34971355,0,0,0,0
34971400,0,0,0,0
34971442,0,0,0,0
34971629,1158.48,80,961.07,2
34971654,0,0,0,0
34972066,0,0,0,0
34972067,0,0,0,0
34972331,0,0,0,0
34972407,0,0,0,0
34972642,0,0,0,0
34972666,0,0,-0.02,0
34972820,0,0,-0.21,0
34973050,0,0,0,0
34973079,0,0,-3.96,0
34973159,0,0,0,0
34973170,0,0,0,0
34973248,0,0,-0.03,0
34973508,20.99,0,2.79,0
34973583,0,0,0,0
34973782,0,0,0,0
34973792,0,0,0,0
34973852,0,0,0,0
34973892,0,0,-0.07,0
34973979,0,0,0,0
34974035,0,0,0,0
34974055,0,0,0,0
34974620,0,0,0,0
34974971,47.19,200,238.1,0
34975206,4.32,0,3.4,0
34975420,0,0,-0.45,0
34975642,0,0,0,0
34975837,0,0,0,0
34976440,0,0,0,0
34976484,0,0,0,0
34976678,0,0,0,0
34976801,0,0,0,0
34976847,0,0,0,0
34976924,0,0,0,0
34977017,0,0,0,0
34977203,0,0,-4.84,0
34977230,0,0,0,0
34977623,0,0,-0.76,0
34978111,0,0,0,0
34978134,0,0,0,0
34978135,0,0,-0.06,0
34978359,0,0,0,0
34978492,0,0,0,0
34978795,0,0,-0.37,0
34979284,0,0,-0.1,0
34979393,0,0,-1.07,0
34979490,0,40,39.73,0
34979505,246.32,0,138.57,2
34979679,0,0,-0.22,0
34979768,0,0,0,0
34979801,0,0,-0.24,0
34980132,0.53,0,-138.73,0
34980354,0,0,-1.41,0
34980528,0,0,0,0
34980714,0,0,0,0
34980814,0,0,0,0
34980831,3.71,0,3.19,0
34980902,0,140,140,0
34980943,0,0,0,0
34981156,0,0,0,0
34981204,0,0,-8.12,0
34981351,0,0,0,0
34981377,41.36,0,40.59,0
34981522,0,0,0,0
34981638,0,0,0,0
34981660,0,0,0,0
34981727,0,0,0,0
34981785,0,0,0,0
34981797,0,0,-0.08,0
34982046,0,0,0,0
34982060,0,0,0,0
34982064,0,0,-0.21,0
34982129,0,0,0,0
34982532,0,0,-0.06,0
34982601,0,0,0,0
34982643,13.5,0,-45.64,0
34982721,0,0,0,0
34983005,3.17,0,2.78,0
34983019,28.39,0,26.91,0
34983069,7.83,0,-9.2,0
34983074,0,0,-1.3,0
34983226,0,0,-1.65,0
34983346,0,0,0,0
34983670,0,0,0,0
34983674,0,20,20,0
34983693,0,0,-8.82,0
34983864,0,0,-0.33,0
34984104,0,0,0,0
34984108,0,40,39.49,0
34984129,0,0,0,0
34984252,0,0,0,0
34984280,0,0,0,0
34984352,0,0,0,0
34984587,0,0,0,0
34984853,225.01,0,119.19,1
34984907,0,0,-0.16,0
34984921,0,0,0,0
34985015,0,0,0,0
34985180,0,0,0,0
34985218,0,0,-0.06,0
34985353,0,0,0,0
34985456,0,0,-0.42,0
34985670,0,0,0,0
34985845,0,0,0,0
34985892,0,0,-2.88,0
34985969,0,0,0,0
34986233,0,0,0,0
34986295,0,0,0,0
34986734,0,0,-0.07,0
34986977,0,0,-0.09,0
34987045,0,0,0,0
34987122,0,0,0,0
34987227,0,0,0,0
34987746,0,0,0,0
34987770,0,0,0,0
34987841,0,0,0,0
34988055,0,0,0,0
34988165,0,0,-0.01,0
34988217,0,0,0,0
34988290,0,0,0,0
34988479,0,0,-0.09,0
34988530,0,0,0,0
34988609,0,0,0,0
34988951,0,0,0,0
34989003,0,0,0,0
34989136,0,0,0,0
34989349,0,0,0,0
34989549,5.31,0,5.66,0
34989679,0,0,0,0
34989877,0,0,0,0
34989911,0,0,0,0
34989963,0,0,0,0
34990000,0,0,0,0
34990389,0,0,0,0
34990432,0,0,-0.01,0
34990476,119.13,350,460.6,0
34990590,0,0,-0.1,0
34990664,0,0,0,0
34990690,0,0,0,0
34990911,0,0,0,0
34990958,0,0,0,0
34990961,0,0,0,0
34991004,0,0,0,0
34991009,0,0,0,0
34991530,0,0,0,0
34991874,0,0,0,0
34991958,0,0,0,0
34992271,0,0,0,0
34992391,0,0,-0.41,0
34992426,0,0,0,0
34992495,43.79,40,79.49,0
34992534,0,0,0,0
34992536,0,0,0,0
34992682,0,0,-0.48,0
34992791,0,0,0,0
34992915,0,0,-0.27,0
34992937,0,0,0,0
34993138,0,0,0,0
34993304,6.16,0,6.83,0
34993549,0,0,0,0
34993647,0,0,-0.36,0
34993826,0,0,-0.19,0
34994003,0,0,0,0
34994039,0,0,0,0
34994136,0,0,0,0
34994193,80.2,0,55.12,1
34994304,0,0,0,0
34994572,0,0,0,0
34994577,0,0,0,0
34994584,43.99,0,-1.07,0
34994620,0,0,0,0
34994621,0,0,-0.27,0
34994745,0,0,0,0
34994953,0,0,1.77,0
34994974,0,0,-0.17,0
34995049,0,0,0,0
34995167,0,0,0,0
34995251,0,0,-0.37,0
34995593,4.01,200,200.06,0
34995763,0,300,291.41,0
34996211,0,0,0,0
34996363,0,0,0,0
34996370,81.25,0,67.93,1
34996580,9.12,0,7.49,0
34997049,0,0,0,0
34997141,6.56,0,4.01,1
34997167,0,0,0,0
34997611,0,0,0,0
34997649,166.28,0,119.85,2
34998028,8.4,0,7.85,0
34998080,0,0,0,0
34998525,0,0,0,0
34998694,0,0,0,0
34998717,0,0,0,0
34998733,7.07,0,6.78,0
34998919,0,0,-0.28,1
34998972,0,0,0,0
34999031,0,0,-0.33,0
34999186,0,0,0,0
34999381,0,0,0,0
34999480,16.26,0,15.03,0
34999580,0,0,-1.43,0
35000020,0,0,-0.2,0
35000043,0,0,0,0
35000184,0,0,0,0
35000185,0,0,0,0
35000358,103.42,0,83.72,2
35000725,0,0,0,0
35000836,0,0,-0.51,0
35000868,77.82,0,14.28,1
35001250,0,0,0,0
35001302,46.44,0,20.46,0
35001409,0,0,-0.01,0
35001752,0,0,0,0
35001753,0,0,0,0
35001919,0,0,0,0
35002038,0,0,0,0
35002152,0,0,0,0
35002165,0,0,0,0
35002398,0,0,0,0
35002575,0,0,0,0
35003212,0,0,-2.14,0
35003257,0,0,0,0
35003273,0,0,-0.13,0
35003284,0,0,0,0
35003337,0,0,0,0
35003341,0,0,-0.16,0
35003476,0,0,0,0
35003940,0,0,0,0
35004133,0,0,0,0
35004271,0,0,-0.47,0
35004526,0,0,0,0
35004538,0,0,-2.3,0
35004663,0,0,0.72,0
35004674,0,0,0,0
35005108,0,0,0,0
35005154,0,0,0,0
35005191,0,0,0,0
35005234,0,0,0,0
35005300,0,0,0,0
35005373,29.11,0,27.8,0
35005434,0,0,0,0
35005596,0,0,-0.01,0
35005693,0,0,0,0
35005714,0,0,-0.25,0
35005743,0,0,-0.03,0
35006000,0,0,0,0
35006060,0,40,-81.21,0
35006063,0,0,-0.17,0
35006128,0,0,0,0
35006138,0,0,-0.67,0
35006145,136.84,0,40,1
35006305,0,0,0,0
35006538,0,0,0,0
35006611,0,0,0,0
35006754,0,0,-0.03,0
35006878,0,0,-0.02,0
35006887,0,0,0,0
35006955,0,0,0,0
35007254,0,0,0,0
35007261,0,0,0,0
35007262,0,0,0,0
35007338,0,0,0,0
35007381,0,0,0,0
35007615,0,0,-0.72,0
35007792,0,0,0,0
35007824,9.56,0,4.28,2
35007826,0,0,0,0
35007828,0,0,0,0
35007898,0,0,0,0
35007954,0,0,0,0
35007963,0,0,-0.06,0
35008034,0,0,0,0
35008060,0,0,-1.7,0
35008127,0,0,0,0
35008151,0,0,0,0
35008215,0,0,0,0
35008259,0,0,0,0
35008403,0,0,-21.27,0
35008509,0,0,0,0
35008811,0,0,0,0
35008846,0,0,0,0
35008991,0,0,0,0
35009007,0,0,0,0
35009224,0,0,0,0
35009342,0,0,0,0
35009459,0,0,0,0
35009578,0,0,0,0
35009739,0,0,0,0
35009983,0,0,0,0
35010023,0,0,0,0
35010104,0,0,-0.05,0
35010117,0,0,0,0
35010313,0,0,-0.73,0
35010383,0,0,0,0
35010554,14.08,0,14.08,1
35010576,0,0,-0.09,0
35010651,0,0,0,0
35010768,0,0,0,0
35010785,0,0,0,0
35010895,0,0,0,0
35010994,0,0,-3.97,0
35011101,0,0,-2.65,0
35011232,0,0,0,0
35011318,0,0,-0.12,0
35011330,0,0,-0.52,0
35011497,0,0,0,0
35011593,0,0,0,0
35011692,0,0,0,0
35011953,0,0,0,0
35012058,0,0,0,0
35012068,0,0,-1.25,0
35012083,0,0,0,0
35012169,0,0,0,0
35012263,0,0,0,0
35012282,0,0,0,0
