id,sold_on,purchased_at
61002781,4/23/19 21:09,4/26/19 13:02
61002968,4/23/19 21:38,
61003019,4/23/19 21:38,4/25/19 9:25
61003129,4/23/19 21:51,4/25/19 11:31
61003194,4/23/19 22:01,
61003329,4/23/19 22:29,4/24/19 9:13
61003087,4/23/19 22:45,4/29/19 6:15
61003536,4/23/19 22:55,4/24/19 6:17
61003485,4/23/19 22:56,
61003485,4/23/19 22:56,
61003485,4/23/19 22:56,
61003485,4/23/19 22:56,
61003620,4/23/19 23:07,4/30/19 9:04
61003620,4/23/19 23:07,
61003620,4/23/19 23:07,
61003620,4/23/19 23:07,
61003778,4/23/19 23:44,
61003980,4/24/19 0:00,4/24/19 1:49
61004001,4/24/19 0:01,4/24/19 9:31
61003928,4/24/19 0:03,4/29/19 1:43
61004023,4/24/19 0:05,4/24/19 7:08
60997027,4/24/19 0:06,4/24/19 11:59
60997027,4/24/19 0:06,
60997027,4/24/19 0:06,
60997027,4/24/19 0:06,
60997027,4/24/19 0:06,
61004179,4/24/19 0:37,4/30/19 11:02
61004244,4/24/19 1:14,4/25/19 14:35
60937843,4/24/19 1:28,
61004474,4/24/19 1:40,4/25/19 6:44
61004649,4/24/19 2:23,
61004676,4/24/19 2:29,
60932907,4/24/19 3:07,4/24/19 4:21
61004939,4/24/19 3:14,4/24/19 14:05
61005102,4/24/19 3:32,
61005145,4/24/19 3:42,
61005171,4/24/19 3:46,
60448675,4/24/19 4:10,4/29/19 13:21
60967931,4/24/19 5:04,4/24/19 18:55
61005672,4/24/19 5:16,4/28/19 13:59
61005553,4/24/19 5:25,4/26/19 5:00
60995008,4/24/19 5:26,
61005739,4/24/19 5:27,
61005739,4/24/19 5:27,
61005739,4/24/19 5:27,
61005739,4/24/19 5:27,
60999191,4/24/19 5:35,4/24/19 14:16
61005749,4/24/19 5:35,
61005781,4/24/19 5:40,4/24/19 6:11
61005925,4/24/19 5:49,4/26/19 18:34
61001432,4/24/19 6:02,
61006079,4/24/19 6:15,4/24/19 16:50
61006339,4/24/19 6:47,4/24/19 19:25
61006441,4/24/19 6:59,4/24/19 13:28
61006577,4/24/19 7:18,4/30/19 9:19
61006679,4/24/19 7:33,4/26/19 6:30
61006707,4/24/19 7:35,4/25/19 3:58
60979057,4/24/19 7:38,4/24/19 13:46
61006732,4/24/19 7:38,4/24/19 15:14
61006778,4/24/19 7:42,4/28/19 1:23
61006661,4/24/19 7:47,4/24/19 13:29
61006672,4/24/19 7:47,
61007122,4/24/19 8:23,
61007154,4/24/19 8:28,
61006992,4/24/19 8:29,4/25/19 7:39
61007220,4/24/19 8:31,4/24/19 12:51
61007226,4/24/19 8:34,4/26/19 14:18
61007262,4/24/19 8:34,
61007294,4/24/19 8:39,
61007294,4/24/19 8:39,
61007294,4/24/19 8:39,
61007294,4/24/19 8:39,
61007294,4/24/19 8:39,
61007023,4/24/19 8:41,4/25/19 17:10
61007341,4/24/19 8:44,4/24/19 15:22
61007326,4/24/19 8:44,4/24/19 16:55
60612487,4/24/19 8:51,
61006495,4/24/19 8:53,4/24/19 9:15
61006532,4/24/19 9:04,
61003972,4/24/19 9:05,4/30/19 9:08
61003972,4/24/19 9:05,
61003972,4/24/19 9:05,
61003972,4/24/19 9:05,
61007555,4/24/19 9:14,
61007610,4/24/19 9:14,4/25/19 8:30
61007589,4/24/19 9:17,4/25/19 6:46
61007595,4/24/19 9:24,
61007739,4/24/19 9:28,
61007724,4/24/19 9:29,4/26/19 10:07
61007706,4/24/19 9:32,
61007881,4/24/19 9:43,4/24/19 13:47
61007842,4/24/19 9:44,
61007930,4/24/19 9:48,4/24/19 13:41
61007825,4/24/19 9:50,4/24/19 13:33
61007967,4/24/19 9:57,
61008272,4/24/19 10:10,4/29/19 17:03
61008295,4/24/19 10:11,4/30/19 9:10
61008295,4/24/19 10:11,
61008295,4/24/19 10:11,
61008295,4/24/19 10:11,
61007837,4/24/19 10:13,4/25/19 8:40
61001962,4/24/19 10:15,
61008481,4/24/19 10:25,4/24/19 19:28
61007622,4/24/19 10:25,4/24/19 10:27
61008810,4/24/19 10:27,4/25/19 4:51
61008776,4/24/19 10:28,
61008933,4/24/19 10:30,
61008929,4/24/19 10:32,4/24/19 12:51
60988462,4/24/19 10:33,
61008959,4/24/19 10:33,
61008894,4/24/19 10:33,4/24/19 10:34
61008642,4/24/19 10:43,4/29/19 9:31
61009059,4/24/19 10:46,4/30/19 8:59
61009167,4/24/19 10:53,
60984838,4/24/19 10:57,4/24/19 14:12
60984738,4/24/19 11:00,
61009230,4/24/19 11:02,
61009379,4/24/19 11:13,4/29/19 14:08
61009422,4/24/19 11:17,4/28/19 4:52
61009424,4/24/19 11:17,
61009455,4/24/19 11:19,4/24/19 12:00
61009457,4/24/19 11:24,4/25/19 8:58
61009432,4/24/19 11:28,4/26/19 9:06
61009286,4/24/19 11:30,
61009592,4/24/19 11:36,4/24/19 15:27
61007091,4/24/19 11:38,4/26/19 19:45
61004458,4/24/19 11:39,4/24/19 15:44
61009642,4/24/19 11:40,4/25/19 6:39
61009468,4/24/19 11:44,
61009501,4/24/19 11:44,4/25/19 8:32
61009519,4/24/19 11:44,4/24/19 16:34
61009675,4/24/19 11:48,
60894584,4/24/19 11:56,4/26/19 9:09
60990729,4/24/19 12:01,
61009823,4/24/19 12:02,4/25/19 11:13
61009831,4/24/19 12:02,4/24/19 12:27
61009585,4/24/19 12:04,
61009869,4/24/19 12:11,4/25/19 4:00
61009912,4/24/19 12:12,4/25/19 7:37
61009899,4/24/19 12:14,4/26/19 10:01
61009958,4/24/19 12:15,4/24/19 15:15
61009968,4/24/19 12:18,4/25/19 7:51
61009961,4/24/19 12:20,4/24/19 12:22
61010035,4/24/19 12:21,4/25/19 11:55
61009967,4/24/19 12:23,4/29/19 9:37
61009965,4/24/19 12:28,4/28/19 14:57
61010165,4/24/19 12:34,
61010208,4/24/19 12:38,4/24/19 12:50
61010142,4/24/19 12:39,4/25/19 6:45
61006773,4/24/19 12:40,
61010243,4/24/19 12:40,
61010207,4/24/19 12:44,4/24/19 14:36
61010302,4/24/19 12:45,4/24/19 14:46
61010313,4/24/19 12:46,4/24/19 12:51
61010125,4/24/19 12:54,4/26/19 13:44
61010423,4/24/19 13:01,4/24/19 13:13
61007495,4/24/19 13:06,
61010428,4/24/19 13:06,
61010494,4/24/19 13:07,
61010550,4/24/19 13:10,
61010457,4/24/19 13:12,
61010589,4/24/19 13:15,
61010645,4/24/19 13:22,4/27/19 5:36
61005902,4/24/19 13:25,4/25/19 13:27
61010719,4/24/19 13:25,4/25/19 10:36
61010666,4/24/19 13:27,
61010743,4/24/19 13:32,4/25/19 11:52
61010653,4/24/19 13:32,4/25/19 9:11
61010784,4/24/19 13:32,4/26/19 5:49
61010879,4/24/19 13:42,4/25/19 9:52
61010868,4/24/19 13:49,4/26/19 9:57
61010667,4/24/19 13:54,4/25/19 8:50
61010783,4/24/19 13:54,
61011035,4/24/19 14:00,4/25/19 10:04
61011107,4/24/19 14:12,4/25/19 5:38
61011250,4/24/19 14:24,
61009597,4/24/19 14:29,4/24/19 19:41
61011393,4/24/19 14:39,4/24/19 21:28
61011464,4/24/19 14:40,4/25/19 11:54
61011428,4/24/19 14:42,
61011471,4/24/19 14:44,
61011511,4/24/19 14:44,4/25/19 17:53
61011568,4/24/19 14:48,4/25/19 10:28
61011605,4/24/19 14:55,4/24/19 19:38
61011665,4/24/19 14:58,
61011665,4/24/19 14:58,
61011665,4/24/19 14:58,
61000717,4/24/19 15:04,4/25/19 17:08
61011777,4/24/19 15:08,4/25/19 7:52
61011830,4/24/19 15:21,4/25/19 17:57
61012010,4/24/19 15:29,
61012019,4/24/19 15:30,
61011927,4/24/19 15:33,
61012073,4/24/19 15:35,4/26/19 7:38
61012073,4/24/19 15:35,
61012073,4/24/19 15:35,
61012073,4/24/19 15:35,
61012073,4/24/19 15:35,
61012045,4/24/19 15:36,4/25/19 9:54
61009733,4/24/19 15:38,4/24/19 16:28
61012229,4/24/19 15:52,
61012229,4/24/19 15:52,
61012229,4/24/19 15:52,
61012229,4/24/19 15:52,
61012271,4/24/19 15:56,4/25/19 17:43
61012340,4/24/19 16:04,4/25/19 8:31
61012353,4/24/19 16:04,4/25/19 6:59
61012342,4/24/19 16:08,
61010021,4/24/19 16:08,
61012502,4/24/19 16:25,
61000533,4/24/19 16:28,4/24/19 19:23
61012074,4/24/19 16:29,
61012617,4/24/19 16:36,
61012587,4/24/19 16:38,
61012587,4/24/19 16:38,
61012587,4/24/19 16:38,
61012587,4/24/19 16:38,
61012648,4/24/19 16:38,4/24/19 17:39
61012138,4/24/19 16:42,
60985334,4/24/19 17:03,4/25/19 15:56
61012929,4/24/19 17:06,4/24/19 17:09
61012704,4/24/19 17:07,
61012996,4/24/19 17:24,
61013400,4/24/19 17:31,4/25/19 17:46
61013134,4/24/19 17:35,
61013526,4/24/19 17:37,
61013848,4/24/19 17:52,4/25/19 6:39
61013826,4/24/19 18:01,4/28/19 9:17
61013986,4/24/19 18:06,
61014031,4/24/19 18:09,
61013940,4/24/19 18:13,4/25/19 14:32
61013888,4/24/19 18:15,4/25/19 22:27
61014067,4/24/19 18:17,4/25/19 11:44
61014030,4/24/19 18:21,
61014123,4/24/19 18:25,4/30/19 9:12
61014123,4/24/19 18:25,
61014123,4/24/19 18:25,
61014123,4/24/19 18:25,
61014205,4/24/19 18:26,4/25/19 7:39
61014032,4/24/19 18:32,4/25/19 8:04
61014259,4/24/19 18:33,4/25/19 9:29
61014283,4/24/19 18:36,4/25/19 13:00
61014311,4/24/19 18:43,4/29/19 16:17
61014376,4/24/19 18:43,4/26/19 19:22
61014398,4/24/19 18:49,
61014488,4/24/19 18:52,4/25/19 12:09
61014485,4/24/19 18:56,4/26/19 11:49
61014605,4/24/19 19:03,4/26/19 17:14
61014603,4/24/19 19:04,4/25/19 6:43
61014520,4/24/19 19:07,4/25/19 5:51
61014728,4/24/19 19:15,4/25/19 7:13
61014705,4/24/19 19:16,4/25/19 13:02
61014816,4/24/19 19:21,4/25/19 9:10
61014791,4/24/19 19:21,4/25/19 8:19
61014752,4/24/19 19:27,
61014820,4/24/19 19:30,4/29/19 12:57
61014879,4/24/19 19:31,4/25/19 17:48
61014942,4/24/19 19:37,
61014944,4/24/19 19:38,4/25/19 5:24
61014964,4/24/19 19:40,
61015093,4/24/19 19:54,
61015183,4/24/19 19:55,
61015182,4/24/19 19:57,4/25/19 12:14
61015242,4/24/19 20:04,
61015288,4/24/19 20:06,4/25/19 14:35
61015379,4/24/19 20:14,
61015380,4/24/19 20:17,4/25/19 7:31
61015354,4/24/19 20:18,4/24/19 20:59
61015492,4/24/19 20:19,4/24/19 21:09
61015631,4/24/19 20:21,4/25/19 14:38
61015917,4/24/19 20:31,4/25/19 5:35
61016023,4/24/19 20:32,4/25/19 21:46
61015369,4/24/19 20:35,4/25/19 7:24
61017008,4/24/19 20:50,4/25/19 14:41
61017673,4/24/19 21:10,
61017721,4/24/19 21:11,4/25/19 9:57
61017781,4/24/19 21:24,4/26/19 9:48
61017948,4/24/19 21:48,
61018136,4/24/19 22:06,4/26/19 21:12
61018166,4/24/19 22:11,
61018170,4/24/19 22:11,
61018257,4/24/19 22:30,
61018359,4/24/19 22:42,4/25/19 6:22
61018388,4/24/19 22:45,
61018388,4/24/19 22:45,
61018388,4/24/19 22:45,
61018605,4/24/19 23:32,4/25/19 9:54
61018761,4/25/19 0:07,
61018737,4/25/19 0:08,4/25/19 5:50
61018775,4/25/19 0:13,
61018784,4/25/19 0:13,4/25/19 9:56
61018797,4/25/19 0:26,4/25/19 10:05
61018864,4/25/19 0:35,4/27/19 11:13
61019358,4/25/19 2:46,
61019677,4/25/19 3:57,4/28/19 7:50
61019763,4/25/19 4:15,4/26/19 12:28
61019795,4/25/19 4:17,4/25/19 10:08
61019912,4/25/19 4:42,4/25/19 16:19
61020006,4/25/19 4:53,4/28/19 7:29
60970812,4/25/19 4:58,
61020131,4/25/19 5:12,4/25/19 12:04
61020139,4/25/19 5:14,4/25/19 8:46
61020150,4/25/19 5:19,4/26/19 12:39
61020177,4/25/19 5:22,4/25/19 14:45
61020241,4/25/19 5:33,
60968110,4/25/19 6:09,4/25/19 9:00
61020329,4/25/19 6:10,4/26/19 5:26
61020527,4/25/19 6:17,
61020095,4/25/19 6:27,
61020631,4/25/19 6:36,4/25/19 6:57
61011079,4/25/19 6:48,
61020862,4/25/19 7:01,4/25/19 10:15
61020396,4/25/19 7:06,4/29/19 5:13
61015312,4/25/19 7:06,
61021073,4/25/19 7:22,
61021073,4/25/19 7:22,
61021073,4/25/19 7:22,
61021194,4/25/19 7:33,
61020924,4/25/19 7:34,
61020924,4/25/19 7:34,
61020924,4/25/19 7:34,
61021181,4/25/19 7:36,
61021124,4/25/19 7:40,4/25/19 9:41
61020965,4/25/19 7:46,4/26/19 12:40
61021251,4/25/19 7:47,4/25/19 9:50
61014206,4/25/19 7:47,4/25/19 9:48
61021265,4/25/19 7:48,4/25/19 9:13
61021077,4/25/19 7:53,
61021447,4/25/19 8:01,
61021420,4/25/19 8:05,
61021499,4/25/19 8:08,4/26/19 4:54
61021459,4/25/19 8:08,
61021464,4/25/19 8:09,4/28/19 18:18
61021472,4/25/19 8:09,4/25/19 8:48
61021522,4/25/19 8:11,4/26/19 22:17
61021344,4/25/19 8:12,
61021527,4/25/19 8:15,4/25/19 8:58
61021529,4/25/19 8:18,
61021589,4/25/19 8:19,
61021636,4/25/19 8:23,4/25/19 9:15
61021596,4/25/19 8:28,4/25/19 8:38
61021609,4/25/19 8:30,4/25/19 8:52
61021746,4/25/19 8:34,4/27/19 6:27
61021777,4/25/19 8:40,4/25/19 14:47
61013979,4/25/19 8:40,
61020123,4/25/19 8:43,4/25/19 9:41
61021828,4/25/19 8:45,
61021814,4/25/19 8:49,4/25/19 18:29
60952317,4/25/19 8:56,4/25/19 17:15
61021880,4/25/19 9:09,
61022109,4/25/19 9:14,4/25/19 11:30
61022147,4/25/19 9:21,4/25/19 18:27
61022086,4/25/19 9:22,4/25/19 10:43
61022004,4/25/19 9:22,4/25/19 9:47
61022159,4/25/19 9:24,4/25/19 10:31
61022205,4/25/19 9:38,
61022330,4/25/19 9:40,4/25/19 9:58
61022263,4/25/19 9:45,
61022263,4/25/19 9:45,
61022263,4/25/19 9:45,
61022263,4/25/19 9:45,
61022471,4/25/19 9:58,4/27/19 15:36
61022511,4/25/19 9:58,
61022577,4/25/19 10:07,4/30/19 9:45
60833114,4/25/19 10:08,4/28/19 18:19
60943650,4/25/19 10:12,4/26/19 10:53
60933942,4/25/19 10:14,4/26/19 22:50
61022711,4/25/19 10:18,4/29/19 15:20
61022681,4/25/19 10:20,4/25/19 10:47
61022780,4/25/19 10:23,4/25/19 15:27
61022646,4/25/19 10:24,4/26/19 4:57
61022785,4/25/19 10:26,
61001217,4/25/19 10:28,4/26/19 4:57
61022794,4/25/19 10:31,4/29/19 16:00
61022830,4/25/19 10:34,4/30/19 12:42
61022926,4/25/19 10:37,4/26/19 10:20
61023335,4/25/19 11:00,4/26/19 10:32
61020935,4/25/19 11:04,4/25/19 11:51
61023399,4/25/19 11:06,
61023547,4/25/19 11:13,
61023166,4/25/19 11:13,
61023674,4/25/19 11:22,
61023685,4/25/19 11:25,
61023678,4/25/19 11:27,4/26/19 6:41
61023706,4/25/19 11:29,4/26/19 12:59
61020289,4/25/19 11:30,4/26/19 11:49
61023811,4/25/19 11:34,4/26/19 6:33
60980269,4/25/19 11:36,4/26/19 4:11
61023894,4/25/19 11:47,4/27/19 12:22
61023878,4/25/19 11:47,4/26/19 12:29
61023897,4/25/19 11:50,
61023959,4/25/19 11:51,4/26/19 21:13
61024057,4/25/19 11:59,
61014783,4/25/19 12:11,
61014783,4/25/19 12:11,
61014783,4/25/19 12:11,
61014783,4/25/19 12:11,
61014783,4/25/19 12:11,
61024239,4/25/19 12:11,4/25/19 20:05
61024094,4/25/19 12:12,
61024299,4/25/19 12:17,4/26/19 7:11
61021689,4/25/19 12:23,4/25/19 16:47
61024452,4/25/19 12:34,4/29/19 10:23
61024503,4/25/19 12:47,
61024582,4/25/19 12:51,4/29/19 6:23
60996433,4/25/19 12:53,4/25/19 15:10
61003426,4/25/19 13:01,
61024761,4/25/19 13:02,
61024731,4/25/19 13:05,4/26/19 8:39
61024824,4/25/19 13:09,4/26/19 12:38
61009213,4/25/19 13:09,4/30/19 8:03
61024802,4/25/19 13:10,
61024830,4/25/19 13:10,
61024830,4/25/19 13:10,
61024830,4/25/19 13:10,
61024791,4/25/19 13:11,4/28/19 14:16
60808421,4/25/19 13:17,4/30/19 9:01
61024553,4/25/19 13:23,
61020530,4/25/19 13:27,4/26/19 7:17
61025021,4/25/19 13:33,
61025047,4/25/19 13:34,4/25/19 16:08
61025094,4/25/19 13:36,4/25/19 19:44
61025034,4/25/19 13:38,4/27/19 8:20
61024949,4/25/19 13:39,4/25/19 14:49
61025002,4/25/19 13:41,4/26/19 13:16
61025147,4/25/19 13:49,
61025240,4/25/19 13:52,
61025283,4/25/19 13:59,
61025311,4/25/19 14:02,4/26/19 5:54
61025264,4/25/19 14:04,4/25/19 20:38
61025333,4/25/19 14:06,4/26/19 7:15
61025388,4/25/19 14:08,4/26/19 10:36
61025401,4/25/19 14:11,4/26/19 5:02
61025083,4/25/19 14:14,4/26/19 7:02
61024322,4/25/19 14:17,4/26/19 14:17
61025420,4/25/19 14:17,4/26/19 12:46
61025478,4/25/19 14:22,4/25/19 14:53
61025497,4/25/19 14:22,4/28/19 18:20
61024494,4/25/19 14:31,4/25/19 22:55
61025578,4/25/19 14:32,4/25/19 14:44
61025326,4/25/19 14:37,4/26/19 10:43
61025666,4/25/19 14:38,4/26/19 9:52
61025663,4/25/19 14:38,
61025366,4/25/19 14:52,
61025832,4/25/19 14:55,4/26/19 10:32
61025834,4/25/19 14:56,4/27/19 9:26
61025843,4/25/19 14:58,4/26/19 10:13
61025845,4/25/19 15:07,4/26/19 9:44
61025940,4/25/19 15:08,4/26/19 8:51
61025791,4/25/19 15:11,4/30/19 14:05
61025922,4/25/19 15:17,4/25/19 21:49
61026197,4/25/19 15:29,4/26/19 9:21
61026127,4/25/19 15:31,4/26/19 8:26
61026207,4/25/19 15:38,4/26/19 5:37
61026237,4/25/19 15:43,4/26/19 7:51
61026324,4/25/19 15:44,4/28/19 18:00
61026377,4/25/19 15:57,
61026412,4/25/19 15:57,4/25/19 18:42
61024561,4/25/19 15:59,4/28/19 14:08
61026543,4/25/19 16:08,
61026596,4/25/19 16:17,4/27/19 10:37
61026579,4/25/19 16:18,4/25/19 18:39
61026641,4/25/19 16:18,4/25/19 18:42
60915148,4/25/19 16:20,4/26/19 12:02
61026723,4/25/19 16:26,4/26/19 12:25
61026691,4/25/19 16:26,
61026732,4/25/19 16:31,4/30/19 11:24
61026758,4/25/19 16:31,
61026790,4/25/19 16:34,4/28/19 18:42
61026855,4/25/19 16:43,4/26/19 3:54
60997283,4/25/19 16:44,4/25/19 19:40
61026888,4/25/19 16:44,4/30/19 9:41
60997172,4/25/19 16:46,
61026823,4/25/19 16:46,
61026894,4/25/19 16:48,
61026973,4/25/19 16:53,
61027041,4/25/19 17:00,4/26/19 7:14
61027030,4/25/19 17:04,4/25/19 17:49
61026945,4/25/19 17:12,4/26/19 11:20
61027435,4/25/19 17:35,
61027512,4/25/19 17:53,4/26/19 6:34
61027601,4/25/19 17:53,4/26/19 7:48
61027762,4/25/19 18:03,4/29/19 10:19
61027836,4/25/19 18:11,
61019318,4/25/19 18:14,4/26/19 12:05
61027866,4/25/19 18:16,4/26/19 12:09
61024590,4/25/19 18:17,4/25/19 18:45
61027958,4/25/19 18:22,4/26/19 8:53
61027956,4/25/19 18:23,
61027826,4/25/19 18:24,
61028033,4/25/19 18:31,4/26/19 8:16
61028057,4/25/19 18:34,4/30/19 12:10
61028012,4/25/19 18:37,4/26/19 7:18
61028124,4/25/19 18:42,4/26/19 5:50
61028151,4/25/19 18:43,4/26/19 4:26
61028119,4/25/19 18:44,
61028087,4/25/19 18:46,4/25/19 18:49
61028201,4/25/19 18:46,
61021064,4/25/19 18:49,4/25/19 19:10
61028243,4/25/19 18:53,
61028320,4/25/19 19:00,
61028414,4/25/19 19:08,4/26/19 13:31
61028413,4/25/19 19:10,4/26/19 4:06
61028432,4/25/19 19:12,
61028339,4/25/19 19:14,4/29/19 10:05
61028547,4/25/19 19:19,4/26/19 7:54
61028308,4/25/19 19:21,
61028576,4/25/19 19:27,4/26/19 4:33
61012382,4/25/19 19:37,4/25/19 19:46
61028738,4/25/19 19:42,4/26/19 5:57
61028875,4/25/19 19:51,
61028910,4/25/19 19:53,4/26/19 19:04
61029011,4/25/19 20:04,4/26/19 10:12
61028833,4/25/19 20:07,4/26/19 5:55
61028872,4/25/19 20:12,4/26/19 10:13
61029074,4/25/19 20:13,4/26/19 6:52
61001344,4/25/19 20:29,
61029391,4/25/19 20:45,4/26/19 9:43
61029477,4/25/19 20:53,
61029477,4/25/19 20:53,
61029477,4/25/19 20:53,
61029477,4/25/19 20:53,
61029477,4/25/19 20:53,
61029500,4/25/19 21:02,4/26/19 8:59
61029574,4/25/19 21:12,4/29/19 16:19
61029652,4/25/19 21:14,4/26/19 3:39
61029712,4/25/19 21:18,
61028168,4/25/19 21:28,4/26/19 7:40
61028168,4/25/19 21:28,
61028168,4/25/19 21:28,
61029830,4/25/19 21:33,
61029914,4/25/19 21:47,4/26/19 6:52
60990627,4/25/19 21:48,
60990627,4/25/19 21:48,
60990627,4/25/19 21:48,
60990627,4/25/19 21:48,
61030030,4/25/19 21:59,4/27/19 4:30
61029871,4/25/19 22:09,
61030120,4/25/19 22:12,
61030238,4/25/19 22:28,4/26/19 8:09
61030213,4/25/19 22:31,
61030239,4/25/19 22:32,4/30/19 11:45
61030211,4/25/19 22:40,4/26/19 8:18
61030314,4/25/19 22:43,4/26/19 4:52
61026940,4/25/19 22:58,4/26/19 5:52
61030486,4/25/19 23:11,4/26/19 8:11
61031022,4/26/19 0:05,
61031209,4/26/19 0:43,
61031266,4/26/19 1:12,4/26/19 7:29
61019838,4/26/19 2:13,4/27/19 14:03
61031936,4/26/19 2:57,4/26/19 9:38
61032191,4/26/19 3:40,4/26/19 9:43
61032493,4/26/19 4:34,4/26/19 10:35
61032536,4/26/19 4:44,4/26/19 7:15
61032687,4/26/19 5:04,
61032687,4/26/19 5:04,
61032687,4/26/19 5:04,
60993571,4/26/19 5:08,
61032673,4/26/19 5:09,4/27/19 6:00
61032744,4/26/19 5:17,
61032767,4/26/19 5:22,4/26/19 8:25
61032746,4/26/19 5:23,4/26/19 7:24
61009113,4/26/19 5:26,4/26/19 12:01
61032814,4/26/19 5:32,
60947592,4/26/19 5:46,4/26/19 6:18
61033017,4/26/19 6:09,4/26/19 8:43
61033116,4/26/19 6:13,4/26/19 9:02
61033113,4/26/19 6:15,4/26/19 9:03
61033122,4/26/19 6:18,
61032019,4/26/19 6:35,4/29/19 15:39
61033248,4/26/19 6:36,
61033247,4/26/19 6:36,
61033300,4/26/19 6:40,
61032261,4/26/19 6:44,
61033353,4/26/19 6:46,
61033397,4/26/19 6:49,4/26/19 14:48
61033510,4/26/19 6:51,
61033490,4/26/19 6:52,4/28/19 18:06
61033598,4/26/19 6:54,4/26/19 12:06
61033527,4/26/19 6:55,
61033352,4/26/19 6:58,
61033767,4/26/19 7:04,4/26/19 7:26
61033749,4/26/19 7:06,
61034152,4/26/19 7:13,4/28/19 12:23
61034023,4/26/19 7:13,
61034090,4/26/19 7:13,4/26/19 10:15
61034345,4/26/19 7:25,4/26/19 10:36
61034478,4/26/19 7:39,
61034487,4/26/19 7:41,4/29/19 12:03
61034418,4/26/19 7:41,4/29/19 5:22
61034350,4/26/19 7:42,
61034474,4/26/19 7:43,4/26/19 8:44
61034540,4/26/19 7:46,4/26/19 8:06
61034459,4/26/19 7:47,4/27/19 2:16
61034466,4/26/19 7:49,4/26/19 19:09
61034673,4/26/19 7:59,
60980889,4/26/19 8:02,4/27/19 7:44
61034691,4/26/19 8:03,4/27/19 12:22
61034714,4/26/19 8:05,4/29/19 12:05
61034606,4/26/19 8:13,4/29/19 8:35
61034704,4/26/19 8:16,
61034916,4/26/19 8:23,
61034959,4/26/19 8:25,4/26/19 14:48
61035049,4/26/19 8:35,4/26/19 14:08
61035051,4/26/19 8:37,4/29/19 17:14
61026449,4/26/19 8:44,4/28/19 15:48
61034346,4/26/19 8:44,4/26/19 9:11
61035140,4/26/19 8:46,4/28/19 18:21
61035092,4/26/19 8:46,4/26/19 16:57
61034987,4/26/19 8:47,4/27/19 6:05
61035192,4/26/19 8:50,4/28/19 18:22
61035173,4/26/19 8:50,4/26/19 11:51
61021413,4/26/19 8:52,
61035223,4/26/19 8:53,4/26/19 12:03
61035261,4/26/19 9:00,4/26/19 10:53
61035370,4/26/19 9:06,
61035367,4/26/19 9:10,4/26/19 16:20
61025692,4/26/19 9:20,4/26/19 13:23
61035490,4/26/19 9:20,
61035545,4/26/19 9:26,4/27/19 14:57
61026149,4/26/19 9:32,4/29/19 18:03
61035632,4/26/19 9:38,4/26/19 10:45
61035115,4/26/19 9:41,
61035634,4/26/19 9:49,4/26/19 17:20
61035758,4/26/19 9:50,
61035687,4/26/19 9:50,4/26/19 13:53
61035784,4/26/19 9:53,4/26/19 13:09
61035862,4/26/19 10:00,
61035894,4/26/19 10:08,4/29/19 5:43
61035832,4/26/19 10:10,4/27/19 14:36
61035944,4/26/19 10:11,4/27/19 4:32
61036114,4/26/19 10:27,4/29/19 8:00
61036032,4/26/19 10:28,4/26/19 18:56
61036143,4/26/19 10:31,4/26/19 11:04
61036213,4/26/19 10:45,
61036321,4/26/19 10:49,4/28/19 21:01
61036264,4/26/19 10:50,4/26/19 14:50
61036333,4/26/19 10:53,4/26/19 13:37
61036360,4/26/19 10:54,
61036373,4/26/19 10:55,4/26/19 12:16
61036369,4/26/19 10:55,4/28/19 5:09
61036330,4/26/19 10:56,4/27/19 14:06
61036354,4/26/19 10:57,4/26/19 15:59
61036440,4/26/19 11:00,4/30/19 14:03
61036404,4/26/19 11:07,4/26/19 12:02
61028153,4/26/19 11:10,4/27/19 7:32
60727042,4/26/19 11:11,
61036523,4/26/19 11:13,4/26/19 11:25
61036545,4/26/19 11:18,4/26/19 11:54
61036607,4/26/19 11:19,4/28/19 18:21
61036128,4/26/19 11:19,4/30/19 14:30
61036637,4/26/19 11:23,4/26/19 11:51
61029102,4/26/19 11:24,
61036645,4/26/19 11:24,
61036731,4/26/19 11:35,
61036708,4/26/19 11:43,4/26/19 11:59
61036746,4/26/19 11:47,4/28/19 1:25
61036849,4/26/19 11:50,4/27/19 7:45
61036896,4/26/19 11:52,4/30/19 6:52
61036900,4/26/19 11:57,
61036926,4/26/19 11:58,4/27/19 7:28
61036902,4/26/19 12:02,4/29/19 14:55
61030265,4/26/19 12:06,4/29/19 5:40
61037060,4/26/19 12:09,4/26/19 16:03
61037037,4/26/19 12:11,4/26/19 12:45
61036977,4/26/19 12:12,4/28/19 13:19
61037092,4/26/19 12:13,4/26/19 12:49
61037101,4/26/19 12:15,4/26/19 18:08
61032978,4/26/19 12:20,
60997569,4/26/19 12:30,4/28/19 7:51
61037115,4/26/19 12:32,
61006004,4/26/19 12:37,
61013850,4/26/19 12:40,4/27/19 15:23
61037306,4/26/19 12:41,4/28/19 11:11
61037432,4/26/19 12:44,
61037377,4/26/19 12:45,4/26/19 18:32
61037436,4/26/19 12:50,
61037475,4/26/19 12:52,4/26/19 14:40
61037547,4/26/19 12:55,4/29/19 14:42
61037484,4/26/19 12:55,4/27/19 9:42
61004864,4/26/19 13:13,
61037712,4/26/19 13:16,
61037712,4/26/19 13:16,
61037712,4/26/19 13:16,
