seller_id,committed,item_count,booth_id,initial_booth_activation,entry_source_em,inventory_source_em,parent_booth_id,entry_url,entry_query,fees_paid,membership_paid,profit_estimate,value_em
21191150,TRUE,1,3073823,12/2/18,unknown,,,,,0,0,-0.22,0
21285030,TRUE,254,3080192,2/23/19,unknown,1,,,,0,0,0,0
21398754,TRUE,2,3088049,10/23/18,unknown,,,,,0,0,0,0
21411139,TRUE,1,3088926,1/20/19,unknown,,,,,0,0,0,0
21483126,TRUE,0,3093942,10/6/18,unknown,,,,,0,0,0,0
21025591,TRUE,0,3094298,10/31/18,unknown,,,,,0,0,0,0
21496084,TRUE,6,3094785,2/8/19,unknown,,,,,0,0,-0.04,0
21533462,TRUE,0,3097591,3/4/19,unknown,,,,,0,0,0,0
21665372,FALSE,0,3108818,10/14/18,unknown,3,,,,0,0,0,0
21679381,TRUE,0,3109972,3/27/19,unknown,,,,,0,0,0,0
21684540,TRUE,8,3110340,1/29/19,unknown,6,,,,0,2485,2485,0
21772742,FALSE,0,3117818,10/2/18,unknown,,,,,0,0,0,0
18500439,TRUE,0,3123109,3/27/19,unknown,,,,,0,0,0,0
21853543,TRUE,0,3124689,10/10/18,unknown,1,,,,61.68,0,27.74,1
21890288,TRUE,3,3127892,1/6/19,unknown,1,,,,0,290,289.3,0
21900219,TRUE,371,3128944,10/11/18,unknown,1,,,,429.68,0,343.93,2
21912883,TRUE,1,3131422,10/11/18,unknown,,,,,0,0,-0.81,0
22031047,TRUE,44,3138608,3/28/19,unknown,1,,,,0,0,0,0
22116902,TRUE,13,3145923,1/19/19,unknown,1,,,,0,0,0,0
22197768,TRUE,200,3152721,10/29/18,unknown,3,,,,0,0,-0.11,0
22283185,TRUE,1659,3160286,4/1/19,unknown,1,,,,0,0,0,0
22356149,TRUE,0,3165615,11/1/18,unknown,1,,,,7.51,0,5.15,0
22434316,TRUE,0,3171246,10/30/18,unknown,,,,,0,0,0,0
22463837,TRUE,8,3173724,10/13/18,unknown,3,,,,0,0,0,0
22696230,TRUE,64,3193273,2/2/19,unknown,1,,,,0,0,-0.06,0
22714536,TRUE,0,3195055,1/24/19,unknown,,,,,0,0,0,0
22741331,TRUE,0,3197488,3/28/19,unknown,1,,,,0,0,0,0
15778551,FALSE,0,3204310,3/12/19,unknown,,,,,0,0,0,0
22873199,TRUE,43,3209391,1/18/19,unknown,,,,,0,0,0,0
22926375,TRUE,0,3213328,10/6/18,unknown,1,,,,0,0,0,0
22950288,TRUE,0,3215510,10/15/18,unknown,,,,,149.45,0,97.85,1
16529915,TRUE,0,3226682,10/30/18,unknown,1,,,,0,0,-0.85,0
23161517,TRUE,0,3235681,1/21/19,unknown,2,,,,0,0,0,0
23197487,TRUE,26,3239565,3/25/19,unknown,1,,,,45.18,0,44.15,0
23339608,TRUE,0,3255075,11/6/18,unknown,,,,,0,0,0,0
23386643,TRUE,55,3260649,3/25/19,unknown,1,,,,0,0,-2.22,2
23422114,TRUE,27,3264539,3/5/19,unknown,1,,,,0,0,0,0
23434080,TRUE,0,3266336,1/16/19,unknown,6,,,,0,0,0,0
23449969,TRUE,0,3267900,1/5/19,unknown,,,,,0,0,0,0
23461498,TRUE,5769,3269428,1/15/19,unknown,1,,,,0,0,-8.4,2
1359729,TRUE,28,3272536,3/25/19,unknown,1,,,,0,0,0,0
14217104,TRUE,101,3275293,3/17/19,unknown,1,,,,0,0,-0.29,0
23714777,TRUE,31,3300737,1/16/19,unknown,1,,,,0,0,0,0
23812742,TRUE,4,3312455,12/8/18,unknown,6,,,,0,0,-0.03,0
24038557,TRUE,4,3337158,10/3/18,unknown,1,,,,0,0,0,0
24100406,TRUE,1,3344018,10/25/18,unknown,1,,,,0,0,0,0
24130439,TRUE,0,3347309,10/13/18,unknown,1,,,,0,0,0,0
24176951,FALSE,0,3352727,2/12/19,unknown,1,,,,0,0,-0.1,0
24218680,TRUE,202,3357779,12/3/18,unknown,1,,,,118.96,0,58.87,1
24224317,TRUE,450,3375121,10/16/18,unknown,1,,,,10.45,0,7.23,0
15811324,TRUE,2,3380525,10/9/18,unknown,,,,,0,0,0,0
13691841,TRUE,14,3384691,11/25/18,unknown,1,,,,0,0,-0.28,0
24490192,TRUE,9,3392426,3/20/19,unknown,,,,,0,0,0,0
24586053,TRUE,10,3403855,11/17/18,unknown,,,,,0,0,-0.42,0
14386914,TRUE,0,3411918,10/5/18,unknown,1,,,,0,0,0,0
24002345,FALSE,0,3413169,1/3/19,unknown,1,,,,0,0,0,0
24687053,FALSE,0,3415923,3/21/19,unknown,3,,,,0,0,0,0
17037658,TRUE,382,3428069,3/25/19,unknown,1,,,,0,0,0,0
23435255,TRUE,31,3432390,12/26/18,unknown,,,,,0,0,0.22,0
24832524,TRUE,580,3433541,2/28/19,unknown,,,,,0,660,660,0
24919879,FALSE,0,3442639,3/22/19,unknown,1,,,,0,0,0,0
24928298,TRUE,789,3443479,10/3/18,unknown,1,,,,0,0,0,0
24995294,TRUE,0,3450252,10/4/18,unknown,,,,,0,0,0,0
24998296,TRUE,343,3450569,12/7/18,unknown,2,,,,0,0,0.61,0
11985666,TRUE,394,3456627,3/24/19,unknown,1,,,,0,0,-0.51,0
25132072,TRUE,38,3464755,11/18/18,unknown,6,,,,0,0,-0.04,0
16046360,TRUE,2,3475135,12/19/18,unknown,,,,,0,0,0,0
25224385,TRUE,12,3475505,12/5/18,unknown,1,,,,0,0,0,0
25410237,TRUE,1,3497648,12/5/18,unknown,,,,,0,0,0,0
25501409,TRUE,0,3509093,1/14/19,unknown,1,,,,0,0,0,0
25580124,TRUE,40484,3520554,11/12/18,unknown,4,,,,207.7,60,20.81,2
19143347,TRUE,63,3530251,3/1/19,unknown,1,,,,0,0,-1.4,0
25721146,TRUE,1099,3538410,12/10/18,unknown,1,,,,10.01,0,10.41,0
25771946,TRUE,0,3544636,2/4/19,unknown,,,,,0,0,0,0
16575852,TRUE,15,3547409,10/7/18,unknown,1,,,,1.16,0,1.85,0
25855830,TRUE,0,3555369,10/27/18,unknown,,,,,0,0,0,0
25874986,TRUE,0,3558043,12/1/18,unknown,1,,,,43.15,0,18.69,1
14817670,TRUE,11,3573914,11/2/18,unknown,,,,,0,0,-0.02,0
26004252,TRUE,1,3574304,3/30/19,unknown,,,,,0,0,0,0
26017053,TRUE,10,3576002,11/8/18,unknown,,,,,0,0,0,0
26163281,TRUE,0,3594643,4/2/19,unknown,,,,,0,0,0,0
26203997,TRUE,0,3600052,10/30/18,unknown,1,,,,0,0,0,0
26213736,TRUE,70,3601252,1/7/19,unknown,1,,,,0,0,0,0
26356283,TRUE,0,3621894,4/2/19,unknown,,,,,0,0,0,0
26372243,TRUE,4,3623590,1/19/19,unknown,,,,,0,0,-7.18,0
26462584,TRUE,114,3634681,4/3/19,unknown,3,,,,0,0,0,0
26494613,TRUE,789,3638687,1/13/19,unknown,1,,,,0,0,0,0
21912121,TRUE,5,3643390,4/3/19,unknown,6,,,,0,0,0,0
26395443,TRUE,1516,3649602,10/26/18,unknown,1,,,,5561.08,1570,4475.07,3
26435852,FALSE,0,3655160,12/20/18,unknown,3,,,,0,0,0,0
26752474,TRUE,0,3670051,3/23/19,unknown,,,,,0,0,0,0
26868814,FALSE,0,3682529,1/24/19,unknown,3,,,,0,0,0,0
24278493,TRUE,1,3684196,12/10/18,unknown,1,,,,0,0,0,0
27057365,TRUE,299,3703443,1/19/19,unknown,1,,,,0,0,-0.18,0
27060732,TRUE,2,3703874,3/15/19,unknown,,,,,0,0,0,0
27064849,TRUE,0,3704437,1/16/19,unknown,,,,,0,0,0,0
27083278,FALSE,0,3706495,10/10/18,unknown,1,,,,0,0,0,0
27090248,TRUE,36,3707340,11/17/18,unknown,1,,,,0,0,0,0
27099898,TRUE,0,3708478,12/15/18,unknown,,,,,0,0,0,0
24513543,TRUE,1,3714930,12/16/18,unknown,1,,,,0,0,0,0
27196577,TRUE,1,3719157,12/7/18,unknown,,,,,0,0,0,0
27247913,TRUE,1,3725382,2/2/19,unknown,,,,,0,0,-0.01,0
27269949,TRUE,2,3728121,2/18/19,unknown,6,,,,0,0,0,0
27293646,TRUE,2,3730956,2/24/19,unknown,,,,,0,0,0,0
27303008,TRUE,1,3732085,12/18/18,unknown,1,,,,0,0,-0.04,0
27312230,TRUE,11,3733041,3/26/19,unknown,,,,,0,0,0,0
27336372,TRUE,36,3735777,12/13/18,unknown,1,,,,0,0,-0.02,0
27387327,FALSE,0,3741678,11/27/18,unknown,,,,,0,0,0,0
27416772,TRUE,434,3744861,2/6/19,unknown,2,,,,0,0,-2.89,0
27472557,TRUE,33325,3750684,1/24/19,unknown,3,,,,53.97,0,46.18,1
27480384,TRUE,0,3751618,11/3/18,unknown,,,,,0,0,0,0
27499357,TRUE,3149,3753831,2/23/19,unknown,3,,,,0,0,-0.04,0
27499521,TRUE,0,3753857,3/30/19,unknown,,,,,0,0,0,0
27499618,TRUE,0,3753872,2/18/19,unknown,3,,,,0,0,0,0
565994,TRUE,48,3759385,1/5/19,unknown,1,,,,0,0,0,0
27564601,TRUE,14,3761323,10/9/18,unknown,,,,,0,0,-0.01,0
27688003,TRUE,102,3773984,12/3/18,unknown,1,,,,0,0,0,0
27349148,FALSE,0,3774126,1/12/19,unknown,,,,,0,0,0,0
24998983,TRUE,0,3774161,11/10/18,unknown,1,,,,0,0,0,0
27752052,TRUE,300,3781287,10/30/18,unknown,1,,,,0,0,0,0
27812667,TRUE,1,3788288,2/19/19,unknown,,,,,0,0,0,0
27820372,TRUE,1,3789187,2/18/19,unknown,,,,,0,40,40,0
27830516,TRUE,0,3790312,11/6/18,unknown,,,,,0,0,0,0
27887790,TRUE,0,3796236,11/12/18,unknown,,,,,0,0,0,0
27907141,TRUE,3,3798265,11/6/18,unknown,,,,,0,0,0,0
27998676,TRUE,2,3808123,11/12/18,unknown,,,,,45.5,0,44.74,0
28048986,TRUE,16,3812659,11/20/18,unknown,,,,,0,0,0,0
28102128,TRUE,2,3817443,10/4/18,unknown,3,,,,0,0,0,0
28308474,TRUE,2,3840151,12/17/18,unknown,1,,,,0,0,-0.02,0
20458400,TRUE,24,3846131,11/28/18,unknown,,,,,0,0,-0.11,0
28394473,TRUE,228,3851505,1/19/19,unknown,1,,,,0,0,0,0
28461201,TRUE,0,3860449,11/4/18,unknown,,,,,0,0,0,0
28478942,TRUE,20,3864106,3/1/19,unknown,1,,,,0,0,0,0
28497229,FALSE,0,3864835,1/7/19,unknown,2,,,,0,0,-4.23,0
14277264,FALSE,0,3866490,12/2/18,unknown,1,,,,0,0,-27.69,2
28551102,TRUE,39,3871676,11/13/18,unknown,1,,,,4.09,0,3.53,0
28608729,TRUE,0,3879177,11/30/18,unknown,3,,,,0,0,-0.33,0
28619430,FALSE,0,3880530,11/7/18,unknown,,,,,0,0,0,0
28862110,TRUE,0,3916905,10/26/18,unknown,,,,,0,0,0,0
28962943,TRUE,0,3923443,10/7/18,unknown,1,,,,0,0,-1.54,0
23899889,TRUE,3,3927336,3/25/19,unknown,,,,,0,0,0,0
28998647,TRUE,198,3927541,1/18/19,unknown,1,,,,0,0,0,0
29102257,FALSE,0,3938891,10/15/18,unknown,,,,,0,0,-0.02,0
21340375,TRUE,23,3942084,3/6/19,unknown,1,,,,0,0,-1.17,0
29133900,TRUE,34,3942351,11/1/18,unknown,3,,,,0,0,-0.02,0
29133108,TRUE,35,3942355,12/17/18,unknown,1,,,,5.46,0,7.64,0
29190884,TRUE,199,3948107,2/23/19,unknown,1,,,,0,0,-3.51,0
29191961,FALSE,0,3948189,1/14/19,unknown,,,,,0,20,20,0
29324765,TRUE,4,3962408,11/8/18,unknown,,,,,0,0,0,0
29641520,TRUE,0,4001673,11/20/18,unknown,,,,,0,0,-0.49,0
29720846,TRUE,0,4004528,10/8/18,unknown,1,,,,0,40,40,0
29772930,TRUE,1,4010584,12/14/18,unknown,,,,,0,290,289.91,0
29826081,TRUE,1,4016731,3/23/19,unknown,,,,,0,0,0,0
29925734,TRUE,0,4030010,11/3/18,unknown,1,,,,0,0,-1.54,0
30058772,TRUE,95,4046558,2/3/19,unknown,3,,,,0,0,-0.48,0
30044825,TRUE,0,4047081,1/16/19,unknown,,,,,0,0,0,0
30142110,TRUE,2,4059122,12/7/18,unknown,,,,,0,0,0,0
30175529,FALSE,0,4064319,11/2/18,unknown,1,,,,0,0,-0.65,0
30184268,TRUE,13,4065459,2/6/19,unknown,1,,,,0,0,-0.4,0
30234106,FALSE,0,4072871,1/16/19,unknown,,,,,0,0,-30.18,0
28966355,TRUE,2,4084041,1/12/19,unknown,6,,,,0,0,0,0
30325451,TRUE,32,4087627,2/7/19,unknown,3,,,,0,0,0,0
30369425,TRUE,5,4093381,10/11/18,unknown,,,,,231.86,200,408.06,2
30408768,FALSE,0,4099465,11/25/18,unknown,,,,,0,0,0,0
30454284,TRUE,6,4106491,10/13/18,unknown,,,,,0,0,-0.02,0
30475611,TRUE,8,4110126,10/11/18,unknown,,,,,0,0,0,0
30476361,TRUE,67,4110255,1/19/19,unknown,1,,,,0,0,7.01,0
30482635,TRUE,324,4111402,11/25/18,unknown,1,,,,0,60,59.71,0
30485315,TRUE,0,4111904,10/25/18,unknown,1,,,,0,0,0,0
30262487,TRUE,261,4112123,2/20/19,unknown,1,,,,0,0,-0.16,0
30495666,TRUE,2,4113371,2/26/19,unknown,4,,,,0,0,0,0
30496501,TRUE,6,4113495,10/1/18,unknown,,,,,0,0,-0.01,0
30501765,TRUE,1,4114136,3/30/19,unknown,1,,,,0,0,0,0
30507530,TRUE,232,4115027,12/13/18,unknown,1,,,,0,0,-5.46,0
30518242,TRUE,0,4116397,10/28/18,unknown,,,,,0,0,0,0
30526121,TRUE,1,4117480,2/2/19,unknown,,,,,0,0,0,0
30584432,TRUE,0,4125832,10/23/18,unknown,,,,,0,0,0,0
30602252,TRUE,1,4128758,12/5/18,unknown,,,,,0,0,-4.42,0
30607404,TRUE,30,4129505,11/25/18,unknown,1,,,,0,0,0,0
30631410,TRUE,30,4132846,3/30/19,unknown,,,,,0,0,0,0
30635286,TRUE,9,4133313,1/2/19,unknown,,,,,0,0,0,0
30765427,FALSE,0,4150999,10/9/18,unknown,,,,,0,0,0,0
12168901,TRUE,10,4151886,10/24/18,unknown,,,,,0,0,-0.02,0
30783592,TRUE,10,4153461,12/22/18,unknown,3,,,,0,0,-0.03,0
26568440,TRUE,1,4153597,2/20/19,unknown,6,,,,0,0,0,0
30822205,TRUE,0,4158777,11/3/18,unknown,1,,,,0,0,0,0
30840441,TRUE,122,4161609,12/23/18,unknown,1,,,,0,0,2.2,0
30896030,TRUE,5,4169192,1/30/19,unknown,1,,,,0,0,-0.05,0
30901039,TRUE,0,4169812,4/1/19,unknown,,,,,0,0,0,0
30914380,TRUE,1,4171467,10/12/18,unknown,1,,,,0,0,0,0
30922462,TRUE,0,4172788,10/30/18,unknown,,,,,0,0,0,0
31023520,TRUE,2,4185543,11/3/18,unknown,,,,,0,140,140,0
31031397,FALSE,0,4186388,11/5/18,unknown,1,,,,0,70,70,0
31059699,TRUE,9,4189819,12/3/18,unknown,2,,,,0,0,-0.21,0
31074750,TRUE,39,4191610,3/4/19,unknown,3,,,,0,0,0,0
10788612,TRUE,0,4193534,1/5/19,unknown,,,,,0,0,0,0
31157060,TRUE,0,4201434,12/24/18,unknown,,,,,0,0,0,0
31172414,TRUE,5,4203301,10/29/18,unknown,,,,,0,0,-0.09,0
23302733,TRUE,20,4208228,1/29/19,unknown,,,,,0,0,-0.03,0
26061914,FALSE,0,4208384,12/7/18,unknown,3,,,,0,0,0,0
31223804,TRUE,4,4209851,1/3/19,unknown,,,,,0,0,0,0
31226425,TRUE,5,4210162,1/31/19,unknown,,,,,0,0,0,0
31096050,FALSE,0,4215614,1/11/19,unknown,3,,,,0,0,0,0
31320341,FALSE,0,4221915,11/11/18,unknown,1,,,,0,0,0,0
31364718,TRUE,1,4227420,2/26/19,unknown,3,,,,0,0,0,0
31375956,TRUE,0,4228752,10/24/18,unknown,,,,,0,0,0,0
31419179,TRUE,896,4233779,12/19/18,unknown,1,,,,9.54,290,297.73,1
31431224,TRUE,2,4235153,11/30/18,unknown,,,,,0,0,0,0
31436117,TRUE,13,4235822,12/14/18,unknown,1,,,,0,0,0,0
31118120,TRUE,388,4236061,12/9/18,unknown,1,,,,0,0,0,0
31481561,TRUE,54,4242961,10/7/18,unknown,1,,,,0,0,-0.64,0
31485753,TRUE,1,4243502,10/5/18,unknown,3,,,,18.91,80,95.66,0
31560633,TRUE,84,4252677,12/29/18,unknown,1,,,,0,0,-0.26,0
31566442,TRUE,12,4253565,1/19/19,unknown,6,,,,0,0,0,0
31573358,TRUE,884,4254484,11/4/18,unknown,2,,,,402.9,0,214.3,2
31573140,TRUE,62,4254509,12/13/18,unknown,1,,,,0,0,0,0
31648167,TRUE,114,4264333,10/5/18,unknown,1,,,,0,0,-0.52,0
31652592,TRUE,0,4264643,12/5/18,unknown,1,,,,0,70,70,0
31657032,TRUE,0,4265222,11/5/18,unknown,,,,,0,0,-0.07,0
31675073,TRUE,17,4267511,12/30/18,unknown,1,,,,0,0,-0.67,0
31685551,TRUE,681,4269055,3/20/19,unknown,1,,,,0,0,0,0
31285385,TRUE,235,4270192,3/3/19,unknown,,,,,0,0,-0.15,0
30856823,TRUE,2,4271016,3/28/19,unknown,,,,,0,0,0,0
31734400,TRUE,97,4275062,10/6/18,unknown,1,,,,0,0,0,0
31734448,TRUE,116,4275105,11/1/18,unknown,1,,,,0,0,0,0
31706415,TRUE,5,4276453,1/8/19,unknown,,,,,0,0,0,0
31770178,TRUE,0,4279582,1/7/19,unknown,1,,,,0,0,-0.79,0
31785895,FALSE,0,4281090,10/6/18,unknown,,,,,260.75,0,183.47,1
31792524,TRUE,73,4281937,4/1/19,unknown,3,,,,0,0,0,0
31832810,TRUE,0,4286365,12/28/18,unknown,,,,,0,0,0,0
31848036,TRUE,0,4288041,1/16/19,unknown,1,,,,0,0,0,0
31851370,TRUE,4,4288458,1/17/19,unknown,,,,,0,0,-0.09,0
31854954,TRUE,1,4288847,11/28/18,unknown,,,,,0,0,0,0
26515093,TRUE,0,4291709,11/21/18,unknown,1,,,,0,0,0,0
31883030,TRUE,4,4291854,3/22/19,unknown,1,,,,0,0,0,0
31408367,TRUE,0,4297646,11/26/18,unknown,,,,,0,0,0,0
31940951,TRUE,-1,4298126,10/16/18,unknown,1,,,,0,0,0,0
31959426,TRUE,30,4300304,3/30/19,unknown,1,,,,0,0,0,0
32010982,TRUE,0,4305863,11/15/18,unknown,,,,,0,0,0,0
16207608,FALSE,0,4306947,3/22/19,unknown,,,,,0,0,0,0
31739260,FALSE,0,4307225,10/26/18,unknown,,,,,0,0,-15.34,1
32029763,FALSE,0,4307742,12/30/18,unknown,1,,,,0,0,0,0
32038160,TRUE,2,4308562,2/24/19,unknown,,,,,0,0,0,0
31842489,FALSE,0,4310432,11/6/18,unknown,,,,,0,0,0,0
32066384,TRUE,178,4312044,11/19/18,unknown,,,,,3.64,0,-35.23,0
32069165,FALSE,0,4312386,11/8/18,unknown,3,,,,0,0,0,0
32079276,TRUE,2,4313469,1/10/19,unknown,6,,,,0,0,0,0
32093571,TRUE,31,4315001,2/11/19,unknown,1,,,,0,0,-2.82,0
32106645,TRUE,0,4316526,10/2/18,unknown,,,,,0,0,0,0
32116234,TRUE,220,4317530,12/4/18,unknown,,,,,9.61,0,4.93,1
32129326,TRUE,565,4318754,1/14/19,unknown,1,,,,21,0,9.25,1
32166242,TRUE,0,4322689,11/23/18,unknown,,,,,0,0,0,0
32165736,TRUE,23540,4322701,3/10/19,unknown,1,,,,0,0,0,0
30465452,TRUE,40,4326844,1/5/19,unknown,3,,,,0,0,0,0
32210938,TRUE,43,4327010,11/3/18,unknown,,,,,0,0,0,0
32221164,TRUE,1,4327971,11/13/18,unknown,1,,,,0,0,0,0
32239766,FALSE,0,4329616,10/13/18,unknown,1,,,,208.79,0,-61.64,1
32200186,TRUE,895,4330804,3/22/19,unknown,1,,,,0,40,39.92,0
32274921,TRUE,55,4332890,2/7/19,unknown,,,,,955.51,140,661.95,2
32282828,TRUE,1,4333709,1/20/19,unknown,,,,,0,0,0,0
32287151,TRUE,95,4334105,10/29/18,unknown,1,,,,0,0,0,0
27810631,FALSE,0,4335820,10/21/18,unknown,,,,,0,0,-0.03,0
32306775,TRUE,23,4336039,12/5/18,unknown,,,,,0,0,-1.24,0
32312104,TRUE,39,4336448,1/10/19,unknown,,,,,0,0,0,0
32313881,FALSE,0,4336816,11/19/18,unknown,3,,,,54.15,160,184.73,0
32322357,TRUE,84,4337483,1/9/19,unknown,3,,,,0,0,-1.35,0
29284655,TRUE,0,4338333,11/18/18,unknown,,,,,0,0,0,0
32334959,TRUE,32,4338848,3/26/19,unknown,1,,,,0,0,-0.01,0
32368594,TRUE,0,4342356,12/28/18,unknown,,,,,0,0,0,0
32308149,TRUE,21,4342431,12/10/18,unknown,1,,,,19.69,0,16.5,0
32388875,TRUE,66,4344901,2/28/19,unknown,2,,,,0,0,-0.02,0
32419396,TRUE,0,4348319,11/10/18,unknown,1,,,,0,0,-6.8,0
22346161,TRUE,0,4348502,1/30/19,unknown,2,,,,0,0,0,0
32448742,FALSE,0,4351490,10/23/18,unknown,1,,,,0,0,0,0
32464015,TRUE,9,4353053,3/6/19,unknown,1,,,,0,0,0,0
32500656,TRUE,0,4357338,10/16/18,unknown,3,,,,0,0,-0.37,0
32519865,FALSE,0,4359681,10/22/18,unknown,,,,,0,0,0,0
32544224,TRUE,89,4362973,10/17/18,unknown,1,,,,3.22,0,2.54,0
32558490,FALSE,0,4364327,10/1/18,unknown,1,,,,5.38,0,5.38,0
32559204,FALSE,0,4364387,10/1/18,unknown,1,,,,0,0,-7.12,0
32561385,TRUE,0,4364580,10/17/18,unknown,1,,,,0,0,0,0
32561542,TRUE,2,4364595,2/20/19,unknown,,,,,0,0,-0.01,0
32159441,FALSE,0,4368825,12/10/18,unknown,,,,,0,0,0,0
32621257,TRUE,35,4370296,1/18/19,unknown,6,,,,0,0,0,0
32642219,TRUE,7,4372481,2/27/19,unknown,,,,,0,0,0,0
32691489,FALSE,0,4375953,10/1/18,unknown,,,,,0,0,0,0
32695910,TRUE,1,4376179,1/26/19,unknown,,,,,0,0,0,0
32738776,TRUE,50,4378714,1/1/19,unknown,1,,,,0,0,0,0
32755885,TRUE,0,4379565,11/15/18,unknown,,,,,0,40,40,0
32624229,TRUE,1,4383092,12/6/18,unknown,,,,,0,0,-0.56,0
32818202,TRUE,1,4383494,11/5/18,unknown,1,,,,0,0,0,0
32820533,TRUE,55,4383725,12/6/18,unknown,1,,,,23.33,0,-1.5,0
31745421,FALSE,0,4384544,3/18/19,unknown,3,,,,0,0,0,0
32894815,TRUE,1,4389973,12/3/18,unknown,,,,,0,0,0,0
32895867,FALSE,0,4390075,11/5/18,unknown,,,,,0,0,-18.51,0
32904283,TRUE,39,4390843,11/29/18,unknown,1,,,,0,0,-0.14,0
32910168,TRUE,0,4391337,10/17/18,unknown,,,,,0,0,0,0
32587837,TRUE,324,4392208,11/9/18,unknown,1,,,,4.5,0,3.37,0
32943932,FALSE,0,4394222,10/16/18,unknown,,,,,0,0,0,0
32970719,TRUE,1,4396547,2/4/19,unknown,,,,,0,0,0,0
32988695,FALSE,0,4398158,10/1/18,unknown,1,,,,0,0,0,0
33020948,TRUE,709,4401294,12/25/18,unknown,1,,,,10.94,0,-9.09,0
33060535,TRUE,0,4405161,12/24/18,unknown,,,https://www.google.com/,,0,0,0,0
33079314,TRUE,0,4407089,2/19/19,unknown,,,,,0,0,0,0
33089172,TRUE,1127,4408152,1/23/19,direct,1,,Direct,,20.37,0,1.53,1
33111117,FALSE,0,4411365,11/15/18,direct,3,,https://www.google.com/,,0,0,0,0
33117480,TRUE,16,4411996,10/9/18,unknown,3,,,,0,0,0,0
33138905,TRUE,0,4414216,4/4/19,direct,1,,https://www.google.com/,,0,0,0,0
33161966,TRUE,10,4416518,12/26/18,organic,3,,https://www.google.com/,,0,0,0,0
33201004,TRUE,11,4420625,10/5/18,unknown,1,,,,0,160,150.83,0
33210639,TRUE,597,4421724,10/11/18,email,1,,Direct,,0,0,-0.01,0
33211875,TRUE,37,4421959,10/31/18,unknown,3,,,,0,0,0,0
33214986,TRUE,0,4422285,10/3/18,organic,1,,https://www.google.com/,,0,0,0,0
33224888,TRUE,1,4423180,11/28/18,direct,,,Direct,,0,0,0,0
31870333,TRUE,2,4424120,11/26/18,unknown,,,,,0,0,0,0
33231324,TRUE,39,4424124,3/11/19,unknown,3,,,,0,0,0,0
33233244,TRUE,2,4424349,10/21/18,google_text_ad,1,,https://www.google.com/,,0,0,0,0
33258129,TRUE,8,4426766,2/21/19,unknown,1,,,,97.92,0,-81.42,2
33282389,TRUE,1,4429485,12/2/18,direct,,,Direct,,0,0,0,0
33298515,TRUE,0,4431532,3/21/19,social,,,Direct,Sell stuff online ,0,0,0,0
33298404,TRUE,0,4431535,11/6/18,unknown,6,,,,0,0,0,0
20600961,TRUE,1,4433382,3/30/19,unknown,,,,,0,0,0,0
33346284,FALSE,0,4436908,1/27/19,unknown,,,,,0,0,0,0
33347568,TRUE,1,4437031,1/31/19,unknown,,,,,0,0,0,0
33350544,TRUE,13,4438589,10/7/18,unknown,1,,,,0,0,0,0
33378734,FALSE,0,4440230,11/3/18,organic,,,https://www.google.md/,,0,0,0,0
33380820,TRUE,0,4440430,3/22/19,google_shopping,,,Direct,,0,0,0,0
33414142,TRUE,1,4444093,11/6/18,unknown,,,,,0,0,0,0
33424460,TRUE,26,4444809,1/20/19,organic,1,,https://www.google.com/,,0,0,-9.47,0
33424788,TRUE,2,4446545,12/1/18,bing,,,https://www.google.co.in/,,0,0,0,0
33444198,TRUE,0,4446735,10/15/18,unknown,,,,,0,0,0,0
33459477,TRUE,0,4448160,10/22/18,other,4,,https://apps.cedcommerce.com/marketplace-integration/bonanza/bonanza-install/index,,0,0,0,0
33461129,TRUE,2,4448289,2/12/19,direct,,,Direct,,0,0,-0.03,0
33469419,TRUE,0,4449013,10/14/18,affiliate,,,Direct,,0,0,0,0
33477263,TRUE,921,4449792,11/25/18,direct,1,,Direct,,0,0,0,0
33491686,TRUE,0,4451170,1/21/19,social,6,,https://www.google.com/,,0,0,0,0
33493948,TRUE,1,4451392,1/12/19,unknown,,,,,0,0,0,0
33504220,FALSE,0,4452329,10/15/18,organic,1,,http://www.google.com/,,0,0,0,0
24300815,TRUE,82,4452619,2/13/19,unknown,1,,,,0,0,-0.1,0
33523717,TRUE,3,4454176,1/22/19,unknown,,,,,0,0,0,0
33539344,TRUE,1,4455593,10/1/18,unknown,,,,,0,0,0,0
33557377,TRUE,0,4457287,12/13/18,unknown,,,,,0,0,0,0
33560240,TRUE,0,4457497,10/31/18,organic,4,,https://www.google.com.vn/,,0,0,0,0
28884136,TRUE,103,4457951,11/7/18,direct,1,,Direct,,49.7,40,82.14,0
33313950,TRUE,2,4462002,12/11/18,unknown,,,,,0,0,0,0
33608644,TRUE,91,4462186,12/3/18,organic,2,,https://www.google.co.ve/,,21.41,0,17.92,0
33614925,TRUE,10,4462861,12/28/18,organic,,,https://www.google.com.co/,,0,0,0,0
33619945,TRUE,18,4463367,1/8/19,social,1,,https://lm.facebook.com/,,0,0,-0.23,0
33622098,TRUE,231,4463594,1/25/19,bing,1,,https://www.google.com/,,0,0,0,0
33635894,TRUE,102,4465042,11/12/18,direct,5,,Direct,,0,0,0,0
33663351,FALSE,0,4468640,10/21/18,direct,6,,https://marketplace.comandia.com/account/marketplaces/24/edit?goback=https%3A%2F%2Fmarketplace.comandia.com%2Faccount%2Fmarketplaces,,0,290,289.93,0
33677319,TRUE,2,4469157,10/22/18,unknown,,,,,0,0,-0.62,0
